TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Shrek 2,"$9,158,767",-22.3%,-,3737,"$2,450","$20,945,182",2,DreamWorks Distribution,False,False
2,2,Troy,"$3,211,181",+1.4%,-,3411,$941,"$62,035,449",7,Warner Bros.,False,False
3,3,Van Helsing,"$1,057,125",+3.5%,-58.6%,3580,$295,"$89,964,680",14,Universal Pictures,False,False
4,4,Mean Girls,"$603,416",+15.3%,-21.4%,3015,$200,"$57,799,269",21,Paramount Pictures,False,False
5,5,Man on Fire,"$362,470",+6%,-43%,2154,$168,"$65,781,002",30,Twentieth Century Fox,False,False
6,6,Breakin' All the Rules,"$261,118",+12.9%,-,1318,$198,"$6,208,133",7,Screen Gems,False,False
7,7,13 Going on 30,"$244,338",+14.7%,-37%,2165,$112,"$49,567,982",28,Revolution Studios,False,False
8,8,Kill Bill: Vol. 2,"$187,000",+10.7%,-43%,1401,$133,"$61,632,847",35,Miramax,False,True
9,9,Laws of Attraction,"$154,000",+10%,-49%,2003,$76,"$15,925,008",21,New Line Cinema,False,True
10,11,New York Minute,"$109,204",+22.3%,-54.9%,2550,$42,"$11,319,892",14,Warner Bros.,False,False
11,10,Super Size Me,"$108,000",+4.9%,-,113,$955,"$1,968,065",14,IDP Distribution,False,True
12,12,NASCAR: The IMAX Experience,"$56,113",+16.3%,-17.4%,73,$768,"$11,263,692",70,Warner Bros.,False,False
13,13,Envy,"$49,095",+6.9%,-77.6%,645,$76,"$12,181,484",21,DreamWorks Distribution,False,False
14,14,A Day Without a Mexican,"$47,100",+3.6%,-,56,$841,"$846,007",7,Televisa Cine,False,False
15,15,Walking Tall,"$38,089",+9%,-19.5%,871,$43,"$44,679,418",49,Metro-Goldwyn-Mayer (MGM),False,False
16,16,Barbershop 2: Back in Business,"$23,952",-10.6%,+15.1%,517,$46,"$64,758,380",105,Metro-Goldwyn-Mayer (MGM),False,False
17,19,Johnson Family Vacation,"$21,450",+17.3%,-59.8%,562,$38,"$29,753,422",44,Fox Searchlight Pictures,False,False
18,18,The Passion of the Christ,"$20,585",+7.7%,-78.3%,863,$23,"$369,065,495",86,Newmarket Films,False,False
19,17,Home on the Range,"$20,442",-0.3%,-75.9%,479,$42,"$48,432,686",49,Walt Disney Studios Motion Pictures,False,False
20,20,Coffee and Cigarettes,"$14,612",-10.3%,-,5,"$2,922","$163,102",7,United Artists,False,False
21,21,Dawn of the Dead,"$12,595",-7.7%,-26.4%,274,$45,"$58,640,895",63,Universal Pictures,False,False
22,22,Scooby-Doo 2: Monsters Unleashed,"$10,516",+3%,-79.4%,500,$21,"$81,950,184",56,Warner Bros.,False,False
23,25,The Lord of the Rings: The Return of the King,"$9,271",+19.4%,-23%,153,$60,"$376,886,789",156,New Line Cinema,False,False
24,23,Connie and Carla,"$9,230",+8.3%,-60.6%,175,$52,"$7,907,740",35,Universal Pictures,False,False
25,27,The Prince and Me,"$8,842",+40.9%,-10.3%,150,$58,"$27,530,154",49,Paramount Pictures,False,False
26,24,Taking Lives,"$8,550",+6.6%,-20.4%,203,$42,"$32,582,119",63,Warner Bros.,False,False
27,26,The Girl Next Door,"$6,585",-3.4%,-38.2%,159,$41,"$14,380,404",42,Twentieth Century Fox,False,False
28,30,Clifford's Really Big Movie,"$3,832",+53.6%,-71.6%,45,$85,"$2,798,550",31,Warner Bros.,False,False
29,28,Starsky & Hutch,"$3,272",-15.2%,-31.9%,115,$28,"$87,241,806",77,Warner Bros.,False,False
30,29,Mystic River,"$2,877",+2.1%,-42.1%,81,$35,"$90,115,183",226,Warner Bros.,False,False
31,31,Twisted,"$1,697",-5.7%,+11.7%,38,$44,"$25,189,026",84,Paramount Pictures,False,False
32,32,Cheaper by the Dozen,"$1,457",+5%,-13%,46,$31,"$138,568,122",148,Twentieth Century Fox,False,False
33,33,The Whole Ten Yards,"$1,097",-13.5%,-76.7%,61,$17,"$16,101,032",42,Warner Bros.,False,False
34,34,The United States of Leland,$754,+33.9%,-2%,15,$50,"$335,286",49,Paramount Classics,False,False
35,35,The Reckoning,$412,+73.1%,+84.8%,8,$51,"$231,484",77,Paramount Classics,False,False
