TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Bourne Supremacy,"$6,045,150",-6.6%,-,3165,"$1,910","$65,039,440",5,Universal Pictures,False,False
2,2,"I, Robot","$2,620,911",+4.6%,-52.8%,3494,$750,"$100,249,783",12,Twentieth Century Fox,False,False
3,3,Spider-Man 2,"$2,042,326",+9.4%,-29.8%,3753,$544,"$332,378,153",28,Sony Pictures Releasing,False,False
4,4,Catwoman,"$1,777,260",-3.8%,-,3117,$570,"$20,353,003",5,Warner Bros.,False,False
5,5,A Cinderella Story,"$1,688,272",+20.2%,-21%,2625,$643,"$32,701,095",12,Warner Bros.,False,False
6,6,Anchorman: The Legend of Ron Burgundy,"$1,119,142",+8.4%,-39.7%,2936,$381,"$73,211,548",19,DreamWorks Distribution,False,False
7,8,Fahrenheit 9/11,"$930,000",+27.2%,-21.1%,1855,$501,"$104,777,000",35,Lionsgate,False,True
8,7,The Notebook,"$898,000",+20.2%,-18.4%,2003,$448,"$63,964,000",33,New Line Cinema,False,True
9,9,King Arthur,"$542,292",+18.3%,-48.9%,2104,$257,"$46,170,797",21,Walt Disney Studios Motion Pictures,False,False
10,11,Shrek 2,"$511,572",+40.3%,-4.6%,1559,$328,"$430,317,578",70,DreamWorks Distribution,False,False
11,10,Napoleon Dynamite,"$357,316",-5.5%,+110.9%,389,$918,"$7,253,229",47,Fox Searchlight Pictures,False,False
12,13,Harry Potter and the Prisoner of Azkaban,"$323,478",+26.6%,-27.8%,1008,$320,"$242,349,326",54,Warner Bros.,False,False
13,12,Dodgeball,"$315,570",+7.7%,-42.1%,1373,$229,"$109,943,663",40,Twentieth Century Fox,False,False
14,15,The Terminal,"$231,974",+17.1%,-44.6%,1254,$184,"$74,922,070",40,DreamWorks Distribution,False,False
15,14,White Chicks,"$226,860",+2.6%,-49.3%,1152,$196,"$67,259,214",35,Sony Pictures Releasing,False,False
16,16,De-Lovely,"$212,901",+12.3%,+5.6%,333,$639,"$5,354,652",26,United Artists,False,False
17,17,Garfield,"$153,820",+39.2%,-21.4%,680,$226,"$72,190,767",47,Twentieth Century Fox,False,False
18,19,The Clearing,"$84,323",+23.5%,-42.5%,429,$196,"$5,086,519",26,Fox Searchlight Pictures,False,False
19,20,Two Brothers,"$81,055",+22.9%,-27.9%,381,$212,"$18,171,790",33,Universal Pictures,False,False
20,18,The Day After Tomorrow,"$76,400",+11.3%,-15.4%,374,$204,"$184,255,962",61,Twentieth Century Fox,False,False
21,21,Before Sunset,"$65,187",+12.2%,-14.3%,140,$465,"$2,651,187",26,Warner Independent Pictures (WIP),False,False
22,22,NASCAR: The IMAX Experience,"$63,514",+19.7%,+0.6%,52,"$1,221","$16,237,707",138,Warner Bros.,False,False
23,23,The Chronicles of Riddick,"$49,200",+7.8%,+4.8%,240,$205,"$56,911,445",47,Universal Pictures,False,False
24,24,Mean Girls,"$43,674",+11%,-25.1%,236,$185,"$85,305,529",89,Paramount Pictures,False,False
25,25,Troy,"$35,942",+17.2%,+75.7%,301,$119,"$132,769,620",75,Warner Bros.,False,False
26,26,The Stepford Wives,"$33,013",+28%,-57.9%,256,$128,"$58,353,855",47,Paramount Pictures,False,False
27,27,Van Helsing,"$25,955",+11.5%,-17.5%,179,$145,"$119,906,440",82,Universal Pictures,False,False
28,28,Scooby-Doo 2: Monsters Unleashed,"$17,056",+20.5%,-10.5%,160,$106,"$83,950,494",124,Warner Bros.,False,False
29,30,Man on Fire,"$9,776",+12.8%,-40.4%,117,$83,"$77,711,575",98,Twentieth Century Fox,False,False
30,29,A Home at the End of the World,"$8,220",-7%,-,5,"$1,644","$81,789",5,Warner Independent Pictures (WIP),False,False
31,31,Johnson Family Vacation,"$2,955",+16.4%,-15.4%,32,$92,"$31,118,803",112,Fox Searchlight Pictures,False,False
32,32,I'll Sleep When I'm Dead,"$2,309",-3%,-41.6%,14,$164,"$254,732",42,Paramount Classics,False,False
33,33,Love Me If You Dare,$158,+31.7%,-53.7%,3,$52,"$527,201",68,Paramount Classics,False,False
