TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Kill Bill: Vol. 2,"$8,335,000",-22.6%,-,2971,"$2,805","$19,110,000",2,Miramax,False,True
2,2,The Punisher,"$5,200,000",+1%,-,2649,"$1,963","$10,350,000",2,Lionsgate,False,True
3,5,Hellboy,"$2,867,437",+96.6%,-30.9%,2897,$989,"$48,982,460",16,Revolution Studios,False,False
4,3,Johnson Family Vacation,"$2,751,057",+56.6%,-22.6%,1326,"$2,074","$19,535,812",11,Fox Searchlight Pictures,False,False
5,4,Home on the Range,"$2,392,560",+58.6%,-20.4%,2735,$874,"$36,176,399",16,Walt Disney Studios Motion Pictures,False,False
6,8,Scooby-Doo 2: Monsters Unleashed,"$2,312,495",+74.1%,-20.2%,2810,$822,"$70,721,175",23,Warner Bros.,False,False
7,6,Walking Tall,"$1,988,543",+38%,-38.3%,2444,$813,"$35,462,403",16,Metro-Goldwyn-Mayer (MGM),False,False
8,7,Ella Enchanted,"$1,825,000",+36.8%,-12.5%,1939,$941,"$12,498,000",9,Miramax,False,True
9,9,The Alamo,"$1,801,090",+44.6%,-48.5%,2609,$690,"$15,310,348",9,Walt Disney Studios Motion Pictures,False,False
10,12,The Passion of the Christ,"$1,692,518",+50.1%,-66%,2848,$594,"$359,530,498",53,Newmarket Films,False,False
11,10,The Whole Ten Yards,"$1,560,179",+28%,-36.2%,2654,$587,"$11,682,833",9,Warner Bros.,False,False
12,11,The Prince and Me,"$1,451,656",+25%,-27.7%,2059,$705,"$23,586,136",16,Paramount Pictures,False,False
13,13,Connie and Carla,"$1,389,180",+26.3%,-,1014,"$1,370","$2,489,370",2,Universal Pictures,False,False
14,15,The Ladykillers,"$1,176,150",+60.1%,-38.6%,1534,$766,"$33,883,254",23,Walt Disney Studios Motion Pictures,False,False
15,14,The Girl Next Door,"$1,130,733",+17.6%,-47.1%,2142,$527,"$10,352,040",9,Twentieth Century Fox,False,False
16,16,Jersey Girl,"$644,000",+26%,-41.5%,1428,$450,"$23,223,000",23,Miramax,False,True
17,17,Eternal Sunshine of the Spotless Mind,"$624,272",+48.1%,-36.8%,575,"$1,085","$27,784,952",30,Focus Features,False,False
18,18,Starsky & Hutch,"$367,341",+34.5%,-30.3%,702,$523,"$85,851,479",44,Warner Bros.,False,False
19,19,Dawn of the Dead,"$323,360",+34.3%,-56.4%,688,$470,"$56,800,000",30,Universal Pictures,False,False
20,21,Hidalgo,"$293,051",+47.9%,-34.7%,532,$550,"$63,907,817",44,Walt Disney Studios Motion Pictures,False,False
21,20,Taking Lives,"$289,267",+44.3%,-50.7%,492,$587,"$31,508,843",30,Warner Bros.,False,False
22,22,NASCAR: The IMAX Experience,"$268,941",+92.4%,-23.1%,72,"$3,735","$8,253,834",37,Warner Bros.,False,False
23,23,Secret Window,"$160,890",+43.9%,-59.3%,296,$543,"$46,829,005",37,Sony Pictures Releasing,False,False
24,24,Mystic River,"$139,219",+36.1%,+437.8%,408,$341,"$89,324,354",193,Warner Bros.,False,False
25,26,The Lord of the Rings: The Return of the King,"$103,154",+63.7%,-14.1%,295,$349,"$375,997,379",123,New Line Cinema,False,False
26,25,Barbershop 2: Back in Business,"$99,346",+10.6%,+13.2%,384,$258,"$63,472,206",72,Metro-Goldwyn-Mayer (MGM),False,False
27,27,50 First Dates,"$68,147",+38.1%,-43.7%,166,$410,"$119,029,187",65,Sony Pictures Releasing,False,False
28,28,Agent Cody Banks 2: Destination London,"$55,009",+59.8%,-23.4%,334,$164,"$23,173,261",37,Metro-Goldwyn-Mayer (MGM),False,False
29,29,Cheaper by the Dozen,"$49,331",+47.6%,-11.2%,165,$298,"$138,317,393",115,Twentieth Century Fox,False,False
30,30,Never Die Alone,"$23,881",+31.4%,-60.1%,71,$336,"$5,520,142",23,Fox Searchlight Pictures,False,False
31,31,Osama,"$19,820",+75.7%,-16.5%,35,$566,"$1,058,766",72,United Artists,False,False
32,32,Master and Commander: The Far Side of the World,"$16,886",+53.7%,-27.5%,65,$259,"$93,855,334",156,Twentieth Century Fox,False,False
33,33,The United States of Leland,"$16,862",+65.7%,-65.2%,80,$210,"$263,687",16,Paramount Classics,False,False
34,34,Monster,"$14,461",+44.8%,-21.1%,85,$170,"$34,326,822",116,Newmarket Films,False,False
35,35,Welcome to Mooseport,"$8,714",+39.8%,+47%,39,$223,"$14,428,619",58,Twentieth Century Fox,False,False
36,36,In America,"$8,063",+108.2%,-24.8%,22,$366,"$15,461,773",144,Fox Searchlight Pictures,False,False
37,38,Twisted,"$5,704",+65.6%,-37.2%,85,$67,"$24,972,438",51,Paramount Pictures,False,False
38,37,The Dreamers,"$5,515",+51.6%,-21.8%,16,$344,"$2,472,631",72,Fox Searchlight Pictures,False,False
39,39,The Reckoning,"$3,856",+37.3%,-37.5%,16,$241,"$205,968",44,Paramount Classics,False,False
40,41,Catch That Kid,"$2,558",+96.2%,-68.3%,21,$121,"$16,676,276",72,Twentieth Century Fox,False,False
41,40,Gypsy 83,"$1,612",-30.6%,-,1,"$1,612","$3,936",2,-,False,False
