TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Save the Last Dance,"$6,952,000",+40.7%,-23.8%,2539,"$2,738","$42,766,184",9,Paramount Pictures,False,False
2,2,Traffic,"$3,812,000",+70.2%,-21.4%,1571,"$2,426","$44,190,000",25,USA Films,False,False
3,3,What Women Want,"$3,317,000",+75%,-28.3%,3025,"$1,096","$160,601,237",37,Paramount Pictures,False,False
4,4,Miss Congeniality,"$2,937,000",+70.1%,-23.2%,2603,"$1,128","$85,709,229",30,Warner Bros.,False,False
5,5,Thirteen Days,"$2,671,000",+54.8%,-37.2%,2034,"$1,313","$18,030,615",30,New Line Cinema,False,False
6,6,"Crouching Tiger, Hidden Dragon","$2,633,408",+59%,-26.2%,837,"$3,146","$35,496,810",44,Sony Pictures Classics,False,False
7,7,The Family Man,"$1,548,360",+65.9%,-38.7%,2277,$680,"$68,699,700",30,Universal Pictures,False,False
8,8,Meet the Parents,"$192,510",+57.6%,-6.3%,414,$465,"$163,331,895",107,Universal Pictures,False,False
9,9,How the Grinch Stole Christmas,"$93,240",+146.7%,-63.5%,504,$185,"$259,215,630",65,Universal Pictures,False,False
10,10,The Legend of Bagger Vance,"$23,227",+63.6%,-17.5%,101,$229,"$30,847,424",79,DreamWorks Distribution,False,False
11,11,What Lies Beneath,"$6,325",+120.3%,-9.6%,25,$253,"$155,444,309",184,DreamWorks Distribution,False,False
12,12,The Contender,"$1,073",+92.3%,-57.3%,8,$134,"$17,862,898",100,DreamWorks Distribution,False,False
