TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Fast and the Furious,"$4,743,540",-8.8%,-,2628,"$1,805","$50,035,995",5,Universal Pictures,False,False
2,2,Dr. Dolittle 2,"$2,654,850",+2.1%,-,3049,$870,"$30,292,221",5,Twentieth Century Fox,False,False
3,3,Lara Croft: Tomb Raider,"$2,015,317",+0.1%,-,3312,$608,"$87,848,113",12,Paramount Pictures,False,False
4,4,Atlantis: The Lost Empire,"$1,635,084",+8.1%,-,3071,$532,"$46,840,129",19,Walt Disney Studios Motion Pictures,False,False
5,5,Shrek,"$1,318,232",+9.8%,-23.5%,3007,$438,"$217,750,903",42,DreamWorks Distribution,False,False
6,6,Swordfish,"$877,384",+6.8%,-,2660,$329,"$54,928,277",19,Warner Bros.,False,False
7,7,Pearl Harbor,"$821,468",+6.6%,-32.2%,2668,$307,"$173,478,667",33,Walt Disney Studios Motion Pictures,False,False
8,8,Moulin Rouge!,"$592,939",+18.2%,-26%,1585,$374,"$44,528,367",40,Twentieth Century Fox,False,False
9,9,Evolution,"$438,065",+4.8%,-49.5%,2258,$194,"$33,175,964",19,DreamWorks Distribution,False,False
10,10,The Animal,"$355,075",+8.3%,-,2228,$159,"$51,920,697",26,Revolution Studios,False,False
11,11,The Mummy Returns,"$179,125",+6.8%,-38.9%,1135,$157,"$196,556,180",54,Universal Pictures,False,False
12,12,What's the Worst That Could Happen?,"$121,412",-6%,-,1110,$109,"$30,535,259",26,Metro-Goldwyn-Mayer (MGM),False,False
13,13,Memento,"$35,339",-62.2%,-,326,$108,"$19,702,918",103,Newmarket Films,False,False
14,14,Kingdom Come,"$5,114",+7.8%,-13.7%,75,$68,"$22,998,971",77,Fox Searchlight Pictures,False,False
