TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Musketeer,"$508,260",+93.2%,-48.5%,2364,$215,"$24,305,095",22,Universal Pictures,False,False
2,2,American Pie 2,"$458,850",+127.9%,-41.4%,1610,$285,"$141,006,159",50,Universal Pictures,False,False
3,3,Glitter,"$278,409",+119.5%,-64.6%,1225,$227,"$3,198,881",8,Twentieth Century Fox,False,False
4,5,Shrek,"$105,482",+58.1%,-15.8%,745,$141,"$265,091,833",136,DreamWorks Distribution,False,False
5,6,Jurassic Park III,"$101,460",+129.9%,-31%,534,$190,"$179,107,240",73,Universal Pictures,False,False
6,4,Captain Corelli's Mandolin,"$85,495",+19.1%,-62.2%,611,$139,"$25,065,675",43,Universal Pictures,False,False
7,8,The Fast and the Furious,"$75,585",+203.6%,-17.2%,336,$224,"$143,608,355",99,Universal Pictures,False,False
8,7,The Curse of the Jade Scorpion,"$24,203",-5%,-67%,152,$159,"$7,331,890",36,DreamWorks Distribution,False,False
9,9,Moulin Rouge!,"$13,352",+45.1%,-34.2%,58,$230,"$56,547,976",134,Twentieth Century Fox,False,False
10,10,The Mummy Returns,"$9,695",+128.9%,-15.2%,97,$99,"$201,977,060",148,Universal Pictures,False,False
