TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Save the Last Dance,"$806,254",-76.8%,-80.2%,2539,$317,"$47,044,485",11,Paramount Pictures,False,False
2,2,Traffic,"$726,475",-70.4%,-63.6%,1571,$462,"$47,418,569",27,USA Films,False,False
3,3,"Crouching Tiger, Hidden Dragon","$506,786",-71.7%,-69.9%,837,$605,"$37,794,313",46,Sony Pictures Classics,False,False
4,6,Miss Congeniality,"$407,148",-74.8%,-74.6%,2603,$156,"$87,729,173",32,Warner Bros.,False,False
5,5,What Women Want,"$394,198",-76%,-70.9%,3025,$130,"$162,636,850",39,Paramount Pictures,False,False
6,4,Thirteen Days,"$390,661",-76.2%,-74.2%,2034,$192,"$20,062,956",32,New Line Cinema,False,False
7,7,The Family Man,"$193,545",-76.7%,-78.3%,2277,$85,"$69,724,350",32,Universal Pictures,False,False
8,8,Meet the Parents,"$35,225",-66.6%,-46.9%,414,$85,"$163,473,090",109,Universal Pictures,False,False
9,9,How the Grinch Stole Christmas,"$10,080",-85.7%,-94.3%,504,$20,"$259,296,265",67,Universal Pictures,False,False
10,10,The Legend of Bagger Vance,"$4,387",-65.3%,-55.4%,103,$42,"$30,864,464",81,DreamWorks Distribution,False,False
11,11,What Lies Beneath,"$1,077",-69.4%,-53.3%,26,$41,"$155,448,900",186,DreamWorks Distribution,False,False
12,12,The Contender,$234,-58.3%,-69.3%,8,$29,"$17,863,693",102,DreamWorks Distribution,False,False
