TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Harry Potter and the Sorcerer's Stone,"$7,121,000",-32.3%,-46.9%,3672,"$1,939","$219,670,289",17,Warner Bros.,False,False
2,2,Behind Enemy Lines,"$4,461,281",-42.4%,-,2770,"$1,610","$18,736,133",3,Twentieth Century Fox,False,False
3,4,"Monsters, Inc.","$2,623,451",-37.9%,-45.8%,3390,$773,"$204,025,728",31,Walt Disney Studios Motion Pictures,False,False
4,3,Spy Game,"$2,605,050",-46.9%,-43%,2770,$940,"$46,692,115",12,Universal Pictures,False,False
5,5,Black Knight,"$1,358,142",-46.1%,-38.6%,2534,$535,"$22,783,562",12,Twentieth Century Fox,False,False
6,6,Shallow Hal,"$1,037,583",-49%,-36%,2428,$427,"$61,101,477",24,Twentieth Century Fox,False,False
7,7,Out Cold,"$562,658",-51%,-36.1%,2011,$279,"$10,288,443",12,Walt Disney Studios Motion Pictures,False,False
8,8,The One,"$205,154",-41.5%,-48%,973,$210,"$43,074,250",31,Revolution Studios,False,False
9,9,K-PAX,"$160,020",-48.6%,-49%,889,$180,"$49,252,340",38,Universal Pictures,False,False
10,10,Mulholland Drive,"$33,110",-36.4%,-21.7%,86,$385,"$5,151,278",56,Universal Pictures,False,False
11,11,American Pie 2,"$17,550",-42.6%,-27.8%,130,$135,"$144,984,575",115,Universal Pictures,False,False
12,13,Jurassic Park III,"$13,485",-31.1%,-30.6%,87,$155,"$181,102,300",138,Universal Pictures,False,False
13,14,Moulin Rouge!,"$11,973",-36.3%,-36.9%,24,$498,"$56,908,897",199,Twentieth Century Fox,False,False
14,12,Shrek,"$11,184",-44.8%,-34.7%,159,$70,"$267,652,016",201,DreamWorks Distribution,False,False
15,15,The Last Castle,"$5,406",-24%,-61.5%,68,$79,"$18,116,027",45,DreamWorks Distribution,False,False
