TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Ocean's Eleven,"$9,121,274",-41.7%,-,3075,"$2,966","$38,107,822",3,Warner Bros.,False,False
2,2,Harry Potter and the Sorcerer's Stone,"$4,424,000",-33.1%,-37.9%,3672,"$1,204","$239,659,542",24,Warner Bros.,False,False
3,3,Behind Enemy Lines,"$1,874,311",-48.1%,-58%,2844,$659,"$31,180,676",10,Twentieth Century Fox,False,False
4,4,"Monsters, Inc.","$1,852,598",-41.1%,-29.4%,2884,$642,"$212,391,025",38,Walt Disney Studios Motion Pictures,False,False
5,5,Spy Game,"$1,038,750",-49%,-60.1%,2770,$375,"$53,946,190",19,Universal Pictures,False,False
6,6,Black Knight,"$779,893",-47%,-42.6%,2233,$349,"$27,060,883",19,Twentieth Century Fox,False,False
7,7,Shallow Hal,"$582,966",-50.7%,-43.8%,2217,$262,"$64,784,820",31,Twentieth Century Fox,False,False
8,8,Out Cold,"$280,648",-54.5%,-50.1%,1651,$169,"$12,242,292",19,Walt Disney Studios Motion Pictures,False,False
9,9,The One,"$96,070",-41.7%,-53.2%,517,$185,"$43,646,951",38,Revolution Studios,False,False
10,10,K-PAX,"$81,180",-45%,-49.3%,738,$110,"$49,761,550",45,Universal Pictures,False,False
11,11,Mulholland Drive,"$19,580",-37.1%,-40.9%,89,$220,"$5,265,058",63,Universal Pictures,False,False
12,12,American Pie 2,"$13,050",-46.4%,-25.6%,87,$150,"$145,065,350",122,Universal Pictures,False,False
13,13,Jurassic Park III,"$8,250",-28.6%,-38.8%,55,$150,"$181,138,725",145,Universal Pictures,False,False
14,14,Moulin Rouge!,"$7,214",-18.9%,-39.7%,19,$379,"$56,951,243",206,Twentieth Century Fox,False,False
15,15,The Last Castle,"$3,425",-17.8%,-36.6%,41,$83,"$18,134,738",52,DreamWorks Distribution,False,False
