TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Kingsman: The Golden Circle,"$4,480,023",-40.7%,-50.6%,4038,"$1,109","$66,637,153",10,Twentieth Century Fox,False,False
2,1,It,"$4,131,757",-47.1%,-43.1%,3917,"$1,054","$290,775,232",24,Warner Bros.,False,False
3,3,American Made,"$4,043,320",-38.4%,-,3024,"$1,337","$16,776,390",3,Universal Pictures,False,False
4,4,The Lego Ninjago Movie,"$3,393,715",-38.9%,-40.1%,4047,$838,"$35,200,302",10,Warner Bros.,False,False
5,5,Flatliners,"$1,615,036",-42.9%,-,2552,$632,"$6,574,326",3,Sony Pictures Entertainment (SPE),False,False
6,6,American Assassin,"$884,470",-40.5%,-47.1%,3020,$292,"$31,864,225",17,Lionsgate,False,False
7,7,Battle of the Sexes,"$849,880",-41.5%,+525.2%,1213,$700,"$4,085,327",10,Fox Searchlight Pictures,False,False
8,8,Home Again,"$405,105",-48.8%,-46.1%,2370,$170,"$25,152,128",24,Open Road Films (II),False,False
9,10,Mother!,"$382,154",-39.2%,-55.8%,1840,$207,"$16,310,224",17,Paramount Pictures,False,False
10,11,Victoria & Abdul,"$357,640",-17.6%,+667.7%,77,"$4,644","$1,312,549",10,Focus Features,False,False
11,9,Til Death Do Us Part,"$354,162",-48%,-,562,$630,"$1,527,289",3,-,False,False
12,13,A Question of Faith,"$244,711",-35.8%,-,661,$370,"$1,025,489",3,Pure Flix Entertainment,False,False
13,12,Stronger,"$222,005",-48.6%,-43.2%,645,$344,"$3,165,489",10,Roadside Attractions,False,False
14,18,Twins 2,"$198,758",-21.8%,-,192,"$1,035","$638,045",3,FIP,False,False
15,14,Friend Request,"$174,200",-48.8%,-65.4%,2081,$83,"$3,411,022",10,Entertainment Studios Motion Pictures,False,False
16,15,The Hitman's Bodyguard,"$166,525",-48.5%,-57.5%,1119,$148,"$74,624,503",45,Lionsgate,False,False
17,17,Wind River,"$151,890",-45.4%,-50.9%,892,$170,"$32,786,407",59,The Weinstein Company,False,False
18,16,Spider-Man: Homecoming,"$151,616",-46.8%,-40.6%,679,$223,"$332,707,249",87,Sony Pictures Entertainment (SPE),False,False
19,19,Leap!2017 Re-release,"$144,963",-40.4%,-50.3%,730,$198,"$20,910,437",38,The Weinstein Company,False,False
20,21,Despicable Me 3,"$111,080",-38.1%,-25.6%,419,$265,"$262,271,065",94,Universal Pictures,False,False
21,20,Brad's Status,"$106,214",-41.6%,-49.3%,453,$234,"$1,766,066",17,Annapurna Pictures,False,False
22,24,The Emoji Movie,"$82,773",-34.8%,-38.6%,370,$223,"$84,912,232",66,Sony Pictures Entertainment (SPE),False,False
23,23,Dunkirk,"$81,004",-47.3%,-40.5%,401,$202,"$186,881,004",73,Warner Bros.,False,False
