TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Coco,"$2,039,278",+1.9%,-77.1%,3987,$511,"$82,575,404",9,-,False,False
2,2,Justice League,"$1,887,354",-0.8%,-77.7%,4051,$465,"$180,755,921",14,Warner Bros.,False,False
3,3,Wonder,"$1,312,549",+4.7%,-66.5%,3172,$413,"$75,532,623",14,Lionsgate,False,False
4,4,Thor: Ragnarok,"$1,148,833",+24.9%,-67.5%,3281,$350,"$281,747,599",28,-,False,False
5,5,Murder on the Orient Express,"$851,286",+3.3%,-71.7%,3152,$270,"$78,072,513",21,Twentieth Century Fox,False,False
6,6,Daddy's Home 2,"$606,583",+8%,-77.4%,3518,$172,"$75,314,446",21,Paramount Pictures,False,False
7,7,Lady Bird,"$504,988",+6.4%,-13%,791,$638,"$12,545,451",28,A24,False,False
8,8,A Bad Moms Christmas,"$462,458",+16.6%,-43.1%,2306,$200,"$61,351,823",30,STX Entertainment,False,False
9,9,"Three Billboards Outside Ebbing, Missouri","$354,813",-2.7%,-46%,614,$577,"$9,140,520",21,Fox Searchlight Pictures,False,False
10,10,"Roman J. Israel, Esq.","$275,429",-4.7%,-70.3%,1669,$165,"$7,568,090",14,Sony Pictures Entertainment (SPE),False,False
11,11,The Star,"$270,042",+7.3%,-72.9%,2837,$95,"$23,279,653",14,Sony Pictures Entertainment (SPE),False,False
12,12,The Man Who Invented Christmas,"$114,156",+6.5%,-55.4%,626,$182,"$2,291,517",9,Bleecker Street Media,False,False
13,13,Blade Runner 2049,"$47,030",+12.3%,-54.6%,434,$108,"$90,383,762",56,Warner Bros.,False,False
14,14,Jigsaw,"$27,226",+8.6%,-60.5%,383,$71,"$37,380,988",35,Lionsgate,False,False
15,15,The Florida Project,"$25,575",+8.2%,+2.7%,164,$155,"$4,743,883",56,A24,False,False
16,16,Victoria & Abdul,"$20,295",+9.3%,-1.7%,144,$140,"$21,972,050",70,Focus Features,False,False
17,17,Last Flag Flying,"$16,044",+4.6%,-38.6%,98,$163,"$716,844",28,Lionsgate,False,False
18,18,Darkest Hour,"$14,290",-2.7%,-57.1%,4,"$3,572","$303,481",9,Focus Features,False,False
19,19,It,"$12,731",+7.2%,-48.5%,231,$55,"$327,235,912",84,Warner Bros.,False,False
20,20,Kingsman: The Golden Circle,"$10,625",+4.5%,-51.9%,173,$61,"$99,985,414",70,Twentieth Century Fox,False,False
21,21,The Killing of a Sacred Deer,"$9,959",+11.2%,-15.7%,59,$168,"$2,151,389",42,A24,False,False
22,22,Only the Brave,"$9,195",+4.6%,-50.2%,134,$68,"$17,893,056",42,Sony Pictures Entertainment (SPE),False,False
23,23,Geostorm,"$8,653",+7.2%,-55.3%,165,$52,"$33,000,045",42,Warner Bros.,False,False
24,28,The Mountain Between Us,"$7,457",+19.9%,-55.3%,167,$44,"$29,863,957",56,Twentieth Century Fox,False,False
25,24,Let There Be Light,"$7,381",+1.7%,-75.9%,121,$61,"$7,076,028",35,Atlas Distribution Company,False,False
26,26,Boo 2! A Madea Halloween,"$6,732",+2.1%,-80.6%,248,$27,"$47,058,878",42,Lionsgate,False,False
27,29,The Lego Ninjago Movie,"$6,679",+11.1%,-63.2%,292,$22,"$59,281,555",70,Warner Bros.,False,False
28,30,American Made,"$6,260",+9.9%,-58.8%,108,$57,"$51,231,725",63,Universal Pictures,False,False
29,27,The Foreigner,"$6,233",-5.3%,-53.5%,104,$59,"$34,140,587",49,STX Entertainment,False,False
30,32,Marshall,"$6,203",+42.7%,-26.6%,111,$55,"$8,902,228",49,Open Road Films (II),False,False
31,31,Despicable Me 3,"$4,310",-1.6%,-68.8%,161,$26,"$264,414,440",154,Universal Pictures,False,False
32,33,Happy Death Day,"$3,930",+0.9%,-71.5%,131,$30,"$55,587,750",49,Universal Pictures,False,False
33,34,The Breadwinner,"$3,891",+3.1%,+430.1%,9,$432,"$68,301",14,GKIDS,False,False
34,25,Walk With Me,"$3,790",-47%,-,14,$270,"$628,488",112,GathrFilms,False,False
35,44,Just One Drop,"$3,398",+186.3%,-,4,$849,"$39,213",70,GathrFilms,False,False
36,35,Same Kind of Different as Me,"$3,170",-10.1%,+6.6%,41,$77,"$6,328,114",42,Pure Flix Entertainment,False,False
37,37,LBJ,"$2,758",+6.2%,-40%,33,$83,"$2,430,288",28,Electric Entertainment,False,False
38,38,Battle of the Sexes,"$2,567",+11.2%,-31.1%,27,$95,"$12,598,957",70,Fox Searchlight Pictures,False,False
39,39,Thelma,"$2,416",+12.5%,+314.4%,12,$201,"$49,976",21,The Orchard,False,False
40,43,Wonderstruck,"$2,204",+38.4%,-28%,32,$68,"$1,022,543",42,Roadside Attractions,False,False
41,42,Goodbye Christopher Robin,"$2,189",+30.4%,-14%,29,$75,"$1,699,638",49,Fox Searchlight Pictures,False,False
42,41,My Little Pony: The Movie,"$2,013",+5.9%,-37.2%,119,$16,"$21,827,030",56,Lionsgate,False,False
43,36,A Question of Faith,"$1,637",-52.6%,-69.4%,37,$44,"$2,569,560",63,Pure Flix Entertainment,False,False
44,40,On the Beach at Night Alone,"$1,542",-23.5%,+3.8%,2,$771,"$25,023",14,The Cinema Guild,False,False
45,45,Leap!2017 Re-release,$888,+12.3%,-71.1%,68,$13,"$21,852,402",98,The Weinstein Company,False,False
46,48,Spider-Man: Homecoming,$801,+30.2%,-62.9%,37,$21,"$334,201,140",147,Sony Pictures Entertainment (SPE),False,False
47,-,Charged: The Eduardo Garcia Story,$720,-,-,1,$720,"$13,484",58,GathrFilms,False,False
48,47,The Crime of Monsieur Lange,$714,+14.4%,-69.4%,2,$357,"$26,265",14,Rialto Pictures,False,False
49,46,The Polar Express2017 IMAX Release,$628,-0.3%,-93.8%,-,-,"$100,691",14,Warner Bros.,False,False
50,51,The Emoji Movie,$610,+56.8%,-75.7%,51,$11,"$86,089,513",126,Sony Pictures Entertainment (SPE),False,False
51,55,Abracadabra,$460,+102.6%,+72.9%,1,$460,"$12,107",77,Sony Pictures Entertainment (SPE),False,False
52,49,Wind River,$430,-11.9%,-67.8%,15,$28,"$33,797,213",119,The Weinstein Company,False,False
53,50,Stronger,$348,-24.2%,-50.9%,8,$43,"$4,211,129",70,Roadside Attractions,False,False
54,52,Singularity,$342,-4.7%,-,75,$4,"$4,176",28,Vertical Entertainment,False,False
55,-,The Boom,$315,-,-,1,$315,"$57,962",168,Rialto Pictures,False,False
56,56,The Stray,$259,+20.5%,-58.6%,8,$32,"$1,573,805",56,Purdie Distribution,False,False
57,53,Breathe,$242,-21.4%,-77.4%,2,$121,"$483,420",49,Bleecker Street Media,False,False
58,57,BPM (Beats Per Minute),$99,-1%,-84.6%,7,$14,"$79,522",42,The Orchard,False,False
59,54,The Departure,$75,-70.1%,+240.9%,6,$12,"$23,100",49,Matson Films,False,False
60,58,Friend Request,$32,+14.3%,+100%,1,$32,"$3,759,078",70,Entertainment Studios Motion Pictures,False,False
