TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Kingsman: The Golden Circle,"$14,676,814",-3.9%,-,4003,"$3,666","$29,950,082",2,Twentieth Century Fox,False,False
2,2,It,"$13,395,457",+47.2%,-48.2%,4007,"$3,343","$258,832,456",16,Warner Bros.,False,False
3,3,The Lego Ninjago Movie,"$8,976,427",+55%,-,4047,"$2,218","$14,766,482",2,Warner Bros.,False,False
4,4,American Assassin,"$2,725,154",+46.5%,-50.2%,3154,$864,"$24,514,572",9,Lionsgate,False,False
5,6,Home Again,"$1,458,702",+42.8%,-36.4%,2685,$543,"$21,516,192",16,Open Road Films (II),False,False
6,5,Mother!,"$1,388,300",+33.8%,-49.4%,2368,$586,"$12,594,734",9,Paramount Pictures,False,False
7,7,Friend Request,"$813,069",+18.3%,-,2573,$316,"$1,500,075",2,Entertainment Studios Motion Pictures,False,False
8,9,The Hitman's Bodyguard,"$759,254",+65.8%,-54.1%,2037,$372,"$72,965,206",37,Lionsgate,False,False
9,8,Stronger,"$700,041",+34.5%,-,573,"$1,221","$1,220,504",2,Roadside Attractions,False,False
10,10,Wind River,"$581,170",+58.3%,-49.6%,1431,$406,"$31,336,083",51,The Weinstein Company,False,False
11,12,Spider-Man: Homecoming,"$524,302",+84.5%,-40.6%,1006,$521,"$331,602,128",79,Sony Pictures Entertainment (SPE),False,False
12,14,Leap!2017 Re-release,"$453,033",+110.6%,-54.8%,1301,$348,"$19,970,748",30,The Weinstein Company,False,False
13,11,Brad's Status,"$424,997",+33.3%,+966.6%,453,$938,"$857,073",9,Annapurna Pictures,False,False
14,13,Annabelle: Creation,"$365,011",+62.7%,-68.8%,682,$535,"$100,966,049",44,Warner Bros.,False,False
15,15,Dunkirk,"$269,230",+51.8%,-54.9%,678,$397,"$186,155,929",65,Warner Bros.,False,False
16,17,Despicable Me 3,"$247,770",+129.2%,-39.9%,539,$459,"$261,659,795",86,Universal Pictures,False,False
