TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Blade Runner 2049,"$1,302,529",-29.5%,-47.1%,4058,$320,"$65,565,715",13,Warner Bros.,False,False
2,2,Happy Death Day,"$1,059,510",-38.7%,-,3149,$336,"$30,192,885",6,Universal Pictures,False,False
3,3,The Foreigner,"$867,611",-43.6%,-,2515,$344,"$16,582,117",6,STX Entertainment,False,False
4,5,American Made,"$490,520",-25.8%,-37.8%,3098,$158,"$41,898,800",20,Universal Pictures,False,False
5,4,The Mountain Between Us,"$475,258",-37.6%,-41.8%,3259,$145,"$22,328,256",13,Twentieth Century Fox,False,False
6,6,Kingsman: The Golden Circle,"$415,819",-28.4%,-40.4%,2982,$139,"$91,168,579",27,Twentieth Century Fox,False,False
7,7,It,"$400,690",-21.3%,-41.2%,3176,$126,"$316,317,112",41,Warner Bros.,False,False
8,8,Victoria & Abdul,"$346,130",-25.2%,-29.5%,900,$384,"$12,380,344",27,Focus Features,False,False
9,9,Marshall,"$203,358",-36%,-,821,$247,"$3,764,465",6,Open Road Films (II),False,False
10,10,My Little Pony: The Movie,"$189,294",-30.6%,-43.3%,2528,$74,"$16,319,559",13,Lionsgate,False,False
11,11,The Lego Ninjago Movie,"$181,771",-24.4%,-49.7%,3053,$59,"$52,253,073",27,Warner Bros.,False,False
12,12,Flatliners,"$126,149",-27.1%,-60.5%,1983,$63,"$16,106,508",20,Sony Pictures Entertainment (SPE),False,False
13,13,Battle of the Sexes,"$115,355",-22.5%,-52.4%,1394,$82,"$10,755,761",27,Fox Searchlight Pictures,False,False
14,14,Professor Marston & the Wonder Women,"$85,884",-16.7%,-,1229,$69,"$1,009,238",6,Annapurna Pictures,False,False
15,15,American Assassin,"$46,423",-29.4%,-65.4%,820,$56,"$35,768,742",34,Lionsgate,False,False
16,17,The Florida Project,"$37,594",+2.3%,+139.9%,33,"$1,139","$699,751",13,A24,False,False
17,16,The Stray,"$27,694",-30.1%,-49%,430,$64,"$1,291,326",13,Purdie Distribution,False,False
18,20,Spider-Man: Homecoming,"$20,365",-13.7%,-9.7%,306,$66,"$333,595,356",104,Sony Pictures Entertainment (SPE),False,False
19,18,Til Death Do Us Part,"$19,040",-33.4%,-62.9%,310,$61,"$3,295,793",20,-,False,False
20,21,Dunkirk,"$18,475",-20.8%,-39.2%,268,$68,"$187,609,957",90,Warner Bros.,False,False
21,24,Mother!,"$16,779",-12.1%,-65.3%,159,$105,"$17,687,038",34,Paramount Pictures,False,False
22,19,A Question of Faith,"$16,587",-31.4%,-67.9%,228,$72,"$2,252,901",20,Pure Flix Entertainment,False,False
23,23,Home Again,"$13,475",-32.8%,-78.8%,361,$37,"$26,845,049",41,Open Road Films (II),False,False
24,26,Despicable Me 3,"$12,775",-9.5%,-27.5%,266,$48,"$263,056,800",111,Universal Pictures,False,False
25,25,Stronger,"$12,147",-35.6%,-59.6%,174,$69,"$4,077,767",27,Roadside Attractions,False,False
26,27,Wind River,"$11,855",-9.5%,-53.2%,194,$61,"$33,493,942",76,The Weinstein Company,False,False
27,28,The Emoji Movie,"$9,587",-12.9%,-36.9%,220,$43,"$85,519,757",83,Sony Pictures Entertainment (SPE),False,False
28,32,American Satan,"$7,911",+16.3%,-,55,$143,"$157,601",6,Sumerian Films,False,False
29,31,Annabelle: Creation,"$7,845",-3.5%,+15.7%,202,$38,"$101,958,073",69,Warner Bros.,False,False
30,29,The Hitman's Bodyguard,"$7,357",-28.5%,-59.1%,165,$44,"$75,210,317",62,Lionsgate,False,False
31,33,Faces Places,"$6,943",+4.8%,-,25,$277,"$113,240",13,Cohen Media Group,False,False
32,22,Walk With Me,"$6,935",-65.7%,-72.7%,35,$198,"$425,748",69,GathrFilms,False,False
33,34,Cars 3,"$5,896",-4.7%,-33%,119,$49,"$152,761,656",125,-,False,False
34,30,Twins 2,"$5,843",-42.1%,-68.3%,106,$55,"$1,428,041",20,FIP,False,False
35,36,War for the Planet of the Apes,"$5,292",-4.3%,-21.9%,100,$52,"$146,693,574",97,Twentieth Century Fox,False,False
36,37,Goodbye Christopher Robin,"$5,276",+0.6%,-,9,$586,"$74,024",6,Fox Searchlight Pictures,False,False
37,35,Leap!2017 Re-release,"$5,060",-10.7%,-64.5%,185,$27,"$21,443,506",55,The Weinstein Company,False,False
38,38,Wonder Woman,"$3,565",-13%,-55%,118,$30,"$412,497,440",139,Warner Bros.,False,False
39,43,Brad's Status,"$2,792",+25%,-77.5%,39,$71,"$2,119,983",34,Annapurna Pictures,False,False
40,46,Wasted! The Story of Food Waste,"$2,777",+87%,-,11,$252,"$22,893",6,-,False,False
41,39,The Big Sick,"$2,528",-20.2%,+20.3%,64,$39,"$42,869,673",118,Lionsgate,False,False
42,42,Kidnap,"$2,195",-3%,-46.7%,61,$35,"$30,656,399",76,Aviron Pictures,False,False
43,40,Baby Driver,"$2,130",-14.7%,-65.2%,48,$44,"$107,823,435",113,TriStar Pictures,False,False
44,41,The Dark Tower,"$1,829",-22.2%,-65.5%,59,$31,"$50,698,998",76,Sony Pictures Entertainment (SPE),False,False
45,54,Menashe,"$1,659",+233.8%,+10%,7,$237,"$1,701,853",83,A24,False,False
46,48,Breathe,"$1,607",+29.2%,-,4,$401,"$26,656",6,Bleecker Street Media,False,False
47,44,All Saints,"$1,459",-17.7%,-44.7%,39,$37,"$5,778,331",55,Affirm Films,False,False
48,47,Dina,"$1,159",-19.1%,+298.3%,4,$289,"$22,798",13,The Orchard,False,False
49,56,Trafficked,$992,+126%,-48%,5,$198,"$19,156",13,-,False,False
50,59,The Departure,$946,+257%,-,1,$946,"$6,641",6,Matson Films,False,False
51,50,Logan Lucky,$874,-16.7%,-58.7%,41,$21,"$27,719,309",62,Bleecker Street Media,False,False
52,49,Beach Rats,$763,-30%,-58.2%,8,$95,"$470,676",55,Neon,False,False
53,51,True to the Game,$550,-35.9%,-75.6%,8,$68,"$1,222,371",41,-,False,False
54,53,Charged: The Eduardo Garcia Story,$517,-25.1%,-,3,$172,"$5,827",15,GathrFilms,False,False
55,52,Friend Request,$424,-45.1%,-91.9%,50,$8,"$3,735,079",27,Entertainment Studios Motion Pictures,False,False
56,57,In Pursuit of Silence,$290,+3.2%,+19.3%,1,$290,"$28,215",118,The Cinema Guild,False,False
57,58,Ingrid Goes West,$234,-15.2%,-50.6%,5,$46,"$3,023,383",69,Neon,False,False
58,55,The Last Dalai Lama?,$154,-67.6%,-60.6%,2,$77,"$134,708",104,Matson Films,False,False
59,64,Trophy,$128,+14.3%,-26%,5,$25,"$21,101",41,The Orchard,False,False
60,60,Tulip Fever,$112,-52.3%,-32.1%,6,$18,"$2,405,813",48,The Weinstein Company,False,False
61,-,4 Days in France,$86,-,-,1,$86,"$11,115",76,The Cinema Guild,False,False
62,62,Earth: One Amazing Day,$60,-63.9%,-99%,2,$30,"$81,258",13,BBC Worldwide North America,False,False
63,61,Signature Move,$27,-85.4%,-90.6%,1,$27,"$27,286",20,Newcity,False,False
64,63,Super Dark Times,$23,-85.7%,-92.5%,5,$4,"$32,781",20,The Orchard,False,False
