TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Star Wars: Episode VIII - The Last Jedi,"$19,029,250",-2.4%,-23.2%,4232,"$4,496","$483,727,478",15,-,False,False
2,2,Jumanji: Welcome to the Jungle,"$17,663,293",+19%,+43%,3765,"$4,691","$136,614,486",10,Sony Pictures Entertainment (SPE),False,False
3,3,Pitch Perfect 3,"$6,631,070",+7.5%,-37.6%,3468,"$1,912","$53,121,540",8,Universal Pictures,False,False
4,4,The Greatest Showman,"$5,348,662",+12.8%,+71.1%,3316,"$1,612","$38,864,648",10,Twentieth Century Fox,False,False
5,5,Ferdinand,"$4,504,556",+1.8%,+62.2%,3337,"$1,349","$46,664,661",15,Twentieth Century Fox,False,False
6,6,Coco,"$2,828,678",+6%,+52.7%,2104,"$1,344","$175,201,137",38,-,False,False
7,8,All the Money in the World,"$1,760,942",+26.8%,-,2074,$849,"$8,888,638",5,TriStar Pictures,False,False
8,9,Darkest Hour,"$1,747,800",+26.6%,+22.7%,943,"$1,853","$14,395,087",38,Focus Features,False,False
9,7,Downsizing,"$1,596,230",+14.6%,-22.1%,2668,$598,"$14,054,595",8,Paramount Pictures,False,False
10,10,Father Figures,"$1,230,892",+16.3%,-10.2%,2902,$424,"$10,294,814",8,Warner Bros.,False,False
11,12,Wonder,"$1,221,972",+34.9%,+49.4%,1193,"$1,024","$119,530,837",43,Lionsgate,False,False
12,11,The Shape of Water,"$1,177,068",+17.7%,+1.7%,756,"$1,556","$13,317,223",29,Fox Searchlight Pictures,False,False
13,13,Molly's Game,"$738,330",+25.2%,-,271,"$2,724","$3,765,843",5,STX Entertainment,False,False
14,14,Lady Bird,"$508,049",+22.4%,+55.5%,392,"$1,296","$30,474,062",57,A24,False,False
15,15,Justice League,"$431,832",+7%,+14.1%,1215,$355,"$224,780,798",43,Warner Bros.,False,False
16,17,The Disaster Artist,"$343,944",+15.3%,+3.1%,507,$678,"$17,272,746",29,A24,False,False
17,16,Daddy's Home 2,"$313,715",-11.2%,-2.1%,770,$407,"$101,183,522",50,Paramount Pictures,False,False
18,18,Thor: Ragnarok,"$306,552",+3.5%,+4.9%,540,$567,"$310,676,791",57,-,False,False
19,19,Tiger Zinda Hai,"$292,014",+3%,-46.4%,284,"$1,028","$3,943,155",8,Yash Raj Films,False,False
20,23,"I, Tonya","$231,085",+41.9%,+35%,49,"$4,716","$2,009,066",22,Neon,False,False
21,22,"Three Billboards Outside Ebbing, Missouri","$210,026",+18.1%,+30.7%,266,$789,"$23,699,110",50,Fox Searchlight Pictures,False,False
22,21,Murder on the Orient Express,"$208,147",+13%,+17.3%,391,$532,"$100,211,196",50,Twentieth Century Fox,False,False
23,20,The Star,"$204,109",-22.6%,-56.6%,661,$308,"$39,683,162",43,Sony Pictures Entertainment (SPE),False,False
24,24,The Post,"$171,472",+23%,+8.4%,9,"$19,052","$1,370,513",8,Twentieth Century Fox,False,False
25,25,Phantom Thread,"$70,632",+19.5%,-,4,"$17,658","$381,977",5,Focus Features,False,False
26,26,A Bad Moms Christmas,"$58,656",+8.5%,-6.2%,214,$274,"$71,792,588",59,STX Entertainment,False,False
27,27,The Man Who Invented Christmas,"$24,030",-7%,-42.1%,146,$164,"$5,532,599",38,Bleecker Street Media,False,False
28,28,Geostorm,"$19,889",+9.8%,+64.4%,110,$180,"$33,543,247",71,Warner Bros.,False,False
29,30,Blade Runner 2049,"$16,504",+14.1%,+34.8%,75,$220,"$91,624,178",85,Warner Bros.,False,False
30,29,The Florida Project,"$16,446",<0.1%,+70%,33,$498,"$5,263,333",85,A24,False,False
31,31,Only the Brave,"$14,615",+26.3%,+80.6%,86,$169,"$18,153,545",71,Sony Pictures Entertainment (SPE),False,False
32,-,Wonder Wheel,"$11,455",-,-46.6%,55,$208,"$1,281,481",29,Amazon Studios,False,False
33,33,Hostiles,"$10,566",+43.1%,+51.9%,5,"$2,113","$62,858",8,Entertainment Studios Motion Pictures,False,False
34,35,Victoria & Abdul,"$5,160",+5.6%,+124.3%,23,$224,"$22,224,975",99,Focus Features,False,False
35,34,"Roman J. Israel, Esq.","$4,123",-22.5%,-29.8%,33,$124,"$11,843,885",43,Sony Pictures Entertainment (SPE),False,False
36,36,Same Kind of Different as Me,"$3,939",-17.3%,+78.8%,40,$98,"$6,386,400",71,Pure Flix Entertainment,False,False
37,37,Big Sonia,"$3,375",-16.4%,+10.6%,1,"$3,375","$107,122",43,Argot Pictures,False,False
38,39,Marshall,"$3,292",+35.1%,-57.4%,50,$65,"$9,461,017",78,Open Road Films (II),False,False
39,32,The Polar Express2017 IMAX Release,"$2,355",-71.4%,-89.7%,-,-,"$866,570",43,Warner Bros.,False,False
40,-,Wonderstruck,"$1,443",-,-,10,$144,"$1,053,482",71,Roadside Attractions,False,False
41,38,The Breadwinner,$964,-65.5%,-15.9%,10,$96,"$217,610",43,GKIDS,False,False
42,40,Let There Be Light,$840,-18.6%,-41.7%,8,$105,"$7,206,512",64,Atlas Distribution Company,False,False
43,42,Thelma,$495,-45.8%,-22.8%,6,$82,"$131,103",50,The Orchard,False,False
44,-,On the Beach at Night Alone,$286,-,-,2,$143,"$29,381",43,The Cinema Guild,False,False
