TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Despicable Me 3,"$13,857,900",-27.4%,-,4529,"$3,059","$86,291,925",4,Universal Pictures,False,False
2,2,Baby Driver,"$5,007,115",-26.5%,-,3226,"$1,552","$34,589,540",6,TriStar Pictures,False,False
3,4,Wonder Woman,"$4,302,245",-18.2%,+40.3%,3404,"$1,263","$350,537,731",32,Warner Bros.,False,False
4,3,Transformers: The Last Knight,"$3,687,592",-33.5%,-21.8%,4132,$892,"$105,671,498",13,Paramount Pictures,False,False
5,5,Cars 3,"$2,394,451",-17.4%,-17.7%,3576,$669,"$123,273,829",18,-,False,False
6,6,The House,"$1,668,229",-31.2%,-,3134,$532,"$10,393,024",4,Warner Bros.,False,False
7,7,47 Meters Down,"$1,044,309",-26.4%,+1.6%,2250,$464,"$33,470,906",18,Entertainment Studios Motion Pictures,False,False
8,8,The Mummy,"$722,390",-29.9%,-6.7%,1760,$410,"$75,452,625",25,Universal Pictures,False,False
9,10,Pirates of the Caribbean: Dead Men Tell No Tales,"$649,091",-22.4%,-7.6%,1674,$387,"$166,230,224",39,-,False,False
10,9,The Beguiled,"$624,536",-30.8%,"+2,399.7%",674,$926,"$4,107,456",11,Focus Features,False,False
11,12,Guardians of the Galaxy Vol. 2,"$452,714",-14.7%,+10.9%,966,$468,"$383,836,208",60,-,False,False
12,13,The Big Sick,"$405,067",-19.4%,+895.3%,71,"$5,705","$2,613,515",11,Lionsgate,False,False
13,11,All Eyez on Me,"$373,326",-33.4%,-43.3%,1258,$296,"$43,050,420",18,Lionsgate,False,False
14,14,Rough Night,"$316,184",-19.7%,-50.8%,1657,$190,"$20,656,955",18,Sony Pictures Entertainment (SPE),False,False
15,16,Captain Underpants: The First Epic Movie,"$283,011",-10.4%,-51.1%,1452,$194,"$69,543,416",32,Twentieth Century Fox,False,False
16,15,Beatriz at Dinner,"$242,805",-29.7%,+40.8%,683,$355,"$4,954,309",25,Roadside Attractions,False,False
17,17,The Hero,"$187,630",-32.5%,+486.1%,401,$467,"$1,708,216",25,The Orchard,False,False
