TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Pirates of the Caribbean: Dead Men Tell No Tales,"$3,435,067",-19.2%,-,4276,$803,"$93,008,771",7,-,False,False
2,3,Guardians of the Galaxy Vol. 2,"$1,406,686",-12.7%,-41.5%,3871,$363,"$345,741,332",28,-,False,False
3,2,Baywatch,"$1,330,093",-19.2%,-71.1%,3647,$364,"$33,224,438",8,Paramount Pictures,False,False
4,4,Alien: Covenant,"$736,295",-22.8%,-58.6%,3772,$195,"$63,219,484",14,Twentieth Century Fox,False,False
5,5,"Everything, Everything","$531,248",-11.8%,-37.9%,2801,$189,"$24,981,587",14,Warner Bros.,False,False
6,-,IN OUR HANDS: Battle for Jerusalem,"$492,654",-,-,625,$788,"$2,154,806",10,Fathom Events,False,False
7,6,Diary of a Wimpy Kid: The Long Haul,"$351,703",-15%,-30.6%,3174,$110,"$16,604,604",14,Twentieth Century Fox,False,False
8,7,Snatched,"$277,144",-27.3%,-53.9%,2658,$104,"$42,528,414",21,Twentieth Century Fox,False,False
9,8,King Arthur: Legend of the Sword,"$221,732",-33.9%,-59%,2503,$88,"$36,002,957",21,Warner Bros.,False,False
10,9,The Boss Baby,"$165,562",-14%,-28.2%,1342,$123,"$170,300,564",63,Twentieth Century Fox,False,False
11,10,Beauty and the Beast,"$126,001",-19.9%,-45.8%,1076,$117,"$501,478,471",77,-,False,False
12,11,The Fate of the Furious,"$82,910",-35.3%,-56.4%,1358,$61,"$223,317,935",49,Universal Pictures,False,False
13,13,The Lovers,"$45,141",-26%,+63.5%,443,$101,"$1,667,368",28,A24,False,False
14,12,How to Be a Latin Lover,"$43,232",-35.7%,-56.8%,669,$64,"$31,423,504",35,Pantelion Films,False,False
15,14,Lowriders,"$39,405",-28.7%,-42.5%,334,$117,"$5,553,005",21,BH Tilt,False,False
16,16,Smurfs: The Lost Village,"$31,584",-6.8%,-24.5%,362,$87,"$43,810,764",56,Sony Pictures Entertainment (SPE),False,False
17,15,Gifted,"$31,469",-29.1%,-49.6%,380,$82,"$23,889,345",56,Fox Searchlight Pictures,False,False
18,19,Kong: Skull Island,"$26,545",+8.2%,+70.6%,246,$107,"$167,543,695",84,Warner Bros.,False,False
19,18,The Wedding Plan,"$23,159",-7.6%,+13.9%,97,$238,"$774,142",21,Roadside Attractions,False,False
20,17,Born in China,"$22,050",-20.6%,-44.4%,230,$95,"$13,591,323",42,-,False,False
21,20,Going in Style,"$18,523",-23.2%,-58.9%,344,$53,"$44,015,329",56,Warner Bros.,False,False
22,21,Get Out,"$17,780",-10%,-31.2%,188,$94,"$175,352,970",98,Universal Pictures,False,False
23,23,The Lego Batman Movie,"$17,201",+22.6%,+3.1%,176,$97,"$175,612,069",112,Warner Bros.,False,False
24,24,Power Rangers,"$15,730",+12.9%,+2.4%,157,$100,"$85,364,450",70,Lionsgate,False,False
25,22,The Zookeeper's Wife,"$15,625",-10.5%,-47.9%,165,$94,"$17,228,396",63,Focus Features,False,False
26,27,Logan,"$10,861",-2.1%,-25.9%,159,$68,"$226,144,313",91,Twentieth Century Fox,False,False
27,28,Their Finest,"$10,158",-5.9%,-47.8%,107,$94,"$3,454,696",56,STX Entertainment,False,False
28,25,The Lost City of Z,"$9,645",-24.3%,-57.1%,121,$79,"$8,326,319",49,Bleecker Street Media,False,False
29,26,The Circle,"$9,345",-22%,-67.6%,208,$44,"$20,422,015",35,STX Entertainment,False,False
30,30,Unforgettable,"$3,910",-7.8%,-44.1%,102,$38,"$11,368,012",42,Warner Bros.,False,False
31,33,Your Name.,"$3,840",+3.7%,-29%,20,$192,"$4,914,726",56,FUNimation Entertainment,False,False
32,29,The Case for Christ,"$3,697",-23.4%,-61.4%,63,$58,"$14,571,209",56,Pure Flix Entertainment,False,False
33,32,Colossal,"$3,518",-13%,-53%,52,$67,"$2,964,378",56,Neon,False,False
34,31,The Wall,"$2,879",-31.5%,-88.8%,71,$40,"$1,794,470",21,Roadside Attractions,False,False
35,35,Hidden Figures,"$2,264",+23.2%,-69.3%,29,$78,"$169,323,813",159,Twentieth Century Fox,False,False
36,34,Sleight,"$2,245",-35.5%,-61.3%,49,$45,"$3,930,990",35,BH Tilt,False,False
37,36,Life,"$1,697",-6.1%,-63%,43,$39,"$30,234,022",70,Sony Pictures Entertainment (SPE),False,False
38,39,The Dinner,"$1,136",+18.5%,-80.3%,20,$56,"$1,314,834",28,The Orchard,False,False
39,40,Risk,"$1,073",+35.5%,-49.5%,8,$134,"$191,181",28,Neon,False,False
40,38,Jeremiah Tower: The Last Magnificent,"$1,013",-32.5%,-62.9%,13,$77,"$188,086",42,The Orchard,False,False
41,37,Champion,$918,-42.9%,-73.7%,13,$70,"$147,901",14,ArtAffects Entertainment,False,False
42,41,Phoenix Forgotten,$500,-34.1%,-48.2%,6,$83,"$3,597,576",42,Cinelou Films,False,False
43,44,"Léon Morin, Priest2017 Re-release",$366,+84.8%,-12.9%,2,$183,"$37,078",21,Rialto Pictures,False,False
44,42,Tommy's Honour,$312,-40.3%,-75.2%,7,$44,"$569,306",49,Roadside Attractions,False,False
45,45,Panique,$33,+3.1%,-74%,1,$33,"$41,569",133,Rialto Pictures,False,False
