TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Justice League,"$32,680,117",-15.1%,-,4051,"$8,067","$71,151,319",2,Warner Bros.,False,False
2,2,Wonder,"$10,249,781",+5.9%,-,3096,"$3,310","$19,924,073",2,Lionsgate,False,False
3,3,Thor: Ragnarok,"$9,559,369",+66.7%,-59.7%,4080,"$2,342","$240,890,643",16,-,False,False
4,5,Daddy's Home 2,"$6,440,130",+63.1%,-44%,3575,"$1,801","$46,164,879",9,Paramount Pictures,False,False
5,4,Murder on the Orient Express,"$5,883,396",+44.1%,-45.7%,3354,"$1,754","$47,893,543",9,Twentieth Century Fox,False,False
6,6,The Star,"$4,141,840",+49.5%,-,2837,"$1,459","$6,912,435",2,Sony Pictures Entertainment (SPE),False,False
7,7,A Bad Moms Christmas,"$2,877,891",+24.2%,-37.9%,2948,$976,"$49,217,566",18,STX Entertainment,False,False
8,8,Lady Bird,"$1,055,662",+45.1%,+121.1%,238,"$4,435","$3,955,719",16,A24,False,False
9,10,Jigsaw,"$475,554",+48.8%,-67.5%,1201,$395,"$36,175,283",23,Lionsgate,False,False
10,9,"Three Billboards Outside Ebbing, Missouri","$452,161",+35.6%,+261.3%,53,"$8,531","$1,219,796",9,Fox Searchlight Pictures,False,False
11,11,Blade Runner 2049,"$267,009",+66.5%,-56.6%,466,$572,"$89,077,813",44,Warner Bros.,False,False
12,14,Boo 2! A Madea Halloween,"$233,772",+109.5%,-75.2%,718,$325,"$46,523,720",30,Lionsgate,False,False
13,12,Geostorm,"$182,053",+52.3%,-74.3%,502,$362,"$32,560,743",30,Warner Bros.,False,False
14,13,Let There Be Light,"$140,920",+19.3%,-67.4%,554,$254,"$6,635,066",23,Atlas Distribution Company,False,False
15,15,The Florida Project,"$137,650",+85.1%,-42.2%,217,$634,"$4,219,117",44,A24,False,False
16,19,The Lego Ninjago Movie,"$117,887",+112%,-63.7%,455,$259,"$58,857,129",58,Warner Bros.,False,False
17,17,Happy Death Day,"$106,550",+71.8%,-81.3%,427,$249,"$55,341,765",37,Universal Pictures,False,False
18,16,Only the Brave,"$102,925",+39.4%,-73.6%,363,$283,"$17,589,646",30,Sony Pictures Entertainment (SPE),False,False
19,18,Victoria & Abdul,"$94,550",+66.5%,-66.5%,257,$367,"$21,601,540",58,Focus Features,False,False
20,21,The Foreigner,"$84,629",+70.3%,-74.3%,250,$338,"$33,903,807",37,STX Entertainment,False,False
21,22,Kingsman: The Golden Circle,"$80,619",+70%,-55.3%,271,$297,"$99,682,856",58,Twentieth Century Fox,False,False
22,20,The Killing of a Sacred Deer,"$78,660",+53.9%,-57.3%,190,$414,"$1,897,551",30,A24,False,False
23,23,American Made,"$69,550",+60.1%,-64.4%,222,$313,"$51,030,415",51,Universal Pictures,False,False
24,24,It,"$68,828",+76.3%,-65.1%,232,$296,"$326,856,123",72,Warner Bros.,False,False
25,32,My Little Pony: The Movie,"$60,749",+177.9%,-71%,299,$203,"$21,686,569",44,Lionsgate,False,False
26,25,Marshall,"$60,746",+67%,-66.3%,275,$220,"$8,719,971",37,Open Road Films (II),False,False
27,29,Despicable Me 3,"$59,220",+129.3%,-34%,172,$344,"$264,154,570",142,Universal Pictures,False,False
28,26,Last Flag Flying,"$51,897",+46%,+4.4%,59,$879,"$377,097",16,Lionsgate,False,False
29,27,The Mountain Between Us,"$50,441",+53.7%,-60%,237,$212,"$29,639,395",44,Twentieth Century Fox,False,False
30,28,Thank You for Your Service,"$42,990",+61%,-88.4%,268,$160,"$9,412,065",23,Universal Pictures,False,False
31,30,LBJ,"$40,122",+74.2%,-80.9%,135,$297,"$2,332,538",16,Electric Entertainment,False,False
32,33,Wonderstruck,"$24,344",+63.6%,-76%,119,$204,"$959,947",30,Roadside Attractions,False,False
33,31,"Roman J. Israel, Esq.","$23,919",+4.7%,-,4,"$5,979","$46,761",2,Sony Pictures Entertainment (SPE),False,False
34,37,Leap!2017 Re-release,"$22,131",+128.5%,-34.7%,100,$221,"$21,783,545",86,The Weinstein Company,False,False
35,34,Same Kind of Different as Me,"$18,249",+38.1%,-74.9%,102,$178,"$6,264,196",30,Pure Flix Entertainment,False,False
36,35,Goodbye Christopher Robin,"$17,063",+40.2%,-77.4%,78,$218,"$1,645,922",37,Fox Searchlight Pictures,False,False
37,39,The Emoji Movie,"$16,949",+129.5%,-48.9%,101,$167,"$86,042,172",114,Sony Pictures Entertainment (SPE),False,False
38,36,Battle of the Sexes,"$15,536",+56.1%,-67.4%,46,$337,"$12,543,072",58,Fox Searchlight Pictures,False,False
39,38,A Question of Faith,"$15,166",+73%,-35.4%,28,$541,"$2,491,179",51,Pure Flix Entertainment,False,False
40,40,Spider-Man: Homecoming,"$13,487",+104.1%,-46.8%,77,$175,"$334,158,054",135,Sony Pictures Entertainment (SPE),False,False
41,41,The Breadwinner,"$7,953",+78.8%,-,3,"$2,651","$12,401",2,GKIDS,False,False
42,43,Dunkirk,"$5,966",+58.5%,-78.3%,28,$213,"$188,038,612",121,Warner Bros.,False,False
43,42,Wind River,"$5,926",+43%,-54.8%,40,$148,"$33,779,424",107,The Weinstein Company,False,False
44,46,Flatliners,"$4,881",+76%,-56.7%,33,$147,"$16,874,057",51,Sony Pictures Entertainment (SPE),False,False
45,48,The Crime of Monsieur Lange,"$4,299",+77.4%,-,1,"$4,299","$6,723",2,Rialto Pictures,False,False
46,49,Stronger,"$3,156",+32.8%,-28.8%,14,$225,"$4,198,975",58,Roadside Attractions,False,False
47,50,The Stray,"$2,891",+50.7%,-62.8%,19,$152,"$1,562,698",44,Purdie Distribution,False,False
48,44,On the Beach at Night Alone,"$2,860",-14.9%,-,2,"$1,430","$6,222",2,The Cinema Guild,False,False
49,45,Thelma,"$2,841",-8.5%,-36.4%,3,$947,"$22,151",9,The Orchard,False,False
50,47,BPM (Beats Per Minute),"$2,776",+9.2%,-33.8%,20,$138,"$70,446",30,The Orchard,False,False
51,52,Big Sonia,"$2,346",+61.2%,-,1,"$2,346","$3,801",2,Argot Pictures,False,False
52,51,Breathe,"$1,925",+18.5%,-74.8%,19,$101,"$474,338",37,Bleecker Street Media,False,False
53,55,All the Queen's Horses,"$1,320",+64%,-32.1%,1,"$1,320","$11,646",9,Argot Pictures,False,False
54,60,Walk With Me,"$1,192","+1,224.4%",-15%,13,$91,"$598,356",100,GathrFilms,False,False
55,56,Professor Marston & the Wonder Women,"$1,052",+45.9%,-48%,10,$105,"$1,582,655",37,Annapurna Pictures,False,False
56,-,The Boom,$840,-,+85.4%,1,$840,"$55,758",156,Rialto Pictures,False,False
57,57,No Greater Love,$688,+56.4%,-89.6%,8,$86,"$28,489",9,Atlas Distribution Company,False,False
58,58,Dina,$314,-18.7%,-85.6%,3,$104,"$90,134",44,The Orchard,False,False
59,59,The Departure,$245,-14%,+63.3%,3,$81,"$18,502",37,Matson Films,False,False
60,54,The Last Dalai Lama?,$245,-79.7%,-87.5%,1,$245,"$143,984",135,Matson Films,False,False
61,61,Friend Request,$125,+98.4%,-41.3%,2,$62,"$3,758,623",58,Entertainment Studios Motion Pictures,False,False
