TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,3,The Lego Batman Movie,"$7,357,501",+270.6%,-49.2%,4088,"$1,799","$71,923,815",8,Warner Bros.,False,False
2,1,Fifty Shades Darker,"$6,729,060",+98.9%,-68.6%,3714,"$1,811","$75,425,515",8,Universal Pictures,False,False
3,-,The Great Wall,"$5,884,250",-,-,3326,"$1,769","$5,884,250",1,Universal Pictures,True,False
4,2,John Wick: Chapter 2,"$4,165,578",+102.9%,-62%,3113,"$1,338","$46,357,661",8,Lionsgate,False,False
5,-,Fist Fight,"$3,806,379",-,-,3185,"$1,195","$3,806,379",1,Warner Bros.,True,False
6,5,Split,"$1,897,095",+180.9%,-29.1%,2445,$775,"$118,462,625",29,Universal Pictures,False,False
7,4,Hidden Figures,"$1,845,391",+109.6%,-14.9%,2217,$832,"$137,337,221",55,Twentieth Century Fox,False,False
8,-,A Cure for Wellness,"$1,521,458",-,-,2704,$562,"$1,521,458",1,Twentieth Century Fox,True,False
9,7,A Dog's Purpose,"$1,397,020",+225%,-19.8%,2400,$582,"$46,512,530",22,Universal Pictures,False,False
10,6,La La Land,"$1,141,508",+117.1%,-13.2%,1587,$719,"$130,145,574",71,Lionsgate,False,False
11,8,Lion,"$1,016,151",+163%,-5.7%,1542,$658,"$33,271,634",85,The Weinstein Company,False,False
12,9,Rings,"$629,108",+124%,-63%,1560,$403,"$24,052,326",15,Paramount Pictures,False,False
13,-,Everybody Loves Somebody,"$261,244",-,-,333,$784,"$261,244",1,Pantelion Films,True,False
14,19,Moana,"$232,062",+404.9%,+75.8%,424,$547,"$243,687,024",87,-,False,False
15,15,Fences,"$187,044",+131.8%,+4.7%,560,$334,"$54,534,013",64,Paramount Pictures,False,False
16,10,Rogue One: A Star Wars Story,"$177,317",+62.5%,-50.2%,435,$407,"$527,988,785",64,-,False,False
17,13,Sing,"$151,210",+72.9%,-49.3%,561,$269,"$266,082,315",59,Universal Pictures,False,False
18,16,Manchester by the Sea,"$146,727",+89.7%,-19.4%,393,$373,"$45,626,999",92,Roadside Attractions,False,False
19,17,Moonlight,"$125,211",+96.6%,-2%,455,$275,"$20,748,608",120,A24,False,False
20,30,Passengers,"$101,078",+426.9%,+33.3%,658,$153,"$98,222,818",59,Sony Pictures Entertainment (SPE),False,False
21,14,xXx: Return of Xander Cage,"$100,075",+19.9%,-72.7%,435,$230,"$43,968,421",29,Paramount Pictures,False,False
22,18,The Founder,"$97,456",+58.8%,-48.4%,253,$385,"$11,636,040",30,The Weinstein Company,False,False
23,12,Resident Evil: The Final Chapter,"$93,321",-2.9%,-73.3%,508,$183,"$26,100,204",22,Screen Gems,False,False
24,20,Arrival,"$92,877",+171.9%,-18.8%,329,$282,"$99,695,147",99,Paramount Pictures,False,False
25,21,Jolly LLB 2,"$83,191",+156.1%,-57%,166,$501,"$1,147,417",8,FIP,False,False
26,11,The Space Between Us,"$78,588",-18.8%,-82.9%,317,$247,"$7,405,205",15,STX Entertainment,False,False
27,25,Patriots Day,"$64,690",+142.5%,-33.2%,257,$251,"$31,192,143",59,Lionsgate,False,False
28,26,Fantastic Beasts and Where to Find Them,"$64,383",+156.7%,-26.5%,235,$273,"$232,992,121",92,Warner Bros.,False,False
29,41,A United Kingdom,"$60,093","+1,190.1%",+226.8%,45,"$1,335","$150,235",8,Fox Searchlight Pictures,False,False
30,22,Sleepless,"$44,362",+38.4%,-61.9%,152,$291,"$20,407,561",36,Open Road Films (II),False,False
31,23,Monster Trucks,"$40,811",+29.2%,-67.5%,230,$177,"$32,440,678",36,Paramount Pictures,False,False
32,27,Jackie,"$37,995",+54.3%,-25.1%,130,$292,"$13,388,118",78,Fox Searchlight Pictures,False,False
33,29,Paterson,"$35,903",+85.4%,-22%,64,$560,"$1,410,244",52,Bleecker Street Media,False,False
34,34,Hacksaw Ridge,"$35,861",+251.4%,+44.2%,87,$412,"$66,654,564",106,Lionsgate,False,False
35,28,20th Century Women,"$32,204",+61.8%,-36.1%,115,$280,"$5,195,963",52,A24,False,False
36,31,Doctor Strange,"$29,588",+80%,-37%,136,$217,"$232,287,979",106,-,False,False
37,35,Why Him?,"$18,064",+78.7%,-39.4%,123,$146,"$59,308,491",57,Twentieth Century Fox,False,False
38,37,Trolls,"$17,357",+86.3%,-47.6%,186,$93,"$153,303,380",106,Twentieth Century Fox,False,False
39,43,Underworld: Blood Wars,"$15,820",+496.3%,+74.3%,106,$149,"$30,194,239",43,Screen Gems,False,False
40,32,Gold,"$13,022",-3.3%,-67.4%,107,$121,"$7,111,901",22,The Weinstein Company,False,False
41,38,Silence,"$12,911",+67.4%,-21.1%,72,$179,"$7,023,556",57,Paramount Pictures,False,False
42,39,Neruda,"$12,345",+60.3%,+14.6%,43,$287,"$639,999",64,The Orchard,False,False
43,36,Assassin's Creed,"$9,548",-1.5%,-56.9%,145,$65,"$54,538,960",59,Twentieth Century Fox,False,False
44,40,The Patriarch,"$8,397",+52%,-72%,36,$233,"$2,011,982",22,Pantelion Films,False,False
45,33,Journey to the West: The Demons Strike Back,"$6,612",-41.9%,-81.9%,14,$472,"$817,535",15,Sony Pictures Entertainment (SPE),False,False
46,46,Live by Night,$661,-8.3%,-58.2%,5,$132,"$10,342,524",55,Warner Bros.,False,False
47,49,Ocean Waves,$24,-81.5%,-72.7%,9,$2,"$80,114",52,GKIDS,False,False
