TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Coco,"$1,109,991",-81.7%,-25.8%,3748,$296,"$136,767,996",20,-,False,False
2,2,Justice League,"$743,328",-73%,-34.7%,3508,$211,"$212,872,996",25,Warner Bros.,False,False
3,3,Wonder,"$722,093",-69.3%,-9.9%,3519,$205,"$101,022,961",25,Lionsgate,False,False
4,6,The Disaster Artist,"$590,329",-61.2%,+494.6%,840,$702,"$8,553,346",11,A24,False,False
5,4,Thor: Ragnarok,"$516,235",-70.5%,-31.5%,3047,$169,"$301,652,673",39,-,False,False
6,7,Murder on the Orient Express,"$473,990",-65.4%,-18.5%,3089,$153,"$93,243,836",32,Twentieth Century Fox,False,False
7,5,Daddy's Home 2,"$390,053",-75.6%,-16%,3263,$119,"$91,468,849",32,Paramount Pictures,False,False
8,9,Lady Bird,"$380,621",-61.7%,-11.5%,1557,$244,"$22,616,112",39,A24,False,False
9,11,"Three Billboards Outside Ebbing, Missouri","$322,323",-58.5%,-25.2%,1620,$198,"$18,634,716",32,Fox Searchlight Pictures,False,False
10,10,Just Getting Started,"$301,537",-61.4%,-,2161,$139,"$3,502,996",4,Broad Green Pictures,False,False
11,8,The Star,"$267,673",-77.9%,+18.8%,2976,$89,"$32,578,806",25,Sony Pictures Entertainment (SPE),False,False
12,12,A Bad Moms Christmas,"$232,024",-64.2%,-16.5%,2124,$109,"$68,934,076",41,STX Entertainment,False,False
13,13,The Shape of Water,"$126,981",-61%,+689.2%,41,"$3,097","$1,499,535",11,Fox Searchlight Pictures,False,False
14,14,"Roman J. Israel, Esq.","$92,879",-59.3%,-49.1%,1453,$63,"$11,302,028",25,Sony Pictures Entertainment (SPE),False,False
15,16,The Man Who Invented Christmas,"$87,245",-58.2%,-7.1%,720,$121,"$4,443,338",20,Bleecker Street Media,False,False
16,15,Darkest Hour,"$69,500",-67.9%,+533.8%,53,"$1,311","$1,265,825",20,Focus Features,False,False
17,19,Blade Runner 2049,"$32,011",-57.9%,-30.8%,388,$82,"$91,284,401",67,Warner Bros.,False,False
18,18,"I, Tonya","$25,486",-70.9%,-,4,"$6,371","$289,641",4,Neon,False,False
19,20,The Mountain Between Us,"$22,907",-65.4%,+356.9%,535,$42,"$30,214,027",67,Twentieth Century Fox,False,False
20,23,Jigsaw,"$16,454",-59.8%,-15.3%,257,$64,"$37,864,773",46,Lionsgate,False,False
21,21,Wonder Wheel,"$15,572",-66.2%,+41.3%,47,$331,"$331,895",11,Amazon Studios,False,False
22,25,The Florida Project,"$15,141",-45.6%,-6.2%,101,$149,"$5,032,096",67,A24,False,False
23,22,Geostorm,"$13,194",-68.9%,+154.2%,206,$64,"$33,259,604",53,Warner Bros.,False,False
24,17,The Polar Express2017 IMAX Release,"$12,452",-87.1%,+129%,-,-,"$563,135",25,Warner Bros.,False,False
25,27,Marshall,"$10,145",-59.3%,-63.6%,341,$29,"$9,377,614",60,Open Road Films (II),False,False
26,24,Dunkirk2017 Re-release,"$8,145",-71.1%,-54.5%,45,$181,"$296,473",11,Warner Bros.,False,False
27,26,Boo 2! A Madea Halloween,"$7,680",-72.2%,+41.1%,210,$36,"$47,299,350",53,Lionsgate,False,False
28,28,Titanic2017 Re-release,"$7,419",-64.1%,-80.5%,75,$98,"$663,918",11,Paramount Pictures,False,False
29,40,The Killing of a Sacred Deer,"$6,601",-0.1%,-7.2%,41,$161,"$2,246,773",53,A24,False,False
30,30,The Foreigner,"$6,553",-63%,-13.2%,130,$50,"$34,314,861",60,STX Entertainment,False,False
31,33,Last Flag Flying,"$6,479",-51.3%,-50.1%,85,$76,"$930,035",39,Lionsgate,False,False
32,29,It,"$6,247",-69%,-25.6%,208,$30,"$327,461,714",95,Warner Bros.,False,False
33,34,Kingsman: The Golden Circle,"$5,704",-55.6%,-20.1%,136,$41,"$100,135,897",81,Twentieth Century Fox,False,False
34,32,Victoria & Abdul,"$5,620",-58.2%,-40%,104,$54,"$22,135,545",81,Focus Features,False,False
35,35,Only the Brave,"$5,501",-51.7%,-8.5%,100,$55,"$18,026,328",53,Sony Pictures Entertainment (SPE),False,False
36,36,Let There Be Light,"$4,128",-50.6%,-31.8%,96,$43,"$7,177,810",46,Atlas Distribution Company,False,False
37,39,The Breadwinner,"$3,428",-53.2%,-27.7%,38,$90,"$161,714",25,GKIDS,False,False
38,31,Despicable Me 3,"$3,310",-79.4%,+2.6%,143,$23,"$264,547,975",165,Universal Pictures,False,False
39,38,American Made,"$3,210",-60%,-37.2%,73,$43,"$51,329,910",74,Universal Pictures,False,False
40,41,Thelma,"$2,879",-47.4%,-26.1%,39,$73,"$110,349",32,The Orchard,False,False
41,37,Happy Death Day,"$2,695",-66.8%,-16%,88,$30,"$55,675,500",60,Universal Pictures,False,False
42,42,Big Sonia,"$2,618",-47.4%,-13.3%,3,$872,"$56,187",25,Argot Pictures,False,False
43,43,Walk With Me,"$1,050",-46.6%,-75.6%,10,$105,"$659,532",123,GathrFilms,False,False
44,44,LBJ,$920,-48.1%,-61%,13,$70,"$2,459,499",39,Electric Entertainment,False,False
45,45,Same Kind of Different as Me,$704,-33%,-25.5%,20,$35,"$6,353,624",53,Pure Flix Entertainment,False,False
46,-,Just One Drop,$660,-,-58.8%,2,$330,"$42,078",81,GathrFilms,False,False
47,48,BPM (Beats Per Minute),$475,-43.3%,+35.7%,4,$118,"$86,123",53,The Orchard,False,False
48,46,Painted Woman,$359,-61%,+77.7%,4,$89,"$9,118",32,-,False,False
49,50,A Question of Faith,$149,-63.2%,-87.2%,4,$37,"$2,586,728",74,Pure Flix Entertainment,False,False
50,51,The Stray,$88,-77.8%,-56.9%,6,$14,"$1,578,409",67,Purdie Distribution,False,False
51,47,Breathe,$85,-90.6%,-50.3%,4,$21,"$489,442",60,Bleecker Street Media,False,False
52,52,Badsville,$57,-84.9%,-29.6%,1,$57,"$4,015",11,-,False,False
53,55,Kepler's Dream,$24,-72.1%,-91.9%,11,$2,"$2,785",11,-,False,False
54,53,On the Beach at Night Alone,$12,-93.4%,-84.6%,1,$12,"$27,350",25,The Cinema Guild,False,False
