TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Guardians of the Galaxy Vol. 2,"$7,159,453",-4.9%,-,4347,"$1,646","$183,157,419",7,-,False,False
2,2,The Fate of the Furious,"$526,840",-7.3%,-45.2%,3595,$146,"$209,733,930",28,Universal Pictures,False,False
3,4,Beauty and the Beast,"$379,765",+0.7%,-18.8%,2680,$141,"$489,331,164",56,-,False,False
4,3,How to Be a Latin Lover,"$333,790",-38.1%,-38.9%,1203,$277,"$22,393,001",14,Pantelion Films,False,False
5,5,The Circle,"$297,554",-13.9%,-37.4%,3163,$94,"$17,162,562",14,STX Entertainment,False,False
6,6,The Boss Baby,"$276,086",-2.3%,-24.8%,3284,$84,"$157,779,270",42,Twentieth Century Fox,False,False
7,8,Gifted,"$173,291",-12.6%,-34.1%,1874,$92,"$20,064,033",35,Fox Searchlight Pictures,False,False
8,7,Baahubali 2: The Conclusion,"$172,342",-20.1%,-45%,419,$411,"$17,384,072",14,Great India Films,False,False
9,9,Going in Style,"$164,329",-8.9%,-38.7%,2033,$80,"$41,312,407",35,Warner Bros.,False,False
10,10,Born in China,"$148,296",+12.2%,-39.2%,1414,$104,"$11,498,483",21,-,False,False
11,11,The Lost City of Z,"$94,935",-15.9%,-27.7%,815,$116,"$7,083,217",28,Bleecker Street Media,False,False
12,12,Smurfs: The Lost Village,"$90,368",-8.6%,-39.4%,1902,$47,"$41,018,264",35,Sony Pictures Entertainment (SPE),False,False
13,16,The Zookeeper's Wife,"$62,890",-4%,-38.7%,655,$96,"$16,075,231",42,Focus Features,False,False
14,14,Get Out,"$62,010",-19.4%,-44.4%,818,$75,"$174,142,370",77,Universal Pictures,False,False
15,13,Sleight,"$56,590",-30.5%,-42.1%,591,$95,"$3,342,650",14,BH Tilt,False,False
16,18,The Case for Christ,"$50,995",-5.3%,-45.1%,585,$87,"$14,080,629",35,Pure Flix Entertainment,False,False
17,17,The Dinner,"$50,107",-15.6%,-,505,$99,"$906,454",7,The Orchard,False,False
18,15,Unforgettable,"$47,277",-37.8%,-75.2%,1003,$47,"$10,939,209",21,Warner Bros.,False,False
19,19,Their Finest,"$42,969",-0.3%,-10.5%,323,$133,"$2,612,261",35,STX Entertainment,False,False
20,20,Kong: Skull Island,"$37,007",-8.4%,-23.9%,653,$56,"$166,472,650",63,Warner Bros.,False,False
21,21,Logan,"$30,138",-16.2%,-25.3%,444,$67,"$225,223,345",70,Twentieth Century Fox,False,False
22,22,The Promise,"$27,551",-15%,-77.4%,331,$83,"$8,100,661",21,Open Road Films (II),False,False
23,23,Colossal,"$26,561",+7%,-31.9%,250,$106,"$2,603,983",35,Neon,False,False
24,25,Power Rangers,"$15,912",-7.3%,-46.5%,512,$31,"$84,728,627",49,Lionsgate,False,False
25,26,Your Name.,"$15,009",+3.5%,-32.9%,74,$202,"$4,732,075",35,FUNimation Entertainment,False,False
26,24,Ghost in the Shell,"$14,235",-19.2%,-47%,211,$67,"$40,323,457",42,Paramount Pictures,False,False
27,29,The Lego Batman Movie,"$12,654",+13.7%,-6%,235,$53,"$174,979,052",91,Warner Bros.,False,False
28,27,The Shack,"$9,490",-19.8%,-39.3%,178,$53,"$57,204,223",70,Lionsgate,False,False
29,30,Hidden Figures,"$8,731",-3.4%,-1.7%,113,$77,"$169,119,131",138,Twentieth Century Fox,False,False
30,28,Phoenix Forgotten,"$8,189",-28.2%,-74.5%,186,$44,"$3,500,406",21,Cinelou Films,False,False
31,32,Risk,"$7,388",+0.5%,-,34,$217,"$107,098",7,Neon,False,False
32,31,Life,"$7,102",-17.3%,-59.4%,132,$53,"$30,034,474",49,Sony Pictures Entertainment (SPE),False,False
33,34,Chips,"$5,688",+8.5%,-36.9%,146,$38,"$18,486,423",49,Warner Bros.,False,False
34,33,The Lovers,"$5,219",-13.3%,-,4,"$1,304","$88,822",7,A24,False,False
35,36,A Dog's Purpose,"$4,785",+28.6%,-1.4%,103,$46,"$64,321,890",105,Universal Pictures,False,False
36,37,T2 Trainspotting,"$3,959",+25.7%,-19.7%,45,$87,"$2,354,085",56,TriStar Pictures,False,False
37,35,Jeremiah Tower: The Last Magnificent,"$3,883",-12.8%,-6.8%,29,$133,"$126,906",21,The Orchard,False,False
38,38,The Belko Experiment,"$3,420",+23.9%,-23%,69,$49,"$9,754,475",56,BH Tilt,False,False
39,-,Dying to Know: Ram Dass & Timothy Leary,"$2,827",-,-,3,$942,"$6,039",109,GathrFilms,False,False
40,47,Lion,"$2,567",+668.6%,-58.3%,14,$183,"$51,738,905",168,The Weinstein Company,False,False
41,39,Tommy's Honour,"$2,379",-8.6%,-60.9%,35,$67,"$544,251",28,Roadside Attractions,False,False
42,41,Sacred,"$2,233",+26.7%,-,1,"$2,233","$8,898",7,Argot Pictures,False,False
43,42,Free Fire,"$1,794",+8.6%,-90%,36,$49,"$1,798,020",21,A24,False,False
44,40,3 Generations,"$1,449",-26.4%,-,6,$241,"$112,320",7,The Weinstein Company,False,False
45,43,My Entire High School Sinking Into the Sea,"$1,420",+11.8%,+39.9%,21,$67,"$61,571",28,GKIDS,False,False
46,44,The Last Word,$629,-40%,-62.8%,28,$22,"$1,777,445",70,Bleecker Street Media,False,False
47,48,Tomorrow,$550,+79.2%,-34.8%,5,$110,"$39,016",63,Under The Milky Way,False,False
48,46,Panique,$307,-26%,-,1,$307,"$38,720",112,Rialto Pictures,False,False
49,51,The Death of Louis XIV,$214,+197.2%,-,3,$71,"$27,314",42,The Cinema Guild,False,False
