TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hidden Figures,"$1,978,932",+3.3%,"+2,323.2%",2471,$800,"$34,383,100",19,Twentieth Century Fox,False,False
2,2,La La Land,"$1,832,216",-1.6%,+41.3%,1515,"$1,209","$59,581,569",35,Lionsgate,False,False
3,3,Rogue One: A Star Wars Story,"$1,698,971",-2.1%,-56.4%,4157,$408,"$485,091,734",28,-,False,False
4,4,Sing,"$898,115",-6.3%,-71.5%,3955,$227,"$219,215,520",23,Universal Pictures,False,False
5,5,Underworld: Blood Wars,"$842,967",-8.5%,-,3070,$274,"$18,116,118",7,Screen Gems,False,False
6,6,Passengers,"$707,546",-9.5%,-55.3%,3400,$208,"$84,379,731",23,Sony Pictures Entertainment (SPE),False,False
7,8,Fences,"$535,518",-2.5%,-34.9%,2368,$226,"$43,132,362",28,Paramount Pictures,False,False
8,7,Why Him?,"$535,200",-20%,-55.9%,2904,$184,"$51,833,047",21,Twentieth Century Fox,False,False
9,9,Moana,"$371,612",-7.5%,-69.9%,2549,$145,"$227,306,125",51,-,False,False
10,11,Manchester by the Sea,"$303,878",-5.2%,-35.5%,1057,$287,"$35,161,778",56,Roadside Attractions,False,False
11,10,Assassin's Creed,"$300,482",-14.7%,-64.9%,2642,$113,"$51,503,641",23,Twentieth Century Fox,False,False
12,12,Lion,"$288,021",<0.1%,-1.4%,600,$480,"$11,042,604",49,The Weinstein Company,False,False
13,13,Fantastic Beasts and Where to Find Them,"$127,762",-13.8%,-68.5%,1188,$107,"$229,871,325",56,Warner Bros.,False,False
14,15,Jackie,"$127,098",-4%,-37.7%,353,$360,"$9,753,089",42,Fox Searchlight Pictures,False,False
15,14,A Monster Calls,"$119,734",-15.7%,"+4,333%",1523,$78,"$2,823,628",21,Focus Features,False,False
16,25,One Piece Film: Gold,"$101,940",+301.2%,-,343,$297,"$293,045",3,FUNimation Entertainment,False,False
17,16,Collateral Beauty,"$91,727",-14.2%,-74.8%,1402,$65,"$30,316,239",28,Warner Bros.,False,False
18,18,Arrival,"$85,252",-8.5%,-47%,381,$223,"$94,520,580",63,Paramount Pictures,False,False
19,17,Office Christmas Party,"$72,041",-28.5%,-74.6%,953,$75,"$54,483,067",35,Paramount Pictures,False,False
20,19,Moonlight,"$70,544",+4%,+18.9%,135,$522,"$13,498,760",84,A24,False,False
21,21,Silence,"$50,162",-8.3%,+276.8%,51,$983,"$1,081,764",21,Paramount Pictures,False,False
22,20,Dangal,"$49,919",-13.6%,-53.8%,237,$210,"$11,470,685",23,UTV Motion Pictures,False,False
23,22,Doctor Strange,"$30,677",-0.5%,-59%,263,$116,"$231,035,408",70,-,False,False
24,24,Trolls,"$27,893",+7.9%,-59.7%,332,$84,"$151,402,691",70,Twentieth Century Fox,False,False
25,23,Hacksaw Ridge,"$25,571",-9.3%,-36%,222,$115,"$65,202,483",70,Lionsgate,False,False
26,28,The Accountant,"$16,576",+13.1%,-27.6%,181,$91,"$86,260,045",91,Warner Bros.,False,False
27,27,20th Century Women,"$16,364",+1%,+22.9%,10,"$1,636","$443,648",16,A24,False,False
28,26,Nocturnal Animals,"$14,436",-18.4%,-46.8%,73,$197,"$10,491,163",56,Focus Features,False,False
29,30,Allied,"$12,654",-2.7%,-42.3%,121,$104,"$39,854,249",51,Paramount Pictures,False,False
30,29,Patriots Day,"$11,276",-20.1%,-52.3%,7,"$1,610","$924,082",23,Lionsgate,False,False
31,32,Paterson,"$10,430",+13.7%,+13.6%,7,"$1,490","$260,602",16,Bleecker Street Media,False,False
32,31,Loving,"$9,342",-7.2%,-26.6%,65,$143,"$7,623,435",70,Focus Features,False,False
33,34,Neruda,"$5,980",+10.2%,-6.8%,9,$664,"$226,793",28,The Orchard,False,False
34,35,Jack Reacher: Never Go Back,"$5,410",+7.2%,-37.7%,113,$47,"$58,697,076",84,Paramount Pictures,False,False
35,33,Storks,"$5,373",-5%,-64.7%,152,$35,"$72,679,278",112,Warner Bros.,False,False
36,42,Ocean Waves,"$4,910",+402%,+265.9%,9,$545,"$26,579",16,GKIDS,False,False
37,37,Miss Peregrine's Home for Peculiar Children,"$4,340",+7%,-51.5%,101,$42,"$87,101,368",105,Twentieth Century Fox,False,False
38,38,Live by Night,"$3,681",-8.2%,-37.6%,4,$920,"$185,644",19,Warner Bros.,False,False
39,39,Inferno,"$3,671",+2%,-40.1%,83,$44,"$34,322,434",77,Sony Pictures Entertainment (SPE),False,False
40,36,Embrace: The Documentary,"$3,419",-21.7%,-40.7%,19,$179,"$471,551",116,GathrFilms,False,False
41,40,Sully,"$2,017",+4.7%,-47.4%,38,$53,"$125,039,822",126,Warner Bros.,False,False
42,41,Bad Santa 2,"$1,867",+2.2%,-64.3%,62,$30,"$17,775,933",51,Broad Green Pictures,False,False
43,-,SEED: The Untold Story,$585,-,+119.9%,1,$585,"$149,305",144,-,False,False
44,43,The Loving Story2016 Re-release,$12,-91.4%,-,1,$12,"$2,844",73,Icarus Films,False,False
