TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Erin Brockovich,"$8,074,080",-,-,2848,"$2,835","$8,074,080",1,Universal Pictures,True,False
2,1,Mission to Mars,"$2,984,000",+107.1%,-62.2%,3060,$975,"$32,210,731",8,Walt Disney Studios Motion Pictures,False,False
3,2,My Dog Skip,"$1,335,000",+127.2%,-0.1%,2331,$572,"$17,642,575",64,Warner Bros.,False,False
4,3,The Ninth Gate,"$965,000",+76.9%,-56.2%,1657,$582,"$9,942,357",8,Artisan Entertainment,False,False
5,4,American Beauty,"$745,000",+68.6%,-23.7%,1661,$448,"$100,593,669",185,DreamWorks Distribution,False,False
6,5,Snow Day,"$585,000",+84.4%,-13.6%,2387,$245,"$54,778,179",36,Paramount Pictures,False,False
7,7,The Next Best Thing,"$540,000",+92.1%,-49.8%,2035,$265,"$12,263,874",15,Paramount Pictures,False,False
8,6,The Tigger Movie,"$386,867",+37.5%,-12.1%,1701,$227,"$40,212,398",36,Walt Disney Studios Motion Pictures,False,False
9,11,Hanging Up,"$180,496",+7.9%,-65%,1048,$172,"$34,982,199",29,Sony Pictures Releasing,False,False
10,13,Toy Story 2,"$81,155",+38.3%,+58.1%,342,$237,"$241,650,872",120,Walt Disney Studios Motion Pictures,False,False
11,14,Galaxy Quest,"$31,884",+8.7%,-35.6%,171,$186,"$70,041,938",84,DreamWorks Distribution,False,False
