TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Vertical Limit,"$1,236,709",+23.2%,-,2307,$536,"$17,748,095",5,Sony Pictures Releasing,False,False
2,2,How the Grinch Stole Christmas,"$1,193,250",+38.9%,-12.6%,3182,$375,"$197,698,565",26,Universal Pictures,False,False
3,3,Proof of Life,"$910,337",+21.1%,-,2705,$336,"$11,869,917",5,Warner Bros.,False,False
4,4,Unbreakable,"$566,794",+28.9%,-42.8%,2682,$211,"$78,409,578",21,Walt Disney Studios Motion Pictures,False,False
5,5,102 Dalmatians,"$289,578",+34.3%,-21.7%,2704,$107,"$44,794,876",21,Walt Disney Studios Motion Pictures,False,False
6,6,Charlie's Angels,"$211,698",+33.6%,-37.9%,2204,$96,"$119,620,243",40,Sony Pictures Releasing,False,False
7,7,Meet the Parents,"$183,730",+26.7%,-21.1%,1934,$95,"$157,436,095",68,Universal Pictures,False,False
8,8,Rugrats in Paris: The Movie,"$179,753",+31.3%,-22.3%,2840,$63,"$60,787,232",26,Paramount Pictures,False,False
9,9,The 6th Day,"$129,616",+34.7%,-57.9%,1833,$70,"$33,227,203",26,Sony Pictures Releasing,False,False
10,10,"Crouching Tiger, Hidden Dragon","$113,915",+20%,-,16,"$7,119","$872,049",5,Sony Pictures Classics,False,False
11,11,The Legend of Bagger Vance,"$27,433",+27.6%,-67.1%,713,$38,"$30,415,216",40,DreamWorks Distribution,False,False
12,12,Bring It On,"$7,945",+16.7%,-36.7%,227,$35,"$68,077,165",110,Universal Pictures,False,False
13,13,What Lies Beneath,"$7,405",+20.9%,-40.4%,235,$31,"$155,166,912",145,DreamWorks Distribution,False,False
14,14,The Contender,"$3,525",+60.5%,-47.8%,73,$48,"$17,667,947",61,DreamWorks Distribution,False,False
15,15,Nutty Professor II: The Klumps,"$2,550",+25%,-34.6%,102,$25,"$123,246,440",138,Universal Pictures,False,False
