TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Remember the Titans,"$9,221,000",+44.8%,-,1865,"$4,944","$15,590,000",2,Walt Disney Studios Motion Pictures,False,False
2,2,Bring It On,"$1,442,605",+69.6%,-31.3%,2466,$584,"$58,981,425",37,Universal Pictures,False,False
3,3,The Watcher,"$1,041,215",+58%,-39.5%,2636,$394,"$25,429,975",23,Universal Pictures,False,False
4,4,Nurse Betty,"$996,000",+67.4%,-38.1%,1489,$668,"$20,521,865",23,USA Films,False,False
5,5,What Lies Beneath,"$809,480",+65.7%,-26.7%,1674,$483,"$150,250,129",72,DreamWorks Distribution,False,False
6,6,Nutty Professor II: The Klumps,"$330,925",+90.6%,-46.4%,1085,$305,"$120,660,840",65,Universal Pictures,False,False
7,7,Gone in 60 Seconds,"$171,317",+66.7%,+132%,435,$393,"$99,998,463",114,Walt Disney Studios Motion Pictures,False,False
8,8,X-Men,"$165,117",+87.1%,-20.8%,508,$325,"$155,620,502",79,Twentieth Century Fox,False,False
9,9,Gladiator,"$127,413",+70.7%,-37.7%,407,$313,"$186,017,778",149,DreamWorks Distribution,False,False
10,10,Big Momma's House,"$68,979",+94.5%,-26.4%,246,$280,"$117,148,155",121,Twentieth Century Fox,False,False
11,11,The Adventures of Rocky & Bullwinkle,"$21,115",+174.9%,-32.6%,128,$164,"$25,986,530",93,Universal Pictures,False,False
