TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,"Me, Myself & Irene","$7,812,000",-,-,3019,"$2,587","$7,812,000",1,Twentieth Century Fox,True,False
2,1,Gone in 60 Seconds,"$2,822,829",+61.4%,-35%,3089,$913,"$62,229,270",15,Walt Disney Studios Motion Pictures,False,False
3,2,Big Momma's House,"$2,467,758",+76.1%,-23.9%,2846,$867,"$79,144,962",22,Twentieth Century Fox,False,False
4,3,Mission: Impossible II,"$2,223,447",+86.2%,-28.7%,3245,$685,"$183,524,818",31,Paramount Pictures,False,False
5,4,Gladiator,"$988,019",+50.5%,-23.2%,1812,$545,"$162,572,283",50,DreamWorks Distribution,False,False
6,5,Road Trip,"$476,550",+4.9%,-48.3%,1468,$324,"$62,528,534",36,DreamWorks Distribution,False,False
7,8,U-571,"$149,595",+88.8%,-18%,544,$274,"$74,609,340",64,Universal Pictures,False,False
8,7,Small Time Crooks,"$147,389",+45.2%,-33.4%,463,$318,"$15,309,414",36,DreamWorks Distribution,False,False
9,9,The Flintstones in Viva Rock Vegas,"$80,960",+24.4%,-20.5%,506,$160,"$33,076,280",57,Universal Pictures,False,False
10,10,Erin Brockovich,"$76,035",+49.4%,-23.5%,411,$185,"$124,112,120",99,Universal Pictures,False,False
11,12,The Road to El Dorado,"$37,119",+122.9%,+46.2%,225,$164,"$50,736,711",85,DreamWorks Distribution,False,False
