TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,What Women Want,"$8,781,000",-35%,-,3012,"$2,915","$33,614,543",3,Paramount Pictures,False,False
2,2,How the Grinch Stole Christmas,"$4,477,025",-26.9%,-19.8%,3256,"$1,375","$213,634,400",31,Universal Pictures,False,False
3,3,Vertical Limit,"$2,575,000",-33.1%,-32.7%,2307,"$1,116","$28,811,128",10,Sony Pictures Releasing,False,False
4,4,Proof of Life,"$1,469,000",-39.1%,-43.6%,2705,$543,"$18,771,182",10,Warner Bros.,False,False
5,5,Unbreakable,"$1,000,000",-35%,-41.5%,2297,$435,"$83,119,244",26,Walt Disney Studios Motion Pictures,False,False
6,6,102 Dalmatians,"$874,000",-28.7%,-50.9%,2190,$399,"$47,995,472",26,Walt Disney Studios Motion Pictures,False,False
7,7,Rugrats in Paris: The Movie,"$701,000",-12.6%,-46%,2540,$275,"$62,968,809",31,Paramount Pictures,False,False
8,10,"Crouching Tiger, Hidden Dragon","$367,348",-12%,+73.3%,31,"$11,849","$2,145,415",10,Sony Pictures Classics,False,False
9,9,Charlie's Angels,"$298,667",-36.7%,-52.6%,1625,$183,"$121,106,919",45,Sony Pictures Releasing,False,False
10,8,Meet the Parents,"$289,815",-47.5%,-44.5%,1380,$210,"$159,004,330",73,Universal Pictures,False,False
11,11,The 6th Day,"$102,303",-37.3%,-71%,704,$145,"$33,813,823",31,Sony Pictures Releasing,False,False
12,13,Bring It On,"$24,375",-34.3%,-17.4%,195,$125,"$68,172,810",115,Universal Pictures,False,False
13,12,The Legend of Bagger Vance,"$20,095",-52.6%,-68.4%,286,$70,"$30,564,958",45,DreamWorks Distribution,False,False
14,14,What Lies Beneath,"$16,342",-37.5%,-24%,193,$84,"$155,243,518",150,DreamWorks Distribution,False,False
15,15,Nutty Professor II: The Klumps,"$6,480",-36%,-39.5%,81,$80,"$123,272,875",143,Universal Pictures,False,False
16,16,The Contender,"$5,345",-37.1%,-23.8%,44,$121,"$17,693,172",66,DreamWorks Distribution,False,False
