TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Watcher,"$277,665",+25.5%,-46.8%,2777,$99,"$23,257,090",19,Universal Pictures,False,False
2,2,Nurse Betty,"$268,475",+30.2%,-25.9%,1491,$180,"$18,500,309",19,USA Films,False,False
3,3,Bring It On,"$184,275",+7.1%,-15.6%,2457,$75,"$56,356,335",33,Universal Pictures,False,False
4,4,What Lies Beneath,"$145,204",+25.5%,-21%,1819,$79,"$148,694,723",68,DreamWorks Distribution,False,False
5,5,The Replacements,"$63,811",+16.4%,-32.9%,1365,$46,"$42,642,036",47,Warner Bros.,False,False
6,8,Gladiator,"$55,469",+60.7%,-25.1%,522,$106,"$185,725,763",145,DreamWorks Distribution,False,False
7,6,Highlander: Endgame,"$52,620",+2.9%,-51.2%,1331,$39,"$12,067,878",26,Miramax,False,False
8,7,Nutty Professor II: The Klumps,"$36,335",-14.2%,-35.4%,1210,$30,"$120,083,030",61,Universal Pictures,False,False
9,9,X-Men,"$31,342",+4.6%,-19.6%,525,$59,"$155,311,266",75,Twentieth Century Fox,False,False
10,10,Big Momma's House,"$11,384",-4.9%,-11.1%,262,$43,"$117,023,254",117,Twentieth Century Fox,False,False
11,11,Gone in 60 Seconds,"$9,229",+19.9%,-31.2%,179,$51,"$99,705,767",110,Walt Disney Studios Motion Pictures,False,False
12,12,The Adventures of Rocky & Bullwinkle,"$2,475",-24.9%,-19.5%,165,$15,"$25,952,840",89,Universal Pictures,False,False
