TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Space Cowboys,"$1,207,485",-14.9%,-35%,2835,$425,"$43,052,083",13,Warner Bros.,False,False
2,3,The Replacements,"$1,161,353",-17.3%,-,2754,$421,"$15,031,150",6,Warner Bros.,False,False
3,1,Hollow Man,"$1,137,021",-25.1%,-50.6%,2956,$384,"$54,462,816",13,Sony Pictures Releasing,False,False
4,4,What Lies Beneath,"$1,060,775",-17.8%,-35.8%,2925,$362,"$115,586,441",27,DreamWorks Distribution,False,False
5,5,Nutty Professor II: The Klumps,"$910,280",-12.5%,-45.6%,3251,$280,"$97,058,345",20,Universal Pictures,False,False
6,6,X-Men,"$501,924",-13.3%,-39%,2145,$233,"$145,589,393",34,Twentieth Century Fox,False,False
7,7,The Perfect Storm,"$297,541",-13.8%,-41.6%,1938,$153,"$171,481,462",48,Warner Bros.,False,False
8,8,Scary Movie,"$271,809",-14.5%,-47.5%,1944,$139,"$145,691,888",41,Miramax,False,False
9,9,The Kid,"$261,720",-10.2%,-47.8%,1517,$172,"$63,004,405",41,Walt Disney Studios Motion Pictures,False,False
10,12,Pokémon the Movie 2000,"$167,585",-2.7%,-53.7%,1423,$117,"$41,237,654",27,Warner Bros.,False,False
11,11,Thomas and the Magic Railroad,"$160,907",-7.7%,-50.5%,1502,$107,"$13,828,709",22,Destination Films,False,False
12,10,The Patriot,"$154,739",-13%,-43.4%,1252,$123,"$108,855,348",50,Sony Pictures Releasing,False,False
13,13,"Me, Myself & Irene","$49,968",-15%,-37.8%,456,$109,"$88,309,378",55,Twentieth Century Fox,False,False
14,14,Gladiator,"$47,521",-12%,-36.8%,338,$140,"$181,781,281",104,DreamWorks Distribution,False,False
15,15,Big Momma's House,"$45,537",-13.2%,-14.8%,456,$99,"$114,711,192",76,Twentieth Century Fox,False,False
16,16,The Adventures of Rocky & Bullwinkle,"$35,190",-10.5%,-24.8%,414,$85,"$24,776,380",48,Universal Pictures,False,False
17,17,Gone in 60 Seconds,"$28,602",-25.6%,-56.8%,303,$94,"$96,539,563",69,Walt Disney Studios Motion Pictures,False,False
18,18,Road Trip,"$21,352",+2.8%,-48.6%,291,$73,"$68,232,363",90,DreamWorks Distribution,False,False
19,19,Small Time Crooks,"$12,865",-16.6%,+107.7%,231,$55,"$17,203,772",90,DreamWorks Distribution,False,False
20,21,U-571,"$9,250",-0.5%,-51.4%,155,$59,"$77,112,340",118,Universal Pictures,False,False
21,20,The Flintstones in Viva Rock Vegas,"$9,240",-7.8%,-40.9%,154,$60,"$35,259,100",111,Universal Pictures,False,False
