TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Gone in 60 Seconds,"$5,659,718",+30.4%,-40.3%,3049,"$1,856","$47,184,730",9,Walt Disney Studios Motion Pictures,False,False
2,3,Mission: Impossible II,"$4,792,955",+53.7%,-37.5%,3633,"$1,319","$173,130,946",25,Paramount Pictures,False,False
3,2,Big Momma's House,"$4,609,971",+42.2%,-38.6%,2843,"$1,621","$67,397,253",16,Twentieth Century Fox,False,False
4,4,Gladiator,"$2,154,998",+67.5%,-28.3%,2266,$951,"$157,073,051",44,DreamWorks Distribution,False,False
5,5,Shanghai Noon,"$1,559,000",+64.8%,-39.7%,2126,$733,"$46,720,000",23,Walt Disney Studios Motion Pictures,False,False
6,6,Road Trip,"$1,262,219",+36.9%,-33.6%,2151,$586,"$59,269,827",30,DreamWorks Distribution,False,False
7,7,Small Time Crooks,"$421,683",+90.4%,-32.9%,612,$689,"$14,485,957",30,DreamWorks Distribution,False,False
8,8,U-571,"$278,645",+52.8%,-40.6%,688,$405,"$73,923,120",58,Universal Pictures,False,False
9,9,The Flintstones in Viva Rock Vegas,"$147,160",+44.4%,-28.3%,566,$260,"$32,618,935",51,Universal Pictures,False,False
10,10,Erin Brockovich,"$145,495",+46.3%,-38.8%,485,$299,"$123,752,385",93,Universal Pictures,False,False
11,11,The Road to El Dorado,"$30,829",+21.4%,-48.4%,249,$123,"$50,614,580",79,DreamWorks Distribution,False,False
