TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Romeo Must Die,"$4,105,324",-,-,2602,"$1,577","$4,105,324",1,Warner Bros.,True,False
2,1,Erin Brockovich,"$2,235,680",-12.8%,-,2848,$785,"$35,258,460",6,Universal Pictures,False,False
3,2,Mission to Mars,"$664,401",-18%,-54.4%,3060,$217,"$42,878,270",13,Walt Disney Studios Motion Pictures,False,False
4,3,American Beauty,"$354,499",-9.5%,-21.3%,1661,$213,"$104,077,611",190,DreamWorks Distribution,False,False
5,5,My Dog Skip,"$337,133",+1.5%,-37.4%,2331,$144,"$22,627,856",69,Warner Bros.,False,False
6,4,The Ninth Gate,"$243,458",-30.4%,-55.8%,1657,$146,"$13,442,053",13,Artisan Entertainment,False,False
7,7,The Tigger Movie,"$134,162",+0.6%,-45.7%,1701,$78,"$41,996,842",41,Walt Disney Studios Motion Pictures,False,False
8,9,Snow Day,"$121,618",+0.1%,-59.9%,2387,$50,"$56,773,246",41,Paramount Pictures,False,False
9,6,Pitch Black,"$109,016",-29.5%,-56.8%,1384,$78,"$36,880,949",34,USA Films,False,False
10,8,Reindeer Games,"$105,207",-19.8%,-60.3%,1701,$61,"$22,152,951",27,Miramax,False,False
11,10,Wonder Boys,"$93,016",-18.6%,-52.3%,1458,$63,"$17,236,674",29,Paramount Pictures,False,False
12,11,Scream 3,"$54,685",-18%,-59.7%,1316,$41,"$86,117,692",48,Dimension Films,False,False
13,13,The Green Mile,"$47,970",-9.8%,-,773,$62,"$134,546,602",104,Warner Bros.,False,False
14,12,Hanging Up,"$40,709",-26.8%,-73.5%,1048,$38,"$35,512,650",34,Sony Pictures Releasing,False,False
15,14,Toy Story 2,"$30,658",-12.3%,-43.2%,342,$89,"$241,970,793",125,Walt Disney Studios Motion Pictures,False,False
16,15,Galaxy Quest,"$12,612",+31.8%,-53.8%,171,$73,"$70,165,924",89,DreamWorks Distribution,False,False
