TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Meet the Parents,"$3,541,970",-57.3%,-,2614,"$1,355","$32,165,270",4,Universal Pictures,False,False
2,2,Remember the Titans,"$2,279,814",-57.1%,+64.4%,2701,$844,"$48,144,527",11,Walt Disney Studios Motion Pictures,False,False
3,3,Bring It On,"$273,930",-55.8%,+122.1%,2382,$115,"$62,776,125",46,Universal Pictures,False,False
4,6,Nurse Betty,"$160,737",-42%,+13.5%,1473,$109,"$22,930,239",32,USA Films,False,False
5,4,The Watcher,"$131,175",-60.5%,-17.1%,1749,$75,"$27,971,880",32,Universal Pictures,False,False
6,5,What Lies Beneath,"$115,915",-59.1%,+28%,1375,$84,"$152,256,788",81,DreamWorks Distribution,False,False
7,8,X-Men,"$51,193",-51.1%,+100.9%,487,$105,"$156,216,022",88,Twentieth Century Fox,False,False
8,7,Nutty Professor II: The Klumps,"$47,495",-61.3%,+45.9%,792,$59,"$121,457,275",74,Universal Pictures,False,False
9,9,Gladiator,"$35,330",-40.4%,+40.4%,249,$141,"$186,433,984",158,DreamWorks Distribution,False,False
10,10,Big Momma's House,"$10,265",-65.1%,+12.7%,182,$56,"$117,331,634",130,Twentieth Century Fox,False,False
