TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hollow Man,"$1,502,839",-61.6%,-54.6%,2956,$508,"$51,807,055",11,Sony Pictures Releasing,False,False
2,3,The Replacements,"$1,427,032",-55.5%,-,2754,$518,"$12,466,245",4,Warner Bros.,False,False
3,2,Space Cowboys,"$1,402,131",-63.2%,-34.7%,2835,$494,"$40,426,102",11,Warner Bros.,False,False
4,5,What Lies Beneath,"$1,230,092",-56.3%,-36%,2925,$420,"$113,234,968",25,DreamWorks Distribution,False,False
5,4,Nutty Professor II: The Klumps,"$1,121,595",-62.1%,-43.4%,3251,$345,"$95,107,745",18,Universal Pictures,False,False
6,6,X-Men,"$590,113",-53.9%,-40.1%,2145,$275,"$144,508,648",32,Twentieth Century Fox,False,False
7,7,The Perfect Storm,"$355,613",-55.9%,-38.4%,1938,$183,"$170,838,665",46,Warner Bros.,False,False
8,9,The Kid,"$323,503",-42.6%,-35.3%,1517,$213,"$62,451,102",39,Walt Disney Studios Motion Pictures,False,False
9,8,Scary Movie,"$311,631",-58.9%,-47.3%,1944,$160,"$145,102,203",39,Miramax,False,False
10,10,Thomas and the Magic Railroad,"$210,663",-52.2%,-38.3%,1502,$140,"$13,493,469",20,Destination Films,False,False
11,12,Pokémon the Movie 2000,"$193,936",-48.7%,-53.2%,1423,$136,"$40,897,865",25,Warner Bros.,False,False
12,11,The Patriot,"$164,842",-59.4%,-46.4%,1252,$131,"$108,522,723",48,Sony Pictures Releasing,False,False
13,14,"Me, Myself & Irene","$50,359",-53.4%,-44.7%,456,$110,"$88,200,640",53,Twentieth Century Fox,False,False
14,13,Big Momma's House,"$49,700",-55.4%,-22.1%,456,$108,"$114,613,208",74,Twentieth Century Fox,False,False
15,15,Gladiator,"$46,799",-53.9%,-43.4%,338,$138,"$181,679,737",102,DreamWorks Distribution,False,False
16,16,The Adventures of Rocky & Bullwinkle,"$37,265",-50%,-33.6%,414,$90,"$24,701,865",46,Universal Pictures,False,False
17,17,Gone in 60 Seconds,"$34,557",-50.6%,-47.6%,303,$114,"$96,472,503",67,Walt Disney Studios Motion Pictures,False,False
18,18,Road Trip,"$25,480",-40.3%,-44.3%,291,$87,"$68,190,242",88,DreamWorks Distribution,False,False
19,19,Small Time Crooks,"$20,347",-27.9%,+334.6%,231,$88,"$17,175,476",88,DreamWorks Distribution,False,False
20,21,The Flintstones in Viva Rock Vegas,"$8,470",-54.2%,-45.7%,154,$55,"$35,239,835",109,Universal Pictures,False,False
21,20,U-571,"$7,765",-59.9%,-61.6%,155,$50,"$77,093,795",116,Universal Pictures,False,False
