TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Perfect Storm,"$9,020,972",-27.2%,-,3407,"$2,647","$62,742,422",5,Warner Bros.,False,False
2,2,The Patriot,"$5,907,876",-14.4%,-,3061,"$1,930","$44,546,404",7,Sony Pictures Releasing,False,False
3,3,"Me, Myself & Irene","$2,438,337",-33.4%,-26.9%,3087,$789,"$55,292,489",12,Twentieth Century Fox,False,False
4,4,The Adventures of Rocky & Bullwinkle,"$1,426,795",-32.2%,-,2460,$579,"$10,344,410",5,Universal Pictures,False,False
5,5,Big Momma's House,"$1,191,391",-23.3%,+10.2%,2392,$498,"$98,062,166",33,Twentieth Century Fox,False,False
6,6,Mission: Impossible II,"$1,074,640",-30.6%,+15.7%,2667,$402,"$199,706,573",42,Paramount Pictures,False,False
7,7,Gone in 60 Seconds,"$1,044,798",-29.7%,-24.1%,2651,$394,"$81,439,105",26,Walt Disney Studios Motion Pictures,False,False
8,8,Gladiator,"$640,273",-25%,+18.5%,1411,$453,"$171,247,508",61,DreamWorks Distribution,False,False
9,10,Shanghai Noon,"$149,413",-25.2%,-46.7%,790,$189,"$53,716,690",40,Walt Disney Studios Motion Pictures,False,False
10,9,Road Trip,"$115,609",-44.8%,-55.7%,801,$144,"$65,568,673",47,DreamWorks Distribution,False,False
11,11,Small Time Crooks,"$60,552",-20.5%,-9%,249,$243,"$16,339,956",47,DreamWorks Distribution,False,False
12,12,U-571,"$40,440",-35.1%,-29.2%,337,$120,"$75,462,745",75,Universal Pictures,False,False
13,13,The Flintstones in Viva Rock Vegas,"$37,380",-27.6%,-17.9%,356,$105,"$33,762,585",68,Universal Pictures,False,False
14,14,Erin Brockovich,"$33,465",-32.4%,-22.5%,291,$115,"$124,722,495",110,Universal Pictures,False,False
