TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Big Momma's House 2,"$964,019",-9.8%,-,3261,$295,"$31,058,929",6,Twentieth Century Fox,False,False
2,2,Brokeback Mountain,"$838,000",+5%,+21.8%,1654,$506,"$53,286,000",55,Focus Features,False,True
3,3,Underworld: Evolution,"$715,673",-6.6%,-47.1%,3207,$223,"$46,931,105",13,Screen Gems,False,False
4,4,Nanny McPhee,"$518,625",-3.8%,-,1995,$259,"$16,229,725",6,Universal Pictures,False,False
5,5,Annapolis,"$415,363",-8.9%,-,1605,$258,"$9,055,917",6,Walt Disney Studios Motion Pictures,False,False
6,6,Walk the Line,"$304,642",-2.2%,+21.8%,1201,$253,"$107,008,878",76,Twentieth Century Fox,False,False
7,7,Last Holiday,"$257,598",-5.8%,-40.4%,2442,$105,"$33,429,928",20,Paramount Pictures,False,False
8,8,The Matador,"$252,460",-7.1%,+495%,885,$285,"$6,058,521",34,The Weinstein Company,False,False
9,9,Glory Road,"$243,229",-2.2%,-44.7%,2397,$101,"$35,714,410",20,Walt Disney Studios Motion Pictures,False,False
10,11,Hoodwinked!,"$234,556",-2%,-38.3%,3020,$77,"$38,542,407",48,The Weinstein Company,False,False
11,10,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$234,087",-4.8%,-34.1%,2170,$107,"$278,613,817",55,Walt Disney Studios Motion Pictures,False,False
12,12,Fun with Dick and Jane,"$200,571",-5.3%,-37%,2132,$94,"$106,844,305",43,Sony Pictures Releasing,False,False
13,13,Match Point,"$196,438",-4.4%,-15.6%,501,$392,"$14,430,864",36,DreamWorks Distribution,False,False
14,16,Munich,"$171,205",+5.8%,-30%,980,$174,"$41,113,390",41,Universal Pictures,False,False
15,14,End of the Spear,"$163,000",-5.2%,-37.3%,1097,$148,"$8,435,000",13,Rocky Mountain Pictures,False,True
16,15,Memoirs of a Geisha,"$161,291",-2.1%,-39.6%,1016,$158,"$54,291,367",55,Sony Pictures Releasing,False,False
17,18,Syriana,"$143,616",+7%,+121.5%,1685,$85,"$47,411,441",71,Warner Bros.,False,False
18,17,Hostel,"$143,500",-6.4%,-54.4%,1272,$112,"$46,256,014",27,Lionsgate,False,False
19,19,King Kong,"$126,125",-4.2%,-42.7%,1322,$95,"$213,556,700",50,Universal Pictures,False,False
20,20,Tristan & Isolde,"$77,600",-8.5%,-62.5%,951,$81,"$14,047,881",20,Twentieth Century Fox,False,False
21,21,Transamerica,"$56,081",+7.2%,+79.4%,82,$683,"$1,623,611",62,The Weinstein Company,False,False
22,22,Cheaper by the Dozen 2,"$51,120",+1.1%,-50.7%,1161,$44,"$79,833,266",43,Twentieth Century Fox,False,False
23,25,Mrs. Henderson Presents,"$36,350",+12%,+5%,53,$685,"$2,139,606",55,The Weinstein Company,False,False
24,23,Harry Potter and the Goblet of Fire,"$32,437",-2.4%,-44.1%,340,$95,"$286,400,914",76,Warner Bros.,False,False
25,26,The Family Stone,"$29,286",-7.7%,-57.9%,406,$72,"$59,300,147",48,Twentieth Century Fox,False,False
26,29,"Good Night, and Good Luck.","$29,004",+25.2%,+58.9%,105,$276,"$25,202,382",118,Warner Independent Pictures (WIP),False,False
27,24,The Ringer,"$28,689",-11.7%,-60.2%,547,$52,"$34,641,949",41,Fox Searchlight Pictures,False,False
28,27,The Producers,"$27,125",+0.4%,-48%,341,$79,"$18,977,692",48,Universal Pictures,False,False
29,30,Casanova,"$22,291",+5.6%,-72.4%,215,$103,"$11,091,285",39,Walt Disney Studios Motion Pictures,False,False
30,28,Rumor Has It...,"$22,143",-12.8%,-74.3%,411,$53,"$42,402,913",39,Warner Bros.,False,False
31,31,Looking for Comedy in the Muslim World,"$13,780",+3%,-54.7%,160,$86,"$799,385",13,Warner Independent Pictures (WIP),False,False
32,32,Æon Flux,"$9,279",-7.8%,-8.8%,177,$52,"$25,807,452",62,Paramount Pictures,False,False
33,33,"Yours, Mine & Ours","$7,884",-6.9%,-6.9%,136,$57,"$52,742,271",71,Paramount Pictures,False,False
34,34,Derailed,"$5,625",-11.3%,-31.4%,170,$33,"$35,962,428",83,The Weinstein Company,False,False
35,36,Paradise Now,"$4,926",+21.7%,+81.1%,26,$189,"$1,176,303",97,Warner Independent Pictures (WIP),False,False
36,35,Imagine Me & You,"$4,338",-15.3%,-,8,$542,"$66,824",6,Fox Searchlight Pictures,False,False
37,37,Grandma's Boy,"$3,264",-3.2%,-71.1%,65,$50,"$6,023,398",27,Twentieth Century Fox,False,False
38,38,Wolf Creek,"$2,652",+13.2%,-43.1%,61,$43,"$16,001,178",39,-,False,False
39,40,Manderlay,"$1,265",-3.4%,-,2,$632,"$19,076",6,IFC Films,False,False
40,39,The Polar Express2005 IMAX Release,$929,-38%,-87.3%,12,$77,"$10,899,430",71,Warner Bros.,False,False
41,41,Get Rich or Die Tryin',$852,+1.5%,-31.9%,24,$35,"$30,983,636",85,Paramount Pictures,False,False
