TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Final Destination 3,"$2,946,000",+109.8%,-,2880,"$1,022","$23,523,000",5,New Line Cinema,False,True
2,1,The Pink Panther,"$2,056,685",+41.1%,-,3477,$591,"$23,734,309",5,Sony Pictures Releasing,False,False
3,3,Firewall,"$1,822,405",+75.8%,-,2840,$641,"$16,494,230",5,Warner Bros.,False,False
4,4,Curious George,"$1,090,425",+8.9%,-,2566,$424,"$16,795,335",5,Universal Pictures,False,False
5,5,When a Stranger Calls,"$1,038,778",+116%,+25.3%,3004,$345,"$35,477,844",12,Screen Gems,False,False
6,6,Big Momma's House 2,"$882,489",+103%,+48.7%,2733,$322,"$56,225,914",19,Twentieth Century Fox,False,False
7,7,Brokeback Mountain,"$577,000",+46.1%,-7.7%,1966,$293,"$67,433,000",68,Focus Features,False,True
8,9,Underworld: Evolution,"$483,546",+81.9%,+4.8%,1835,$263,"$58,103,991",26,Screen Gems,False,False
9,11,Something New,"$462,000",+159.6%,+63.8%,1265,$365,"$8,853,000",12,Focus Features,False,True
10,12,Walk the Line,"$377,486",+115.2%,+36.8%,1248,$302,"$114,186,309",89,Twentieth Century Fox,False,False
11,8,Nanny McPhee,"$355,450",-2.7%,-5.2%,2148,$165,"$33,676,645",19,Universal Pictures,False,False
12,13,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$257,417",+57.9%,+45.7%,1302,$197,"$285,163,208",68,Walt Disney Studios Motion Pictures,False,False
13,14,Annapolis,"$229,284",+99.1%,-14.7%,1250,$183,"$15,660,553",19,Walt Disney Studios Motion Pictures,False,False
14,10,Hoodwinked!,"$180,878",-4.7%,-2.3%,2085,$86,"$47,639,945",61,The Weinstein Company,False,False
15,16,The Matador,"$179,604",+86.1%,-10.1%,712,$252,"$10,791,907",47,The Weinstein Company,False,False
16,15,Match Point,"$171,881",+60.4%,+15.3%,512,$335,"$18,695,517",49,DreamWorks Distribution,False,False
17,18,Glory Road,"$150,105",+86.3%,-13.8%,1351,$111,"$40,944,082",33,Walt Disney Studios Motion Pictures,False,False
18,17,"Good Night, and Good Luck.","$114,983",+38.2%,-24.7%,685,$167,"$28,388,992",131,Warner Independent Pictures (WIP),False,False
19,21,Last Holiday,"$111,453",+95.5%,-31.6%,949,$117,"$37,816,222",33,Paramount Pictures,False,False
20,24,Fun with Dick and Jane,"$111,051",+172.1%,+1.2%,536,$207,"$109,664,353",56,Sony Pictures Releasing,False,False
21,19,Mrs. Henderson Presents,"$105,316",+31.1%,-12.9%,259,$406,"$4,548,816",68,The Weinstein Company,False,False
22,20,Munich,"$95,355",+45.5%,-36.2%,546,$174,"$44,474,480",54,Universal Pictures,False,False
23,22,King Kong,"$66,150",+57.9%,-9.9%,441,$150,"$215,807,955",63,Universal Pictures,False,False
24,23,Transamerica,"$49,896",+19.6%,+2.8%,126,$396,"$2,953,420",75,The Weinstein Company,False,False
25,25,Syriana,"$40,530",+62.7%,-31.8%,226,$179,"$48,789,330",84,Warner Bros.,False,False
26,26,Harry Potter and the Goblet of Fire,"$29,585",+60.4%,+26.4%,160,$184,"$287,228,711",89,Warner Bros.,False,False
27,27,Cheaper by the Dozen 2,"$28,033",+72.1%,-0.8%,370,$75,"$80,874,130",56,Twentieth Century Fox,False,False
28,28,Rumor Has It...,"$26,036",+65.7%,+159.9%,348,$74,"$42,789,622",52,Warner Bros.,False,False
29,29,Imagine Me & You,"$24,495",+83.5%,+114.3%,106,$231,"$392,080",19,Fox Searchlight Pictures,False,False
30,31,Hostel,"$20,682",+107.6%,-64%,158,$130,"$47,307,972",40,Lionsgate,False,False
31,30,"Yours, Mine & Ours","$19,762",+74%,-17.4%,242,$81,"$53,333,337",84,Paramount Pictures,False,False
32,35,Tristan & Isolde,"$14,805",+196.4%,-45.7%,96,$154,"$14,584,106",33,Twentieth Century Fox,False,False
33,32,The Family Stone,"$14,533",+66.8%,-16.8%,198,$73,"$59,727,139",61,Twentieth Century Fox,False,False
34,34,The Ringer,"$12,339",+75.9%,-13.8%,146,$84,"$35,038,989",54,Fox Searchlight Pictures,False,False
35,33,The Producers,"$10,950",+50.1%,-17.2%,146,$75,"$19,300,677",61,Universal Pictures,False,False
36,36,Neil Young: Heart of Gold,"$7,737",+67.4%,-,4,"$1,934","$66,266",5,Paramount Classics,False,False
37,38,Wolf Creek,"$7,688",+144.1%,+562.8%,16,$480,"$16,055,074",52,-,False,False
38,37,A Good Woman,"$4,401",+23.6%,-43%,26,$169,"$167,075",12,Lionsgate,False,False
39,39,Paradise Now,"$3,706",+32.4%,-38.6%,26,$142,"$1,262,483",110,Warner Independent Pictures (WIP),False,False
40,40,Grandma's Boy,"$1,866",+29%,-49%,46,$40,"$6,079,658",40,Twentieth Century Fox,False,False
41,41,Derailed,"$1,419",+73.9%,-55%,38,$37,"$36,022,298",96,The Weinstein Company,False,False
42,42,Looking for Comedy in the Muslim World,$992,+64.8%,-54.8%,19,$52,"$866,326",26,Warner Independent Pictures (WIP),False,False
