TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Scary Movie 4,"$2,441,967",-38.6%,-,3602,$677,"$46,638,826",5,-,False,False
2,2,Ice Age: The Meltdown,"$1,721,324",-44.3%,-34.4%,3873,$444,"$152,036,035",19,Twentieth Century Fox,False,False
3,3,The Wild,"$922,639",-42.7%,-,2854,$323,"$12,218,096",5,Walt Disney Studios Motion Pictures,False,False
4,4,The Benchwarmers,"$875,179",-40.4%,-35.9%,3282,$266,"$38,225,244",12,Revolution Studios,False,False
5,5,Take the Lead,"$640,000",-25.9%,-28.7%,3009,$212,"$24,105,000",12,New Line Cinema,False,True
6,6,Inside Man,"$507,785",-21.2%,-29.2%,2477,$205,"$76,572,985",26,Universal Pictures,False,False
7,7,Lucky Number Slevin,"$470,019",-14.9%,-26%,1989,$236,"$15,319,711",12,-,False,False
8,8,Thank You for Smoking,"$355,156",-15.5%,+76%,1015,$349,"$12,315,176",33,Fox Searchlight Pictures,False,False
9,9,Failure to Launch,"$232,994",-18.8%,-29.1%,1950,$119,"$83,699,641",40,Paramount Pictures,False,False
10,10,V for Vendetta,"$221,186",-18.8%,-39.1%,1380,$160,"$66,531,177",33,Warner Bros.,False,False
11,12,Phat Girlz,"$130,685",-18.6%,-40.4%,1060,$123,"$5,628,815",12,Fox Searchlight Pictures,False,False
12,13,ATL,"$122,272",-22.9%,-52.3%,1315,$92,"$20,005,717",19,Warner Bros.,False,False
13,11,She's the Man,"$105,441",-43%,-51.9%,1051,$100,"$32,075,066",33,DreamWorks,False,False
14,14,Deep Sea,"$96,327",-7.1%,+15%,46,"$2,094","$6,177,401",47,Warner Bros.,False,False
15,17,La mujer de mi hermano,"$81,836",-7.9%,-,206,$397,"$1,189,419",5,Lionsgate,False,False
16,15,Stay Alive,"$77,027",-22.9%,-58.2%,1039,$74,"$22,253,514",26,Walt Disney Studios Motion Pictures,False,False
17,18,Friends with Money,"$59,000",-13.2%,+15.7%,42,"$1,404","$1,662,000",12,Sony Pictures Classics,False,True
18,16,The Shaggy Dog,"$57,977",-38.5%,-62.6%,748,$77,"$56,862,232",40,Walt Disney Studios Motion Pictures,False,False
19,19,Larry the Cable Guy: Health Inspector,"$52,473",-20.4%,-38.3%,976,$53,"$14,885,368",26,Lionsgate,False,False
20,20,Slither,"$33,215",-13.3%,-79.9%,511,$65,"$7,612,815",19,Universal Pictures,False,False
21,21,The Hills Have Eyes,"$25,657",-16.3%,-61.9%,357,$71,"$41,003,678",40,Fox Searchlight Pictures,False,False
22,23,Brick,"$23,000",-4.2%,-,45,$511,"$683,000",19,Focus Features,False,False
23,22,Curious George,"$20,150",-23.5%,+13.8%,310,$65,"$58,041,310",68,Universal Pictures,False,False
24,26,Firewall,"$18,374",+6.3%,+217.4%,292,$62,"$48,388,324",68,Warner Bros.,False,False
25,27,Hoodwinked!,"$14,222",-2.3%,+366.3%,201,$70,"$51,193,358",124,The Weinstein Company,False,False
26,24,Nanny McPhee,"$13,580",-33.3%,-16.9%,197,$68,"$46,902,845",82,Universal Pictures,False,False
27,29,16 Blocks,"$11,293",+1.9%,-48.9%,140,$80,"$36,235,204",47,Warner Bros.,False,False
28,25,Preaching to the Choir,"$11,000",-38.9%,-,143,$76,"$220,000",5,Freestyle Releasing,False,True
29,31,Big Momma's House 2,"$8,567",-12.7%,-46.2%,168,$50,"$69,796,089",82,Twentieth Century Fox,False,False
30,30,Date Movie,"$8,320",-22.8%,-23.9%,169,$49,"$48,243,964",61,Twentieth Century Fox,False,False
31,28,Aquamarine,"$7,944",-29.5%,-44.6%,133,$59,"$18,391,551",47,Twentieth Century Fox,False,False
32,34,Neil Young: Heart of Gold,"$6,509",+7.7%,+4.2%,61,$106,"$1,610,884",68,Paramount Classics,False,False
33,33,Hard Candy,"$5,828",-4.4%,-,2,"$2,914","$69,972",5,Lionsgate,False,False
34,32,Mrs. Henderson Presents,"$5,682",-8%,-32.4%,74,$76,"$10,854,217",131,The Weinstein Company,False,False
35,36,Transamerica,"$4,901",-3.2%,+30.3%,44,$111,"$8,839,786",138,The Weinstein Company,False,False
36,35,Cheaper by the Dozen 2,"$4,271",-17.3%,-2.7%,43,$99,"$82,532,595",119,Twentieth Century Fox,False,False
37,37,Madea's Family Reunion,"$3,920",-15.4%,-63.5%,73,$53,"$63,135,271",54,Lionsgate,False,False
38,38,Syriana,"$2,224",-27.4%,-53.3%,52,$42,"$50,820,577",147,Warner Bros.,False,False
39,40,Walk the Line,"$2,181",+25.3%,-41.4%,23,$94,"$119,491,596",152,Twentieth Century Fox,False,False
40,41,Ask the Dust,"$1,775",+7.8%,-39.7%,37,$47,"$714,635",40,Paramount Classics,False,False
41,39,The Libertine,"$1,294",-26.4%,-49.9%,24,$53,"$4,832,548",145,The Weinstein Company,False,False
42,42,Duck Season2005 Re-release,$777,+1.2%,-19.2%,17,$45,"$136,053",40,Warner Independent Pictures (WIP),False,False
43,43,Night Watch2005 Re-release,$565,+5.6%,-6.1%,11,$51,"$1,476,886",61,Fox Searchlight Pictures,False,False
