TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,When a Stranger Calls,"$828,993",-15.2%,-,2999,$276,"$23,413,576",5,Screen Gems,False,False
2,3,Brokeback Mountain,"$625,000",+13.4%,-21.7%,2089,$299,"$61,279,000",61,Focus Features,False,True
3,2,Big Momma's House 2,"$593,466",-9.3%,-44.5%,3261,$181,"$46,908,695",12,Twentieth Century Fox,False,False
4,4,Underworld: Evolution,"$461,433",-9.6%,-39.8%,2870,$160,"$53,922,588",19,Screen Gems,False,False
5,5,Nanny McPhee,"$374,995",-5.5%,-30.4%,2146,$174,"$27,307,745",12,Universal Pictures,False,False
6,6,Something New,"$282,000",-11%,-,1265,$222,"$5,479,000",5,Focus Features,False,True
7,8,Walk the Line,"$275,848",+12%,-11.5%,1577,$174,"$111,133,817",82,Twentieth Century Fox,False,False
8,7,Annapolis,"$268,901",-5.3%,-41%,1607,$167,"$13,436,149",12,Walt Disney Studios Motion Pictures,False,False
9,9,Capote,"$232,000",+8.9%,-,1239,$187,"$18,441,000",131,Sony Pictures Classics,False,True
10,12,The Matador,"$199,821",+7.4%,-26.4%,905,$220,"$8,961,763",40,The Weinstein Company,False,False
11,10,Hoodwinked!,"$185,136",-10.2%,-22.6%,2907,$63,"$44,492,800",54,The Weinstein Company,False,False
12,13,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$176,635",-2.6%,-28.2%,1716,$102,"$282,292,434",61,Walt Disney Studios Motion Pictures,False,False
13,11,Glory Road,"$174,039",-6.7%,-30%,2141,$81,"$39,195,669",26,Walt Disney Studios Motion Pictures,False,False
14,14,Last Holiday,"$162,968",+9.6%,-40.4%,1920,$84,"$36,646,120",26,Paramount Pictures,False,False
15,16,"Good Night, and Good Luck.","$152,718",+14.9%,+559.2%,929,$164,"$27,040,988",124,Warner Independent Pictures (WIP),False,False
16,15,Munich,"$149,425",+8.3%,-7.7%,1151,$129,"$43,247,715",47,Universal Pictures,False,False
17,17,Match Point,"$149,082",+13%,-27.4%,509,$292,"$16,752,299",42,DreamWorks Distribution,False,False
18,19,Mrs. Henderson Presents,"$120,934",+15.4%,+272.7%,260,$465,"$3,440,499",61,The Weinstein Company,False,False
19,18,Fun with Dick and Jane,"$109,683",-2.7%,-48.2%,1361,$80,"$108,803,216",49,Sony Pictures Releasing,False,False
20,21,Memoirs of a Geisha,"$102,496",+22.1%,-37.8%,765,$133,"$55,533,646",61,Sony Pictures Releasing,False,False
21,20,End of the Spear,"$97,000",+2.1%,-43.6%,817,$118,"$9,987,000",19,Rocky Mountain Pictures,False,True
22,22,King Kong,"$73,440",-10.5%,-44.2%,868,$84,"$215,026,315",56,Universal Pictures,False,False
23,24,Syriana,"$59,413",+12.1%,-55.8%,705,$84,"$48,332,407",77,Warner Bros.,False,False
24,23,Hostel,"$57,488",-3.8%,-62.5%,564,$101,"$47,066,892",33,Lionsgate,False,False
25,25,Transamerica,"$48,546",+7%,-7.2%,101,$480,"$2,315,976",68,The Weinstein Company,False,False
26,26,Cheaper by the Dozen 2,"$28,251",+0.8%,-44.1%,615,$45,"$80,474,549",49,Twentieth Century Fox,False,False
27,28,Tristan & Isolde,"$27,252",+33.2%,-67.9%,305,$89,"$14,458,247",26,Twentieth Century Fox,False,False
28,29,"Yours, Mine & Ours","$23,922",+25%,+182.6%,302,$79,"$53,079,213",77,Paramount Pictures,False,False
29,27,Harry Potter and the Goblet of Fire,"$23,406",+7.1%,-29.5%,245,$95,"$286,868,174",82,Warner Bros.,False,False
30,31,The Family Stone,"$17,468",+26%,-44.9%,289,$60,"$59,572,451",54,Twentieth Century Fox,False,False
31,30,The Ringer,"$14,309",-13.4%,-56%,308,$46,"$34,910,193",47,Fox Searchlight Pictures,False,False
32,32,The Producers,"$13,225",+0.6%,-51.1%,238,$55,"$19,178,277",54,Universal Pictures,False,False
33,33,Imagine Me & You,"$11,430",-5.4%,+123.2%,56,$204,"$212,350",12,Fox Searchlight Pictures,False,False
34,35,Rumor Has It...,"$10,016",+21.5%,-60.6%,215,$46,"$42,558,114",45,Warner Bros.,False,False
35,34,A Good Woman,"$7,724",-10.5%,-,35,$220,"$113,414",5,Lionsgate,False,False
36,38,Paradise Now,"$6,034",+94.8%,+49.1%,34,$177,"$1,221,899",103,Warner Independent Pictures (WIP),False,False
37,36,Æon Flux,"$4,299",+11.4%,-57.3%,114,$37,"$25,866,145",68,Paramount Pictures,False,False
38,37,Grandma's Boy,"$3,656",+11.6%,+8.4%,86,$42,"$6,059,318",33,Twentieth Century Fox,False,False
39,40,Derailed,"$3,152",+20.7%,-50.3%,114,$27,"$36,004,211",89,The Weinstein Company,False,False
40,39,Looking for Comedy in the Muslim World,"$2,195",-20.3%,-83.6%,29,$75,"$849,987",19,Warner Independent Pictures (WIP),False,False
41,41,Wolf Creek,"$1,160",-14.7%,-50.5%,26,$44,"$16,014,725",45,-,False,False
