TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,V for Vendetta,"$1,890,186",-1.8%,-,3365,$561,"$33,867,547",7,Warner Bros.,False,False
2,2,Failure to Launch,"$1,290,817",+9.6%,-37%,3117,$414,"$53,075,421",14,Paramount Pictures,False,False
3,3,The Shaggy Dog,"$816,226",+11.8%,-48.5%,3501,$233,"$38,787,350",14,Walt Disney Studios Motion Pictures,False,False
4,5,She's the Man,"$615,038",+16.1%,-,2623,$234,"$13,047,635",7,DreamWorks,False,False
5,4,The Hills Have Eyes,"$604,139",+0.3%,-45.1%,2621,$230,"$31,330,600",14,Fox Searchlight Pictures,False,False
6,6,16 Blocks,"$422,268",+1.9%,-31.5%,2666,$158,"$31,843,847",21,Warner Bros.,False,False
7,7,Eight Below,"$362,994",+8.9%,-40.5%,2603,$139,"$74,419,597",35,Walt Disney Studios Motion Pictures,False,False
8,8,The Pink Panther,"$191,173",+9.7%,-49.9%,1852,$103,"$79,293,594",42,Sony Pictures Releasing,False,False
9,9,Madea's Family Reunion,"$169,653",+8.4%,-51.3%,1403,$120,"$60,703,553",28,Lionsgate,False,False
10,10,Aquamarine,"$131,626",+3.3%,-60.1%,1869,$70,"$16,297,360",21,Twentieth Century Fox,False,False
11,-,Awesome; I Fuckin' Shot That!,"$125,996",-,-,180,$699,"$125,996",-,THINKFilm,False,False
12,12,Curious George,"$125,125",+12.5%,-59.6%,1390,$90,"$55,864,980",42,Universal Pictures,False,False
13,11,Ultraviolet,"$118,413",+2.1%,-62.7%,1746,$67,"$18,014,856",21,Screen Gems,False,False
14,14,Date Movie,"$95,141",+7.6%,-54.8%,1196,$79,"$46,875,650",35,Twentieth Century Fox,False,False
15,13,The Libertine,"$94,464",+3.3%,-39.8%,819,$115,"$4,238,681",119,The Weinstein Company,False,False
16,15,Firewall,"$91,143",+7.2%,-46.8%,850,$107,"$47,321,019",42,Warner Bros.,False,False
17,16,Deep Sea,"$89,823",+14.6%,-18.4%,44,"$2,041","$2,988,557",21,Warner Bros.,False,False
18,17,Brokeback Mountain,"$70,000",+7.7%,-48.5%,506,$138,"$82,315,067",105,Focus Features,False,False
19,18,Dave Chappelle's Block Party,"$62,000",-,-62.7%,643,$96,"$11,350,621",21,Rogue Pictures,False,False
20,19,Find Me Guilty,"$54,000",-8.5%,-,439,$123,"$843,550",7,Yari Film Group Releasing,False,False
21,20,Final Destination 3,"$52,000",+6.1%,-57%,583,$89,"$53,145,076",42,New Line Cinema,False,False
22,22,Mrs. Henderson Presents,"$42,880",+0.8%,-18.4%,260,$164,"$10,086,361",105,The Weinstein Company,False,False
23,21,Capote,"$40,000",-7%,-57.9%,368,$108,"$28,028,008",175,Sony Pictures Classics,False,False
24,23,Transamerica,"$31,989",-3.8%,-42.1%,277,$115,"$8,339,782",112,The Weinstein Company,False,False
25,24,Thank You for Smoking,"$31,921",+5.6%,-,5,"$6,384","$378,113",7,Fox Searchlight Pictures,False,False
26,26,Nanny McPhee,"$27,165",+18.4%,-68.6%,423,$64,"$45,951,410",56,Universal Pictures,False,False
27,25,Crash,"$23,755",-6.9%,-16.7%,206,$115,"$54,288,014",322,Lionsgate,False,False
28,28,King Kong,"$22,005",+12.1%,-18.3%,229,$96,"$217,703,470",100,Universal Pictures,False,False
29,27,Big Momma's House 2,"$21,118",+0.2%,-52.2%,319,$66,"$68,548,414",56,Twentieth Century Fox,False,False
30,30,Walk the Line,"$18,312",+4%,-47.3%,260,$70,"$119,219,980",126,Twentieth Century Fox,False,False
31,29,Ask the Dust,"$18,149",-3.7%,+243.2%,77,$235,"$374,734",14,Paramount Classics,False,False
32,33,Neil Young: Heart of Gold,"$16,555",+9.9%,+3.1%,61,$271,"$1,177,658",42,Paramount Classics,False,False
33,32,Match Point,"$16,340",+5.6%,-29.9%,146,$111,"$23,151,529",86,DreamWorks Distribution,False,False
34,31,Syriana,"$16,028",+0.2%,-33.7%,112,$143,"$50,308,322",121,Warner Bros.,False,False
35,34,Night Watch2005 Re-release,"$13,242",+9.8%,-50.9%,85,$155,"$1,398,917",35,Fox Searchlight Pictures,False,False
36,35,Harry Potter and the Goblet of Fire,"$10,473",+9.8%,-44.2%,191,$54,"$289,751,002",126,Warner Bros.,False,False
37,36,Cheaper by the Dozen 2,"$10,255",+14.1%,-47.3%,174,$58,"$82,221,080",93,Twentieth Century Fox,False,False
38,37,Munich,"$8,955",+0.3%,-58.2%,104,$86,"$47,328,630",91,Universal Pictures,False,False
39,38,Doogal,"$6,946",-4.5%,-88.3%,180,$38,"$7,337,697",28,The Weinstein Company,False,False
40,39,Hoodwinked!,"$3,284",-26.9%,-77.9%,114,$28,"$50,932,160",98,The Weinstein Company,False,False
41,40,Duck Season2005 Re-release,"$2,307",+9%,-30%,10,$230,"$68,602",14,Warner Independent Pictures (WIP),False,False
42,41,The Matador,"$1,986",+5.6%,-62%,38,$52,"$12,578,537",84,The Weinstein Company,False,False
43,42,Don't Tell,"$1,813",+24.1%,-,5,$362,"$19,974",7,Lionsgate,False,False
44,43,Paradise Now,$673,-34.1%,-80%,15,$44,"$1,457,843",147,Warner Independent Pictures (WIP),False,False
