TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Night at the Museum,"$13,543,571",+18.9%,+11.6%,3768,"$3,594","$92,598,820",8,Twentieth Century Fox,False,False
2,2,The Pursuit of Happyness,"$6,825,442",+26.9%,+27.4%,2870,"$2,378","$85,874,671",15,Sony Pictures Releasing,False,False
3,4,Dreamgirls,"$4,844,094",+35.9%,"+7,154.4%",852,"$5,685","$27,808,439",15,DreamWorks,False,False
4,3,Charlotte's Web,"$4,615,993",+5.4%,+49.3%,3745,"$1,232","$45,473,810",15,Paramount Pictures,False,False
5,5,Rocky Balboa,"$3,875,388",+31.3%,-22.2%,3019,"$1,283","$41,243,562",10,Metro-Goldwyn-Mayer (MGM),False,False
6,6,The Good Shepherd,"$3,659,685",+32.7%,+3.9%,2218,"$1,649","$27,725,670",8,Universal Pictures,False,False
7,8,Eragon,"$2,997,583",+15%,+9.6%,2985,"$1,004","$51,211,432",15,Twentieth Century Fox,False,False
8,9,We Are Marshall,"$2,863,895",+31.8%,+7.6%,2606,"$1,098","$19,902,276",8,Warner Bros.,False,False
9,7,Happy Feet,"$2,863,406",+6%,+56%,2565,"$1,116","$171,180,852",43,Warner Bros.,False,False
10,10,The Holiday,"$2,421,579",+18.1%,+31.8%,2698,$897,"$45,732,378",22,Sony Pictures Releasing,False,False
11,12,Blood Diamond,"$1,653,394",+31.5%,+59.4%,1920,$861,"$32,484,057",22,Warner Bros.,False,False
12,11,Casino Royale,"$1,564,682",+22.2%,+51%,1543,"$1,014","$150,495,134",43,Sony Pictures Releasing,False,False
13,13,Black Christmas,"$1,525,277",+56.6%,-,1544,$987,"$8,719,831",5,-,False,False
14,14,Apocalypto,"$1,170,230",+24.6%,+12.8%,2023,$578,"$40,559,668",22,Walt Disney Studios Motion Pictures,False,False
15,15,The Nativity Story,"$533,000",-4%,-63.7%,1824,$292,"$35,303,000",29,New Line Cinema,False,True
16,16,Unaccompanied Minors,"$374,358",+10.6%,+12.6%,1021,$366,"$14,401,221",22,Warner Bros.,False,False
17,19,Deja Vu,"$286,179",+39.9%,+7.2%,655,$436,"$61,083,380",38,Walt Disney Studios Motion Pictures,False,False
18,18,The Queen,"$278,000",+31.1%,+127.9%,302,$920,"$27,541,000",91,Miramax,False,True
19,20,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"$211,027",+23.4%,+0.6%,399,$528,"$125,241,697",57,Twentieth Century Fox,False,False
20,-,Pan's Labyrinth,"$207,149",-,-,17,"$12,185","$207,149",1,Picturehouse,True,False
21,17,The Santa Clause 3: The Escape Clause,"$191,607",-11.2%,-50.3%,611,$313,"$83,250,690",57,Walt Disney Studios Motion Pictures,False,False
22,21,Children of Men,"$178,913",+36%,-,16,"$11,182","$760,714",5,Universal Pictures,False,False
23,22,Babel,"$155,086",+39%,+65.3%,233,$665,"$19,501,600",64,Paramount Vantage,False,False
24,25,Notes on a Scandal,"$134,318",+45.3%,-,22,"$6,105","$333,175",5,Fox Searchlight Pictures,False,False
25,27,The Departed,"$110,133",+32.2%,+58.2%,172,$640,"$120,126,959",85,Warner Bros.,False,False
