TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Pirates of the Caribbean: Dead Man's Chest,"$35,360,729",-20.4%,-,4133,"$8,555","$135,634,554",3,Walt Disney Studios Motion Pictures,False,False
2,2,Superman Returns,"$6,349,228",-25.4%,-64.3%,4065,"$1,561","$141,642,667",12,Warner Bros.,False,False
3,3,The Devil Wears Prada,"$4,199,353",-27.6%,-52.5%,2882,"$1,457","$63,110,544",10,Twentieth Century Fox,False,False
4,4,Click,"$3,297,365",-27%,-51.7%,3458,$953,"$105,842,811",17,Revolution Studios,False,False
5,5,Cars,"$2,985,057",-30.3%,-43.6%,3379,$883,"$205,908,484",31,Walt Disney Studios Motion Pictures,False,False
6,6,Nacho Libre,"$964,406",-22.9%,-60.6%,2262,$426,"$73,814,240",24,Paramount Pictures,False,False
7,7,The Lake House,"$783,435",-31.4%,-51%,2420,$323,"$45,630,219",24,Warner Bros.,False,False
8,8,The Fast and the Furious: Tokyo Drift,"$719,220",-26%,-52.7%,1868,$385,"$57,434,625",24,Universal Pictures,False,False
9,9,Waist Deep,"$563,000",-26.7%,-49%,864,$651,"$19,207,640",17,Rogue Pictures,False,True
10,10,The Break-Up,"$440,625",-33.6%,-58.8%,1175,$375,"$114,278,860",38,Universal Pictures,False,False
11,11,The Da Vinci Code,"$364,930",-36.2%,-59.8%,1012,$360,"$213,210,326",52,Sony Pictures Releasing,False,False
12,12,An Inconvenient Truth,"$354,683",-28.7%,-45%,562,$631,"$15,050,824",47,Paramount Classics,False,False
13,13,Garfield: A Tail of Two Kitties,"$305,006",-24.4%,-60.8%,1288,$236,"$24,754,492",24,Twentieth Century Fox,False,False
14,15,X-Men: The Last Stand,"$244,044",-35.4%,-69.1%,832,$293,"$231,333,947",45,Twentieth Century Fox,False,False
15,14,A Prairie Home Companion,"$233,769",-38.8%,-55.8%,653,$357,"$16,826,950",31,Picturehouse,False,False
16,16,Over the Hedge,"$212,703",-15.1%,-57.2%,758,$280,"$149,732,375",52,DreamWorks,False,False
17,18,RV,"$131,737",-26.1%,-24.8%,398,$330,"$68,778,253",73,Sony Pictures Releasing,False,False
18,19,A Scanner Darkly,"$114,076",-20.8%,-,17,"$6,710","$391,672",3,Warner Independent Pictures (WIP),False,False
19,20,Mission: Impossible III,"$86,379",-31.6%,-49.6%,418,$206,"$133,009,689",66,Paramount Pictures,False,False
20,17,Poseidon,"$78,724",-64.4%,-74.4%,180,$437,"$59,784,214",59,Warner Bros.,False,False
21,21,Deep Sea,"$71,606",-31.9%,-36%,37,"$1,935","$13,395,320",129,Warner Bros.,False,False
22,22,The Omen,"$63,287",-28.7%,-64.7%,332,$190,"$54,056,454",34,Twentieth Century Fox,False,False
23,23,Strangers with Candy,"$61,000",-29.1%,-,21,"$2,904","$324,191",12,THINKFilm,False,True
24,24,Ice Age: The Meltdown,"$56,495",-25.4%,-34.6%,272,$207,"$194,313,007",101,Twentieth Century Fox,False,False
25,25,Scary Movie 4,"$37,926",-23%,-59.6%,201,$188,"$90,485,784",87,-,False,False
26,26,Water2006 Re-release,"$23,523",-36.7%,-31.6%,60,$392,"$2,849,976",73,Fox Searchlight Pictures,False,False
27,27,Akeelah and the Bee,"$19,472",-33.9%,+12%,152,$128,"$18,699,268",73,Lionsgate,False,False
28,29,Peaceful Warrior,"$17,372",-7.2%,-41.2%,30,$579,"$615,227",38,Lionsgate,False,False
29,28,Thank You for Smoking,"$14,678",-36.6%,-38%,62,$236,"$24,449,318",115,Fox Searchlight Pictures,False,False
30,30,Leonard Cohen: I'm Your Man,"$11,632",-32.3%,-43.8%,9,"$1,292","$179,968",19,Lionsgate,False,False
31,31,Just My Luck,"$9,440",-25%,-42.2%,87,$108,"$17,229,124",59,Twentieth Century Fox,False,False
32,32,The Sentinel,"$4,612",-37.4%,-52.3%,49,$94,"$36,251,249",80,Twentieth Century Fox,False,False
33,33,Lucky Number Slevin,$603,-37.6%,-56.4%,7,$86,"$22,491,138",94,-,False,False
34,34,Neil Young: Heart of Gold,$271,-21.4%,-54.9%,7,$38,"$1,826,162",150,Paramount Classics,False,False
