TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Cars,"$23,280,927",+18.1%,-,3985,"$5,842","$42,994,673",2,Walt Disney Studios Motion Pictures,False,False
2,2,The Break-Up,"$8,241,100",+21%,-45.2%,3075,"$2,680","$68,652,475",9,Universal Pictures,False,False
3,4,X-Men: The Last Stand,"$6,699,418",+35%,-53.2%,3680,"$1,820","$197,827,850",16,Twentieth Century Fox,False,False
4,3,The Omen,"$6,118,290",+8.2%,-,2723,"$2,246","$32,046,381",5,Twentieth Century Fox,False,False
5,5,The Da Vinci Code,"$4,507,024",+47.9%,-44.7%,3319,"$1,357","$186,283,325",23,Sony Pictures Releasing,False,False
6,6,Over the Hedge,"$4,289,828",+45.7%,-53%,3527,"$1,216","$127,226,633",23,DreamWorks,False,False
7,7,A Prairie Home Companion,"$1,936,706",+36.4%,-,760,"$2,548","$3,356,085",2,Picturehouse,False,False
8,8,Mission: Impossible III,"$1,299,675",+45.5%,-37.9%,1908,$681,"$126,663,371",37,Paramount Pictures,False,False
9,9,RV,"$812,940",+46.3%,-42.9%,1622,$501,"$64,379,770",44,Sony Pictures Releasing,False,False
10,10,Poseidon,"$766,046",+39%,-49.3%,1724,$444,"$54,412,107",30,Warner Bros.,False,False
11,11,An Inconvenient Truth,"$620,872",+40.1%,+11.7%,122,"$5,089","$3,542,278",18,Paramount Classics,False,False
12,12,See No Evil,"$390,634",+26.8%,-53.7%,900,$434,"$13,819,380",23,Lionsgate,False,False
13,14,Ice Age: The Meltdown,"$196,325",+50.5%,-29.8%,431,$455,"$192,116,797",72,Twentieth Century Fox,False,False
14,13,Just My Luck,"$168,916",+28.7%,-54%,413,$408,"$16,242,404",30,Twentieth Century Fox,False,False
15,17,Keeping Up with the Steins,"$167,000",+122.7%,-24.1%,161,"$1,037","$2,960,000",30,Miramax,False,True
16,15,Deep Sea,"$118,075",+24.2%,-7%,45,"$2,623","$10,861,624",100,Warner Bros.,False,False
17,16,The Proposition,"$108,486",+35.1%,+55.5%,200,$542,"$946,135",37,First Look International,False,False
18,18,United 93,"$99,840",+48.6%,-53.7%,384,$260,"$30,983,495",44,Universal Pictures,False,False
19,20,Thank You for Smoking,"$93,931",+53.9%,-37.7%,193,$486,"$23,788,720",86,Fox Searchlight Pictures,False,False
20,19,Akeelah and the Bee,"$89,673",+41.6%,-54.4%,266,$337,"$18,148,886",44,Lionsgate,False,False
21,22,Water2006 Re-release,"$86,359",+66.7%,-23.6%,85,"$1,015","$2,051,678",44,Fox Searchlight Pictures,False,False
22,21,District B13,"$80,000",+31.1%,-49.7%,146,$547,"$720,000",9,Magnolia Pictures,False,True
23,23,The Sentinel,"$66,801",+31.5%,-41.3%,186,$359,"$35,859,709",51,Twentieth Century Fox,False,False
24,24,Scary Movie 4,"$57,794",+40%,-35%,223,$259,"$89,001,871",58,-,False,False
25,27,Inside Man,"$53,185",+45.8%,-19.2%,152,$349,"$88,143,130",79,Universal Pictures,False,False
26,25,Failure to Launch,"$52,829",+29.2%,-27.6%,217,$243,"$88,475,932",93,Paramount Pictures,False,False
27,26,Silent Hill,"$51,895",+35.4%,-41.6%,246,$210,"$46,788,519",51,Sony Pictures Releasing,False,False
28,28,V for Vendetta,"$26,333",+27.9%,-30.8%,158,$166,"$70,357,924",86,Warner Bros.,False,False
29,29,Peaceful Warrior,"$20,595",+48.3%,-25.8%,11,"$1,872","$145,068",9,Lionsgate,False,False
30,30,Typhoon,"$12,021",+37.7%,-47.6%,22,$546,"$103,788",9,Paramount Classics,False,False
31,31,Lucky Number Slevin,"$9,011",+40.3%,-30.5%,35,$257,"$22,432,330",65,-,False,False
32,32,The Promise,"$1,401",+30.3%,-76%,9,$155,"$667,102",37,Warner Independent Pictures (WIP),False,False
33,33,Neil Young: Heart of Gold,$912,+45.7%,-57.9%,9,$101,"$1,811,852",121,Paramount Classics,False,False
