TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Good Boys,"$7,329,780",-11.8%,-,3204,"$2,287","$15,644,760",2,Universal Pictures,False,False
2,2,Fast & Furious Presents: Hobbs & Shaw,"$6,080,360",+56.6%,-41.8%,3757,"$1,618","$129,564,040",16,Universal Pictures,False,False
3,3,The Lion King,"$5,228,694",+58.2%,-36.4%,3560,"$1,468","$492,742,299",30,-,False,False
4,6,The Angry Birds Movie 2,"$4,395,902",+59.4%,-,3869,"$1,136","$12,890,104",5,Sony Pictures Entertainment (SPE),False,False
5,5,Scary Stories to Tell in the Dark,"$4,079,812",+35.3%,-40.9%,3135,"$1,301","$37,261,148",9,Lionsgate,False,False
6,7,Dora and the Lost City of Gold,"$3,569,132",+59.9%,-40.5%,3735,$955,"$31,211,330",9,Paramount Pictures,False,False
7,8,Once Upon a Time... In Hollywood,"$3,222,658",+52%,-33.6%,2504,"$1,287","$112,091,515",23,Sony Pictures Entertainment (SPE),False,False
8,4,47 Meters Down: Uncaged,"$3,165,789",+3.2%,-,2853,"$1,109","$6,233,252",2,Entertainment Studios Motion Pictures,False,False
9,10,The Art of Racing in the Rain,"$1,896,219",+43%,-36.2%,2765,$685,"$15,700,408",9,Twentieth Century Fox,False,False
10,9,Blinded by the Light,"$1,736,323",+23.7%,-,2307,$752,"$3,139,459",2,Warner Bros.,False,False
11,11,"Where'd You Go, Bernadette","$1,318,743",+7.4%,-,2404,$548,"$2,546,940",2,United Artists Releasing,False,False
12,12,Spider-Man: Far from Home,"$1,190,789",+55.6%,-45.3%,1515,$785,"$375,830,477",47,Sony Pictures Entertainment (SPE),False,False
13,13,The Kitchen,"$934,347",+46.6%,-57.5%,2745,$340,"$9,739,027",9,Warner Bros.,False,False
14,14,Toy Story 4,"$930,995",+70.5%,-50.4%,1245,$747,"$423,739,487",58,-,False,False
15,15,The Farewell,"$618,903",+51%,-29.5%,861,$718,"$12,360,574",37,A24,False,False
16,16,Mission Mangal,"$581,874",+66.5%,-,263,"$2,212","$1,088,718",3,FIP,False,False
17,17,Brian Banks,"$302,383",+55.4%,-62.3%,980,$308,"$3,537,800",9,Bleecker Street Media,False,False
18,18,Yesterday,"$249,670",+56.2%,-50%,502,$497,"$71,502,905",51,Universal Pictures,False,False
19,19,Aladdin,"$145,093",+54.3%,-58.7%,225,$644,"$353,453,370",86,-,False,False
20,21,The Secret Life of Pets 2,"$114,485",+61.4%,-32.5%,242,$473,"$157,012,415",72,Universal Pictures,False,False
21,20,The Peanut Butter Falcon,"$114,185",+30.6%,+46.2%,49,"$2,330","$497,836",9,Roadside Attractions,False,False
22,22,Crawl,"$88,845",+42.3%,-72.7%,174,$510,"$38,590,586",37,Paramount Pictures,False,False
23,23,Menteur,"$85,052",+71%,-16.7%,70,"$1,215","$3,962,883",37,Entertainment One,False,False
24,24,Luce,"$68,819",+46.5%,+23.3%,58,"$1,186","$482,229",16,Neon,False,False
25,25,John Wick: Chapter 3 - Parabellum,"$58,599",+45.2%,+3%,148,$395,"$170,634,925",93,Lionsgate,False,False
26,27,Rocketman,"$45,167",+68.5%,-31.3%,160,$282,"$96,059,947",79,Paramount Pictures,False,False
27,26,Avengers: Endgame,"$42,958",+49.6%,-50.2%,148,$290,"$858,113,318",114,-,False,False
28,28,Midsommar,"$37,736",+46.7%,-42.3%,75,$503,"$25,894,934",46,A24,False,False
29,29,Men in Black: International,"$33,904",+56.9%,-30.5%,116,$292,"$79,515,972",65,Sony Pictures Entertainment (SPE),False,False
30,34,Tel Aviv on Fire,"$27,645",+112.4%,-19.6%,31,$891,"$214,192",16,Cohen Media Group,False,False
31,30,Annabelle Comes Home,"$24,286",+40.2%,-78.7%,102,$238,"$72,568,746",53,Warner Bros.,False,False
32,33,Honeyland,"$23,504",+79%,+67.4%,32,$734,"$191,359",23,Neon,False,False
33,36,Godzilla: King of the Monsters,"$20,891",+85.4%,-27.8%,95,$219,"$110,414,051",79,Warner Bros.,False,False
34,31,The Fighting Preacher,"$19,702",+21.6%,-14.9%,19,"$1,036","$481,238",25,Purdie Distribution,False,False
35,32,One Child Nation,"$19,485",+46.3%,+119%,18,"$1,082","$62,601",9,Amazon Studios,False,False
36,35,The Nightingale,"$19,137",+61%,-13.9%,39,$490,"$169,870",16,IFC Films,False,False
37,37,The Last Black Man in San Francisco,"$16,955",+61.3%,-22%,29,$584,"$4,475,995",72,A24,False,False
38,39,Echo in the Canyon,"$11,405",+65.4%,-64.3%,35,$325,"$3,239,300",86,Greenwich Entertainment,False,False
39,38,The Bravest,"$11,294",+18.7%,-70.7%,33,$342,"$234,663",9,Sony Pictures Entertainment (SPE),False,False
40,42,Marianne & Leonard: Words of Love,"$10,238",+75.2%,-29.1%,65,$157,"$833,971",44,Roadside Attractions,False,False
41,41,Pavarotti,"$10,103",+68.2%,-46.7%,25,$404,"$4,591,302",72,CBS Films,False,False
42,44,The Biggest Little Farm,"$6,850",+45.7%,-42.5%,27,$253,"$4,332,817",100,Neon,False,False
43,40,Stuber,"$6,553",+8.3%,-74.8%,50,$131,"$22,292,499",37,Twentieth Century Fox,False,False
44,45,Late Night,"$6,380",+47.8%,-49.9%,32,$199,"$15,478,382",72,Amazon Studios,False,False
45,43,The Other Side of Heaven 2: Fire of Faith,"$5,578",+5.8%,-49.2%,21,$265,"$1,645,916",51,ArtAffects Entertainment,False,False
46,47,Wild Rose,"$5,064",+47%,-62.4%,17,$297,"$1,610,240",58,Neon,False,False
47,46,End of the Century,"$4,120",+9.1%,-,1,"$4,120","$7,898",2,The Cinema Guild,False,False
48,48,Sword of Trust,"$3,487",+56.2%,-71.2%,15,$232,"$310,599",37,IFC Films,False,False
49,-,Unplanned,"$2,896",-,-39.6%,1,"$2,896","$18,997,270",142,Pure Flix Entertainment,False,False
50,50,Ode to Joy,"$2,746",+49.7%,+29.7%,16,$171,"$10,970",9,IFC Films,False,False
51,49,Buñuel in the Labyrinth of the Turtles,"$2,176",-1.4%,-,2,"$1,088","$8,612",2,GKIDS,False,False
52,51,La femme de mon frère,"$1,694",+131.4%,+49.5%,2,$847,"$509,505",72,Entertainment One,False,False
53,52,Them That Follow,$965,+76.4%,-96.8%,22,$43,"$156,540",16,1091 Media,False,False
54,53,Bethany Hamilton: Unstoppable,$500,-4.8%,-25.1%,6,$83,"$583,560",37,Entertainment Studios Motion Pictures,False,False
55,54,Free Trip to Egypt,$307,+53.5%,-46.3%,2,$153,"$32,071",79,-,False,False
56,56,Hampstead,$277,+138.8%,-81.3%,3,$92,"$144,212",65,IFC Films,False,False
57,55,ECCO,$231,+57.1%,-98.6%,7,$33,"$85,318",9,Citadel Film Group,False,False
