TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Aladdin,"$25,305,033",-16%,-,4476,"$5,653","$116,805,962",4,-,False,False
2,2,John Wick: Chapter 3 - Parabellum,"$6,386,621",-29.2%,+11.6%,3850,"$1,658","$107,613,238",11,Lionsgate,False,False
3,3,Avengers: Endgame,"$4,863,113",-24.8%,+53.8%,3810,"$1,276","$803,395,591",32,-,False,False
4,4,Pokémon Detective Pikachu,"$3,831,142",-21.4%,+53.5%,3824,"$1,001","$120,070,023",18,Warner Bros.,False,False
5,6,Booksmart,"$1,767,743",-24.5%,-,2505,$705,"$8,701,363",4,United Artists Releasing,False,False
6,5,Brightburn,"$1,764,759",-26.9%,-,2607,$676,"$9,610,417",4,Screen Gems,False,False
7,7,A Dog's Journey,"$1,306,815",-12.9%,+87.6%,3279,$398,"$16,277,635",11,Universal Pictures,False,False
8,8,The Hustle,"$1,011,415",-10.6%,+41%,2377,$425,"$30,615,696",18,United Artists Releasing,False,False
9,9,The Intruder,"$642,201",-21.2%,+69.1%,1612,$398,"$32,608,710",25,Screen Gems,False,False
10,10,Long Shot,"$395,996",-34.3%,+4.3%,1358,$291,"$29,127,669",25,Lionsgate,False,False
11,13,UglyDolls,"$247,811",-2.8%,-14.9%,1090,$227,"$19,110,250",25,STX Entertainment,False,False
12,12,The Sun Is Also a Star,"$242,144",-10.5%,+7.4%,2073,$116,"$4,535,705",11,Warner Bros.,False,False
13,14,Poms,"$231,846",-1.7%,-32.3%,911,$254,"$12,598,775",18,STX Entertainment,False,False
14,-,The Church,"$203,112",-,-,252,$806,"$475,524",4,Indican Pictures,False,False
15,16,The Biggest Little Farm,"$154,889",-19.7%,+387.8%,181,$855,"$1,209,750",18,Neon,False,False
16,18,Breakthrough,"$142,607",+1.5%,+42.4%,551,$258,"$39,995,147",41,Twentieth Century Fox,False,False
17,11,Dumbo,"$110,327",-71.1%,+140.6%,346,$318,"$112,848,255",60,-,False,False
18,15,The Curse of La Llorona,"$108,605",-45.4%,+26.5%,359,$302,"$53,953,772",39,Warner Bros.,False,False
