TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,How to Train Your Dragon: The Hidden World,"$1,488,855",-43.4%,-26.9%,4286,$347,"$103,592,715",13,Universal Pictures,False,False
2,2,Tyler Perry's a Madea Family Funeral,"$1,272,744",-50.9%,-,2442,$521,"$32,621,142",6,Lionsgate,False,False
3,3,Alita: Battle Angel,"$620,481",-36.9%,-30.6%,3096,$200,"$74,706,483",21,Twentieth Century Fox,False,False
4,4,Green Book,"$451,790",-33%,+33.4%,2641,$171,"$77,301,246",111,Universal Pictures,False,False
5,5,Greta,"$361,985",-37.9%,-,2411,$150,"$5,792,710",6,Focus Features,False,False
6,6,Fighting with My Family,"$358,700",-37.9%,-22.3%,2855,$125,"$16,214,767",21,Metro-Goldwyn-Mayer (MGM),False,False
7,7,Isn't It Romantic,"$358,497",-35.6%,-26.3%,3325,$107,"$41,435,501",22,Warner Bros.,False,False
8,8,The LEGO Movie 2: The Second Part,"$341,776",-38.5%,-11.8%,3458,$98,"$92,976,395",27,Warner Bros.,False,False
9,14,Apollo 11,"$302,000",+32.1%,-,120,"$2,516","$2,336,385",6,Neon,False,False
10,9,What Men Want,"$255,611",-36.1%,-35.6%,2018,$126,"$50,610,602",27,Paramount Pictures,False,False
11,10,A Star Is Born,"$247,286",-11.2%,+474.2%,1235,$200,"$213,623,201",153,Warner Bros.,False,False
12,12,The Upside,"$171,167",-32.4%,-28.6%,1607,$106,"$103,386,274",55,STX Entertainment,False,False
13,15,Spider-Man: Into the Spider-Verse,"$167,792",-25.6%,+90.8%,2404,$69,"$188,016,276",83,Sony Pictures Entertainment (SPE),False,False
14,13,Happy Death Day 2U,"$166,205",-34.3%,-39.4%,2331,$71,"$25,823,200",22,Universal Pictures,False,False
15,11,Cold Pursuit,"$165,215",-35.1%,-39.2%,1765,$93,"$30,486,976",27,Lionsgate,False,False
16,16,Run the Race,"$105,072",-40.7%,-24.5%,1075,$97,"$4,533,679",13,Roadside Attractions,False,False
17,17,Bohemian Rhapsody,"$100,090",-23.3%,+22.1%,839,$119,"$214,776,464",125,Twentieth Century Fox,False,False
18,20,Asterix: The Secret of the Magic Potion,"$84,810",-19.5%,"+1,093.7%",69,"$1,229","$792,231",20,Entertainment One,False,False
19,18,The Favourite,"$83,856",-25.7%,+37.8%,742,$113,"$33,481,434",104,Fox Searchlight Pictures,False,False
20,19,Glass,"$79,780",-28%,-46%,756,$105,"$109,736,195",48,Universal Pictures,False,False
21,27,They Shall Not Grow Old2018 Re-release,"$50,090",+11.5%,-18%,368,$136,"$17,134,093",80,Warner Bros.,False,False
22,26,Everybody Knows,"$43,770",-8.7%,+56%,209,$209,"$1,392,101",27,Focus Features,False,False
23,22,Aquaman,"$42,701",-30.5%,-33.8%,434,$98,"$333,804,251",76,Warner Bros.,False,False
24,28,Free Solo,"$42,444",+8.3%,+82.5%,238,$178,"$17,070,252",160,National Geographic Entertainment,False,False
25,24,Arctic2019 Re-release,"$42,266",-24.2%,-15.7%,268,$157,"$1,766,338",34,Bleecker Street Media,False,False
26,25,The Prodigy,"$39,944",-23.4%,-63.9%,533,$74,"$14,510,320",27,Orion Pictures,False,False
27,21,Luka Chuppi,"$34,946",-53.3%,-,139,$251,"$627,839",6,Viva Pictures,False,False
28,23,Total Dhamaal,"$25,414",-56.7%,-54.8%,209,$121,"$1,847,524",13,FIP,False,False
29,30,Vice,"$24,404",+3.8%,-42.4%,262,$93,"$47,645,509",72,Annapurna Pictures,False,False
30,32,A Dog's Way Home,"$21,146",-7.8%,+18.3%,211,$100,"$41,444,743",55,Sony Pictures Entertainment (SPE),False,False
31,31,Mary Poppins Returns,"$17,632",-23.4%,-11.2%,245,$71,"$171,282,866",78,-,False,False
32,33,Escape Room,"$17,482",-22.8%,+15.2%,158,$110,"$56,382,055",62,Sony Pictures Entertainment (SPE),False,False
33,29,The Wandering Earth,"$16,864",-32.6%,-45.5%,69,$244,"$5,759,182",30,CMC Pictures,False,False
34,41,Climax,"$16,053",+35.8%,-,5,"$3,210","$186,081",6,A24,False,False
35,38,Cold War2018 Re-release,"$15,847",+7.8%,-50.9%,128,$123,"$4,401,867",76,Amazon Studios,False,False
36,34,Ralph Breaks the Internet,"$14,669",-21.6%,-32.1%,204,$71,"$200,236,625",106,-,False,False
37,36,The Mule,"$13,788",-13.8%,-21.2%,166,$83,"$103,678,298",83,Warner Bros.,False,False
38,35,If Beale Street Could Talk,"$13,418",-17.3%,-16.9%,126,$106,"$14,684,829",83,Annapurna Pictures,False,False
39,40,Bumblebee,"$10,741",-15.1%,-27.4%,157,$68,"$127,184,566",76,Paramount Pictures,False,False
40,39,Avant qu'on explose,"$9,385",-26.1%,-,35,$268,"$57,420",6,Entertainment One,False,False
41,37,Miss Bala,"$9,289",-41.7%,-72.9%,146,$63,"$14,905,765",34,Sony Pictures Entertainment (SPE),False,False
42,43,On the Basis of Sex,"$7,960",+10.9%,-33.9%,96,$82,"$24,612,967",72,Focus Features,False,False
43,44,Birds of Passage,"$7,307",+8.9%,+76.8%,31,$235,"$178,093",22,The Orchard,False,False
44,42,Sonchiriya,"$6,433",-21.5%,-,70,$91,"$79,073",6,-,False,False
45,46,The Kid Who Would Be King,"$3,892",-5%,-27.3%,111,$35,"$16,674,053",41,Twentieth Century Fox,False,False
46,45,Racetime,"$2,849",-46.1%,"+13,466.7%",37,$77,"$1,854,476",90,Entertainment One,False,False
47,47,The Invisibles,"$2,015",-14.5%,-2.8%,16,$125,"$239,088",41,Greenwich Entertainment,False,False
48,50,Cliffs of Freedom,"$1,839",+16.8%,-,6,$306,"$20,859",6,Round Hill Media,False,False
49,48,Can You Ever Forgive Me?,"$1,723",-14.3%,-62.4%,19,$90,"$8,792,305",139,Fox Searchlight Pictures,False,False
50,52,Destroyer,"$1,714",+27.5%,+242.1%,15,$114,"$1,523,522",72,Annapurna Pictures,False,False
51,51,The Wedding Guest,"$1,646",+8.2%,-,4,$411,"$22,999",6,IFC Films,False,False
52,49,Uri: The Surgical Strike2019 Re-release,"$1,194",-31.5%,-71.8%,15,$79,"$4,159,210",55,-,False,False
53,56,"Belle and Sebastian, Friends for Life2018 Re-release","$1,020",+33.2%,"+6,275%",10,$102,"$102,824",41,Entertainment One,False,False
54,53,Giant Little Ones,$928,-13.9%,-,1,$928,"$15,964",6,Vertical Entertainment,False,False
55,55,Qué León,$830,-2.2%,-52.9%,10,$83,"$2,592,447",98,Spanglish Movies,False,False
56,54,Serenity,$790,-20.6%,-40.5%,15,$52,"$8,542,957",41,Aviron Pictures,False,False
57,58,Creed II,$629,+19.1%,-47.7%,25,$25,"$115,704,387",106,Metro-Goldwyn-Mayer (MGM),False,False
58,59,This Magnificent Cake!,$241,+7.1%,-,1,$241,"$1,658",6,GKIDS,False,False
59,61,The World Before Your Feet,$239,+305.1%,-50.8%,2,$119,"$251,293",106,Greenwich Entertainment,False,False
60,57,Hotel by the River,$145,-73.8%,-76.5%,1,$145,"$18,248",20,The Cinema Guild,False,False
61,60,"Hale County This Morning, This Evening",$49,-64.5%,-26.9%,2,$24,"$107,643",174,The Cinema Guild,False,False
