TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Glass,"$1,310,025",-75.1%,-78.8%,3844,$340,"$74,735,600",11,Universal Pictures,False,False
2,2,The Upside,"$783,357",-76.2%,-76.7%,3377,$231,"$63,628,555",18,STX Entertainment,False,False
3,6,Green Book,"$513,230",-68.6%,-13.6%,2430,$211,"$49,591,446",74,Universal Pictures,False,False
4,3,Aquaman,"$481,467",-77.4%,-81.3%,3134,$153,"$316,950,664",39,Warner Bros.,False,False
5,5,Spider-Man: Into the Spider-Verse,"$400,590",-78.4%,-84.5%,2383,$168,"$169,400,832",46,Sony Pictures Entertainment (SPE),False,False
6,4,The Kid Who Would Be King,"$360,102",-83%,-,3521,$102,"$7,533,989",4,Twentieth Century Fox,False,False
7,7,A Dog's Way Home,"$325,178",-78.8%,-88.1%,3081,$105,"$31,037,024",18,Sony Pictures Entertainment (SPE),False,False
8,10,Serenity,"$305,024",-71.1%,-,2561,$119,"$4,720,427",4,Aviron Pictures,False,False
9,9,Escape Room,"$301,071",-72.2%,-74.9%,2192,$137,"$48,066,220",25,Sony Pictures Entertainment (SPE),False,False
10,14,The Favourite,"$231,894",-69.6%,+24.5%,1540,$150,"$26,341,770",67,Fox Searchlight Pictures,False,False
11,13,Dragon Ball Super: Broly,"$227,691",-74.1%,-89.3%,762,$298,"$28,450,149",13,FUNimation Entertainment,False,False
12,11,Mary Poppins Returns,"$217,020",-78.9%,-88.9%,1985,$109,"$165,421,811",41,-,False,False
13,15,Bohemian Rhapsody,"$200,324",-71.4%,-58.7%,1423,$140,"$206,021,380",88,Twentieth Century Fox,False,False
14,12,Bumblebee,"$195,333",-78.7%,-85%,2108,$92,"$121,601,580",39,Paramount Pictures,False,False
15,-,A Silent Voice: The Movie2019 Re-release,"$189,041",-,-,581,$325,"$189,041",1,Fathom Events,True,False
16,16,On the Basis of Sex,"$163,900",-72.7%,-81.9%,1272,$128,"$21,186,442",35,Focus Features,False,False
17,17,Vice,"$155,414",-71.7%,-58.7%,1557,$99,"$42,353,045",35,Annapurna Pictures,False,False
18,18,The Mule,"$144,356",-71.9%,-76.4%,1395,$103,"$100,322,497",46,Warner Bros.,False,False
19,20,A Star Is Born,"$120,505",-68.6%,-7.9%,1192,$101,"$206,481,994",116,Warner Bros.,False,False
20,19,Ralph Breaks the Internet,"$73,841",-82.1%,-93.2%,1029,$71,"$196,024,542",69,-,False,False
21,21,If Beale Street Could Talk,"$71,355",-72.3%,-83.3%,606,$117,"$12,517,927",46,Annapurna Pictures,False,False
22,22,Qué León,"$46,844",-79.1%,"+1,610.9%",86,$544,"$1,836,261",61,Spanglish Movies,False,False
23,24,Cold War2018 Re-release,"$45,984",-71.5%,-10.4%,111,$414,"$1,470,743",39,Amazon Studios,False,False
24,23,Uri: The Surgical Strike2019 Re-release,"$36,440",-82.6%,-77.3%,132,$276,"$2,836,278",18,-,False,False
25,25,Can You Ever Forgive Me?,"$28,082",-65.6%,-,235,$119,"$8,074,283",102,Fox Searchlight Pictures,False,False
26,-,Play the Flute,"$21,538",-,-,10,"$2,153","$21,538",1,Five & Two Pictures,True,False
27,27,Second Act,"$19,905",-66.9%,-86%,301,$66,"$38,434,704",39,STX Entertainment,False,False
28,26,Free Solo,"$18,422",-76.7%,-68.3%,101,$182,"$13,520,257",123,National Geographic Entertainment,False,False
29,28,Destroyer,"$17,113",-64.2%,-48%,77,$222,"$914,525",35,Annapurna Pictures,False,False
30,29,Instant Family,"$12,202",-73.8%,-80.2%,168,$72,"$67,322,017",74,Paramount Pictures,False,False
31,33,BlacKkKlansman,"$11,700",-62.7%,-,171,$68,"$48,648,145",172,Focus Features,False,False
32,31,Mary Queen of Scots,"$11,420",-70.3%,-85.4%,127,$89,"$16,423,329",53,Focus Features,False,False
33,30,Fantastic Beasts: The Crimes of Grindelwald,"$11,355",-75.6%,-83%,212,$53,"$159,177,033",74,Warner Bros.,False,False
34,34,Creed II,"$6,871",-74.1%,-88.7%,130,$52,"$115,462,080",69,Metro-Goldwyn-Mayer (MGM),False,False
35,32,Dr. Seuss' the Grinch,"$6,190",-80.9%,-86.6%,146,$42,"$270,403,525",81,Universal Pictures,False,False
36,35,Perfect Strangers,"$5,569",-75.6%,-79%,66,$84,"$898,093",18,Pantelion Films,False,False
37,37,At Eternity's Gate,"$5,130",-64.5%,+25.7%,42,$122,"$2,213,931",74,CBS Films,False,False
38,39,"Belle and Sebastian, Friends for Life2018 Re-release","$4,316",-59.6%,-,38,$113,"$42,333",4,Entertainment One,False,False
39,36,Racetime,"$3,353",-79.9%,+180.6%,66,$50,"$1,767,212",53,Entertainment One,False,False
