TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Joker,"$9,611,712",-30.9%,-,4374,"$2,197","$129,424,724",6,Warner Bros.,False,False
2,2,Abominable,"$1,339,705",+1.4%,+52.2%,4248,$315,"$41,162,515",13,Universal Pictures,False,False
3,3,Downton Abbey,"$1,014,590",-22.8%,-41.4%,3548,$285,"$76,890,955",20,Focus Features,False,False
4,5,Judy,"$634,601",-32.2%,+72%,1458,$435,"$11,196,491",13,Roadside Attractions,False,False
5,4,Hustlers,"$633,864",-36.3%,-34.7%,3030,$209,"$93,609,062",27,STX Entertainment,False,False
6,6,Ad Astra,"$452,787",-28.5%,-45.9%,2910,$155,"$44,760,007",20,Twentieth Century Fox,False,False
7,7,It Chapter Two,"$419,214",-28.8%,-36.7%,3163,$132,"$203,569,419",34,Warner Bros.,False,False
8,8,Rambo: Last Blood,"$346,981",-36.8%,-48.3%,2900,$119,"$41,096,586",20,Lionsgate,False,False
9,9,War,"$146,536",-44.4%,-52.8%,305,$480,"$2,668,850",8,Yash Raj Films,False,False
10,13,The Lion King,"$100,122",+5.3%,-5.7%,1034,$96,"$541,549,012",83,-,False,False
11,10,Good Boys,"$98,975",-25.2%,-40.5%,1006,$98,"$82,355,820",55,Universal Pictures,False,False
12,15,Fast & Furious Presents: Hobbs & Shaw,"$69,095",-9.5%,-4.3%,682,$101,"$173,313,725",69,Universal Pictures,False,False
13,12,Angel Has Fallen,"$67,608",-31.5%,-50.4%,831,$81,"$68,531,963",48,Lionsgate,False,False
14,14,The Peanut Butter Falcon,"$65,742",-19.9%,-29.7%,623,$105,"$19,179,086",62,Roadside Attractions,False,False
15,11,"My People, My Country","$63,047",-42%,-73.1%,68,$927,"$1,790,686",9,CMC Pictures,False,False
16,16,Overcomer,"$58,767",-14.6%,-28.8%,672,$87,"$34,097,636",48,Affirm Films,False,False
17,19,Dora and the Lost City of Gold,"$47,028",+13.1%,+11%,481,$97,"$60,123,033",62,Paramount Pictures,False,False
18,18,Linda Ronstadt: The Sound of My Voice,"$45,273",+5.5%,-28.9%,204,$221,"$2,925,202",34,Greenwich Entertainment,False,False
