TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Joker,"$4,203,631",-14.4%,-49.4%,4374,$961,"$218,024,004",14,Warner Bros.,False,False
2,2,The Addams Family,"$1,474,246",-1.7%,-,4007,$367,"$40,759,027",7,United Artists Releasing,False,False
3,3,Gemini Man,"$1,082,336",-22.1%,-,3642,$297,"$28,016,543",7,Paramount Pictures,False,False
4,4,Downton Abbey,"$608,855",-7.7%,-32.1%,3019,$201,"$85,532,460",28,Focus Features,False,False
5,5,Judy,"$409,230",-12.2%,-21.7%,1627,$251,"$16,962,138",21,Roadside Attractions,False,False
6,7,Abominable,"$379,540",+5%,-40.6%,3496,$108,"$50,415,070",21,Universal Pictures,False,False
7,-,Jay and Silent Bob Reboot,"$319,887",-,-,639,$500,"$1,011,305",3,Saban Films,False,False
8,6,Hustlers,"$319,124",-13.7%,-42.6%,2357,$135,"$99,821,912",35,STX Entertainment,False,False
9,8,Jexi,"$223,839",-26.4%,-,2332,$95,"$4,519,684",7,Lionsgate,False,False
10,10,It Chapter Two,"$178,953",-18.5%,-47.5%,2302,$77,"$208,154,518",42,Warner Bros.,False,False
11,11,Ad Astra,"$159,707",-20.1%,-51.4%,1678,$95,"$47,864,771",28,Twentieth Century Fox,False,False
12,12,Rambo: Last Blood,"$109,660",-26.2%,-58.5%,1831,$59,"$43,522,166",28,Lionsgate,False,False
13,13,The Lion King,"$72,698",+6.3%,+35.4%,1687,$43,"$542,683,628",91,-,False,False
14,14,Parasite,"$41,250",-28.5%,-,3,"$13,750","$589,642",7,Neon,False,False
15,15,Linda Ronstadt: The Sound of My Voice,"$36,185",+6.7%,-17.8%,168,$215,"$3,312,752",42,Greenwich Entertainment,False,False
16,16,The Peanut Butter Falcon,"$31,323",-3.6%,-44%,304,$103,"$19,653,160",70,Roadside Attractions,False,False
17,17,The Sky Is Pink,"$22,410",-24.4%,-,194,$115,"$487,813",7,-,False,False
18,19,Overcomer,"$19,631",-10%,-52.3%,298,$65,"$34,400,471",56,Affirm Films,False,False
19,18,Good Boys,"$18,255",-26.9%,-69.1%,374,$48,"$82,868,895",63,Universal Pictures,False,False
20,27,Matthias & Maxime,"$15,039",+21.3%,+53.1%,50,$300,"$178,835",9,Entertainment One,False,False
21,25,Toy Story 4,"$13,898",+7.5%,-34%,189,$73,"$433,625,484",119,-,False,False
22,24,Once Upon a Time... In Hollywood,"$13,644",-1.5%,-39.9%,113,$120,"$139,775,316",84,Sony Pictures Entertainment (SPE),False,False
23,28,Dora and the Lost City of Gold,"$13,587",+17.4%,-43.1%,224,$60,"$60,357,018",70,Paramount Pictures,False,False
24,21,"My People, My Country","$12,968",-16%,-71.3%,83,$156,"$2,251,943",17,CMC Pictures,False,False
25,20,Scary Stories to Tell in the Dark,"$12,230",-22.2%,-53.3%,346,$35,"$68,002,304",70,Lionsgate,False,False
26,23,Angel Has Fallen,"$12,120",-14.6%,-70.1%,288,$42,"$68,788,413",56,Lionsgate,False,False
27,22,Fast & Furious Presents: Hobbs & Shaw,"$11,465",-21.5%,-67.8%,301,$38,"$173,603,635",77,Universal Pictures,False,False
28,26,Lucy in the Sky,"$10,916",-14.6%,+72.5%,198,$55,"$214,095",14,Fox Searchlight Pictures,False,False
29,30,Brittany Runs a Marathon,"$8,235",-12.1%,-59%,110,$74,"$7,069,366",56,Amazon Studios,False,False
30,31,High Strung Free Dance2019 Re-release,"$6,784",+12.3%,-,106,$64,"$80,783",7,Atlas Distribution Company,False,False
31,32,The Art of Racing in the Rain,"$6,320",+5.4%,-5.5%,89,$71,"$26,347,699",70,Twentieth Century Fox,False,False
32,33,The Angry Birds Movie 2,"$5,639",+3.3%,-42.1%,169,$33,"$41,483,369",66,Sony Pictures Entertainment (SPE),False,False
33,29,Promare,"$5,231",-54.1%,-58.3%,22,$237,"$1,383,883",31,GKIDS,False,False
34,34,Spider-Man: Far from Home,"$5,183",+7.4%,-52.8%,133,$38,"$390,495,270",108,Sony Pictures Entertainment (SPE),False,False
35,35,Monos,"$4,719",+10%,-20.8%,50,$94,"$346,809",35,Neon,False,False
36,36,The Goldfinch,"$4,386",+8.5%,+24.4%,86,$51,"$5,316,242",35,Warner Bros.,False,False
37,37,The Farewell,"$4,127",+5.2%,-28.4%,39,$105,"$17,634,436",98,A24,False,False
