TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Alita: Battle Angel,"$7,523,239",-13.7%,-,3790,"$1,985","$16,239,471",2,Twentieth Century Fox,False,False
2,5,The LEGO Movie 2: The Second Part,"$4,402,382",+98.2%,-48%,4303,"$1,023","$45,877,741",8,Warner Bros.,False,False
3,2,Isn't It Romantic,"$4,148,962",-6.1%,-,3444,"$1,204","$10,394,309",3,Warner Bros.,False,False
4,3,What Men Want,"$2,930,103",-9.9%,-55.5%,2912,"$1,006","$28,160,431",8,Paramount Pictures,False,False
5,4,Happy Death Day 2U,"$2,837,615",+3.9%,-,3207,$884,"$6,549,115",3,Universal Pictures,False,False
6,6,Cold Pursuit,"$1,506,184",+14.4%,-58.7%,2630,$572,"$16,628,516",8,Lionsgate,False,False
7,7,The Upside,"$1,345,309",+4.7%,-24.8%,2781,$483,"$89,952,340",36,STX Entertainment,False,False
8,8,Glass,"$964,805",+2.6%,-38.5%,2575,$374,"$101,598,720",29,Universal Pictures,False,False
9,9,The Prodigy,"$847,087",+2.6%,-58.3%,2530,$334,"$8,712,561",8,Orion Pictures,False,False
10,10,Green Book,"$666,770",+21.2%,-22.3%,1650,$404,"$63,672,171",92,Universal Pictures,False,False
11,14,Spider-Man: Into the Spider-Verse,"$434,639",+43.1%,-31.7%,1207,$360,"$181,190,543",64,Sony Pictures Entertainment (SPE),False,False
12,11,Aquaman,"$422,226",+27%,-43.2%,1264,$334,"$329,908,328",57,Warner Bros.,False,False
13,15,The Wandering Earth,"$383,643",+78.2%,-20.3%,126,"$3,044","$3,317,628",11,CMC Pictures,False,False
14,12,Miss Bala,"$240,095",-25.8%,-66.9%,1172,$204,"$13,131,293",15,Sony Pictures Entertainment (SPE),False,False
15,17,Bohemian Rhapsody,"$237,826",+56.7%,-25.3%,562,$423,"$211,269,535",106,Twentieth Century Fox,False,False
16,18,They Shall Not Grow Old2018 Re-release,"$225,867",+56.2%,-44.9%,626,$360,"$14,497,214",61,Warner Bros.,False,False
17,19,A Dog's Way Home,"$194,427",+35.4%,-51%,880,$220,"$39,645,821",36,Sony Pictures Entertainment (SPE),False,False
18,20,A Star Is Born,"$183,151",+82.5%,+39.4%,643,$284,"$209,194,839",134,Warner Bros.,False,False
19,29,Ralph Breaks the Internet,"$173,925",+229.8%,+214.9%,1354,$128,"$197,861,169",87,-,False,False
20,16,Escape Room,"$152,995",-12.1%,-63.8%,635,$240,"$55,253,762",43,Sony Pictures Entertainment (SPE),False,False
21,21,The Favourite,"$132,064",+36.3%,-32.2%,324,$407,"$30,675,349",85,Fox Searchlight Pictures,False,False
22,22,Vice,"$123,338",+31.7%,-19.3%,702,$175,"$45,643,575",53,Annapurna Pictures,False,False
23,23,Cold War2018 Re-release,"$94,453",+8.2%,-26.5%,247,$382,"$3,241,020",57,Amazon Studios,False,False
24,24,Bumblebee,"$93,423",+24.3%,-48.7%,788,$118,"$126,135,081",57,Paramount Pictures,False,False
25,25,Mary Poppins Returns,"$90,276",+36.7%,-42.4%,345,$261,"$170,118,479",59,-,False,False
26,28,The Mule,"$78,140",+43.6%,-32.1%,332,$235,"$102,875,703",64,Warner Bros.,False,False
27,30,The Kid Who Would Be King,"$73,257",+77.1%,-72.8%,415,$176,"$16,018,331",22,Twentieth Century Fox,False,False
28,37,Arctic2019 Re-release,"$61,771",+445.4%,+133.9%,15,"$4,118","$250,355",15,Bleecker Street Media,False,False
29,-,Asterix: The Secret of the Magic Potion,"$51,090",-,-,51,"$1,001","$51,090",1,Entertainment One,True,False
30,27,On the Basis of Sex,"$48,485",-13.5%,-60.3%,186,$260,"$24,042,392",53,Focus Features,False,False
31,40,Everybody Knows,"$46,036",+414.1%,+121%,4,"$11,509","$141,242",8,Focus Features,False,False
32,26,If Beale Street Could Talk,"$45,941",-19.9%,-29.8%,165,$278,"$13,960,598",64,Annapurna Pictures,False,False
33,31,Fighting with My Family,"$41,738",+21.8%,-,4,"$10,434","$76,012",2,Metro-Goldwyn-Mayer (MGM),False,False
34,32,Free Solo,"$38,006",+35.8%,-47.6%,108,$351,"$16,096,687",141,National Geographic Entertainment,False,False
35,33,Uri: The Surgical Strike2019 Re-release,"$34,444",+99.7%,-41.1%,51,$675,"$3,823,468",36,-,False,False
36,35,Can You Ever Forgive Me?,"$14,860",+11.2%,-33.8%,68,$218,"$8,601,804",120,Fox Searchlight Pictures,False,False
37,36,Fantastic Beasts: The Crimes of Grindelwald,"$12,364",+4.2%,-26%,104,$118,"$159,478,423",92,Warner Bros.,False,False
38,47,Qué León,"$11,131",+156%,-47.9%,70,$159,"$2,447,225",79,Spanglish Movies,False,False
39,34,Ek Ladki Ko Dekha Toh Aisa Laga,"$10,329",-30.1%,-85.2%,42,$245,"$1,122,417",15,FIP,False,False
40,38,Second Act,"$7,352",-28.2%,-61.5%,67,$109,"$39,244,222",57,STX Entertainment,False,False
41,39,Dragon Ball Super: Broly,"$6,980",-29.5%,-85.7%,35,$199,"$30,674,002",31,FUNimation Entertainment,False,False
42,50,Birds of Passage,"$6,850",+154.6%,-,2,"$3,425","$16,408",3,The Orchard,False,False
43,42,Creed II,"$6,567",-8.3%,-30.3%,55,$119,"$115,635,537",87,Metro-Goldwyn-Mayer (MGM),False,False
44,44,Serenity,"$5,610",-1.5%,-84%,83,$67,"$8,493,132",22,Aviron Pictures,False,False
45,48,The Invisibles,"$5,195",+20.3%,-25.5%,19,$273,"$141,656",22,Greenwich Entertainment,False,False
46,45,Holmes & Watson,"$4,042",-24.4%,-57.4%,46,$87,"$30,551,957",53,Sony Pictures Entertainment (SPE),False,False
47,-,Donnybrook,"$3,645",-,-,80,$45,"$3,645",1,IFC Films,True,False
48,41,Destroyer,"$2,288",-70.6%,-89.6%,15,$152,"$1,494,128",53,Annapurna Pictures,False,False
49,55,Racetime,"$1,893",+29.6%,-32.4%,17,$111,"$1,835,745",71,Entertainment One,False,False
50,57,Mirai,"$1,763",+86.8%,+104.5%,10,$176,"$755,071",79,GKIDS,False,False
51,-,Hotel by the River,"$1,453",-,-,1,"$1,453","$1,453",1,The Cinema Guild,True,False
52,54,Ben Is Back,"$1,234",-16.6%,-57.9%,15,$82,"$3,695,301",71,Roadside Attractions,False,False
53,59,"Hale County This Morning, This Evening","$1,213",+130.2%,+9.6%,7,$173,"$93,517",155,The Cinema Guild,False,False
54,52,The Possession of Hannah Grace,"$1,156",-34.7%,-55.8%,14,$82,"$14,830,787",78,Screen Gems,False,False
55,51,The World Before Your Feet,"$1,142",-53.7%,-58.7%,5,$228,"$230,429",87,Greenwich Entertainment,False,False
56,53,Replicas,$698,-54.9%,-66.9%,12,$58,"$4,042,533",36,Entertainment Studios Motion Pictures,False,False
57,56,Widows,$592,-48.7%,-68.3%,11,$53,"$42,394,718",92,Twentieth Century Fox,False,False
58,64,Jane and Emma,$418,+231.7%,+118.8%,3,$139,"$375,388",127,Excel Entertainment,False,False
59,60,The Wild Pear Tree,$410,-17.7%,-61.2%,4,$102,"$18,047",17,The Cinema Guild,False,False
60,65,Peppa Celebrates Chinese New Year,$219,+148.9%,-96.9%,15,$14,"$121,925",10,STX Entertainment,False,False
61,62,"Belle and Sebastian, Friends for Life2018 Re-release",$70,-66%,-92.7%,4,$17,"$96,983",22,Entertainment One,False,False
