TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Spider-Man: Far from Home,"$4,318,365",-20.2%,-51.6%,4634,$931,"$298,659,412",17,Sony Pictures Entertainment (SPE),False,False
2,2,Toy Story 4,"$3,071,574",-10.8%,-30.7%,4210,$729,"$360,933,349",28,-,False,False
3,3,Crawl,"$1,100,728",-11%,-,3170,$347,"$17,834,810",7,Paramount Pictures,False,False
4,4,Aladdin,"$894,743",-19.5%,-23.7%,2557,$349,"$336,240,714",56,-,False,False
5,5,Yesterday,"$858,350",-21.1%,-30.8%,2755,$311,"$52,496,465",21,Universal Pictures,False,False
6,6,Stuber,"$722,925",-14.4%,-,3050,$237,"$12,081,864",7,Twentieth Century Fox,False,False
7,7,The Secret Life of Pets 2,"$585,010",-23.5%,-29.5%,2320,$252,"$150,021,165",42,Universal Pictures,False,False
8,8,Annabelle Comes Home,"$450,588",-40.5%,-59.2%,3209,$140,"$63,922,201",23,Warner Bros.,False,False
9,9,Midsommar,"$421,103",-31.1%,-49.8%,2707,$155,"$20,883,028",16,A24,False,False
10,10,Avengers: Endgame,"$280,304",-20.9%,-21%,1443,$194,"$853,017,193",84,-,False,False
11,12,Men in Black: International,"$207,933",-20.8%,-53.5%,1612,$128,"$77,624,108",35,Sony Pictures Entertainment (SPE),False,False
12,11,Rocketman,"$205,252",-30.4%,-29.9%,1332,$154,"$93,017,371",49,Paramount Pictures,False,False
13,13,John Wick: Chapter 3 - Parabellum,"$120,598",-36.1%,-44.9%,1145,$105,"$168,231,227",63,Lionsgate,False,False
14,14,Menteur,"$86,902",-40.9%,-,89,$976,"$1,431,752",7,Entertainment One,False,False
15,15,Unplanned,"$86,849",-22.8%,-,49,"$1,772","$18,851,629",112,Pure Flix Entertainment,False,False
16,18,The Last Black Man in San Francisco,"$59,504",-14.1%,-4.9%,207,$287,"$3,579,565",42,A24,False,False
17,17,Child's Play,"$57,625",-27.9%,-68.2%,807,$71,"$28,758,342",28,United Artists Releasing,False,False
18,20,Pavarotti,"$56,023",-0.2%,-24.8%,196,$285,"$3,726,189",42,CBS Films,False,False
19,16,Super 30,"$54,361",-39.7%,-,317,$171,"$1,289,701",7,Reliance Big Pictures,False,False
20,21,Late Night,"$45,090",-13.8%,-27.4%,330,$136,"$14,998,531",42,Amazon Studios,False,False
21,19,Godzilla: King of the Monsters,"$39,473",-34.4%,-56.7%,434,$90,"$109,432,609",49,Warner Bros.,False,False
22,25,Wild Rose,"$37,980",-5.1%,+104.2%,161,$235,"$910,927",28,Neon,False,False
23,26,Echo in the Canyon,"$37,744",+0.1%,+3.5%,147,$256,"$2,476,565",56,Greenwich Entertainment,False,False
24,27,Pokémon Detective Pikachu,"$35,226",-5.5%,-18.2%,207,$170,"$143,531,247",70,Warner Bros.,False,False
25,23,The Farewell,"$33,970",-19.5%,-,4,"$8,492","$503,427",7,A24,False,False
26,24,Bethany Hamilton: Unstoppable,"$27,453",-31.5%,-,205,$133,"$390,024",7,Entertainment Studios Motion Pictures,False,False
27,29,Shaft,"$24,008",-31.9%,-55.1%,303,$79,"$20,872,267",35,Warner Bros.,False,False
28,30,Booksmart,"$22,271",-18.2%,-23.7%,160,$139,"$22,094,658",56,United Artists Releasing,False,False
29,28,The White Storm 2: Drug Lords,"$19,955",-44.4%,-,54,$369,"$393,668",7,CMC Pictures,False,False
30,31,X-Men: Dark Phoenix,"$17,797",-21.5%,-61.8%,200,$88,"$65,176,540",42,Twentieth Century Fox,False,False
31,34,The Biggest Little Farm,"$16,962",+2.8%,+3.7%,99,$171,"$3,997,746",70,Neon,False,False
32,33,Marianne & Leonard: Words of Love,"$16,858",-5.8%,+230.6%,30,$561,"$246,607",14,Roadside Attractions,False,False
33,38,Anna,"$15,859",+22.5%,-44.5%,92,$172,"$7,547,489",28,Lionsgate,False,False
34,32,The Other Side of Heaven 2: Fire of Faith,"$14,874",-21.8%,-50.7%,97,$153,"$1,338,454",21,ArtAffects Entertainment,False,False
35,36,The Dead Don't Die,"$14,530",+7.3%,-39.2%,142,$102,"$6,563,605",35,Focus Features,False,False
36,35,Ma,"$12,840",-8.2%,-38.4%,152,$84,"$45,373,120",49,Universal Pictures,False,False
37,37,A Dog's Journey,"$12,810",-1.6%,-13.9%,111,$115,"$22,546,590",63,Universal Pictures,False,False
38,40,Dumbo,"$8,696",-2.6%,-25.7%,92,$94,"$114,670,281",112,-,False,False
39,39,The Art of Self-Defense,"$8,506",-33%,-,7,"$1,215","$159,289",7,Bleecker Street Media,False,False
40,41,Shazam!,"$7,708",-1.6%,-25.3%,83,$92,"$140,325,752",105,Warner Bros.,False,False
41,42,Apollo 11,"$3,300",-27.2%,"+2,085.4%",15,$220,"$8,957,832",140,Neon,False,False
42,44,The Souvenir,"$3,218",+14.2%,+26.4%,27,$119,"$1,036,737",63,A24,False,False
43,43,La femme de mon frère,"$1,668",-49.9%,-70.6%,13,$128,"$455,162",42,Entertainment One,False,False
44,45,Hampstead,"$1,575",-14.9%,-,13,$121,"$103,187",35,IFC Films,False,False
45,47,Sword of Trust,"$1,203",-6.7%,-,2,$601,"$24,743",7,IFC Films,False,False
46,57,Meeting Gorbachev,"$1,077",+888.1%,+59.3%,6,$179,"$242,147",77,1091 Media,False,False
47,48,Christ Stopped at Eboli,$999,-12.4%,-,1,$999,"$62,623",107,Rialto Pictures,False,False
48,46,Last Year at Marienbad2019 Re-release,$955,-32.6%,-,2,$477,"$51,822",63,Janus Films,False,False
49,51,Framing John DeLorean,$762,+34.2%,-,11,$69,"$141,148",42,IFC Films,False,False
50,49,Amazing Grace,$748,-21.8%,-69.8%,14,$53,"$4,446,414",224,Neon,False,False
51,52,Non-Fiction,$518,-5.3%,-,6,$86,"$700,189",77,IFC Films,False,False
52,50,American Woman,$389,-37%,-29.8%,6,$64,"$236,637",35,Roadside Attractions,False,False
53,54,Halston,$267,-5.3%,-60.1%,3,$89,"$142,743",56,The Orchard,False,False
54,53,The Quiet One,$251,-44.3%,-,13,$19,"$24,404",28,IFC Films,False,False
55,56,Three Peaks,$126,-4.5%,-32.3%,1,$126,"$5,389",21,Greenwich Entertainment,False,False
56,55,Ophelia,$118,-10.6%,-,2,$59,"$47,922",21,IFC Films,False,False
