TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Good Boys,"$1,935,025",-36.2%,-,3204,$603,"$28,604,400",6,Universal Pictures,False,False
2,-,Ready or Not,"$1,876,458",-,-,2270,$826,"$1,876,458",1,Fox Searchlight Pictures,True,False
3,3,The Lion King,"$1,433,229",-29.1%,-36.9%,3560,$402,"$501,335,434",34,-,False,False
4,2,Fast & Furious Presents: Hobbs & Shaw,"$1,287,155",-38.2%,-44.4%,3757,$342,"$138,480,045",20,Universal Pictures,False,False
5,4,The Angry Birds Movie 2,"$1,088,606",-37.1%,-36.2%,3869,$281,"$19,922,896",9,Sony Pictures Entertainment (SPE),False,False
6,6,Scary Stories to Tell in the Dark,"$931,957",-36.3%,-52.9%,3135,$297,"$43,673,798",13,Lionsgate,False,False
7,7,Once Upon a Time... In Hollywood,"$930,554",-18.3%,-38.1%,2504,$371,"$117,400,515",27,Sony Pictures Entertainment (SPE),False,False
8,5,Dora and the Lost City of Gold,"$911,029",-39.9%,-39.7%,3735,$243,"$37,234,317",13,Paramount Pictures,False,False
9,8,47 Meters Down: Uncaged,"$607,727",-45.8%,-,2853,$213,"$10,912,658",6,Entertainment Studios Motion Pictures,False,False
10,9,The Art of Racing in the Rain,"$540,454",-36.8%,-41%,2765,$195,"$18,948,532",13,Twentieth Century Fox,False,False
11,10,Blinded by the Light,"$420,063",-33.3%,-,2307,$182,"$5,801,215",6,Warner Bros.,False,False
12,11,"Where'd You Go, Bernadette","$412,118",-30.1%,-,2404,$171,"$4,840,405",6,United Artists Releasing,False,False
13,12,Spider-Man: Far from Home,"$325,111",-28.1%,-49.2%,1515,$214,"$377,799,687",51,Sony Pictures Entertainment (SPE),False,False
14,14,Toy Story 4,"$266,438",-22%,-51.4%,1245,$214,"$425,286,221",62,-,False,False
15,13,The Kitchen,"$191,293",-48.3%,-65.3%,2745,$69,"$11,167,464",13,Warner Bros.,False,False
16,16,The Farewell,"$179,886",-16.3%,-33.7%,861,$208,"$13,380,338",41,A24,False,False
