TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The LEGO Movie 2: The Second Part,"$15,434,411",+82.4%,-,4303,"$3,586","$24,495,531",2,Warner Bros.,False,False
2,2,What Men Want,"$7,520,876",+14.1%,-,2912,"$2,582","$14,111,432",2,Paramount Pictures,False,False
3,3,Cold Pursuit,"$4,518,364",+23.8%,-,2630,"$1,718","$8,168,021",2,Lionsgate,False,False
4,5,The Upside,"$3,398,055",+90%,-27.5%,3372,"$1,007","$83,767,008",30,STX Entertainment,False,False
5,6,Glass,"$2,956,915",+88.6%,-41.8%,3254,$908,"$96,579,645",23,Universal Pictures,False,False
6,4,The Prodigy,"$2,394,196",+17.9%,-,2530,$946,"$4,424,901",2,Orion Pictures,False,False
7,7,Green Book,"$1,602,145",+86.8%,-29%,2149,$745,"$60,394,701",86,Universal Pictures,False,False
8,8,Aquaman,"$1,555,455",+109.2%,-40.1%,2202,$706,"$327,545,877",51,Warner Bros.,False,False
9,10,Spider-Man: Into the Spider-Verse,"$1,474,318",+131.7%,-39.3%,1726,$854,"$178,892,228",58,Sony Pictures Entertainment (SPE),False,False
10,9,Miss Bala,"$1,207,078",+66.5%,-58.1%,2203,$547,"$11,072,138",9,Sony Pictures Entertainment (SPE),False,False
11,14,A Dog's Way Home,"$972,927",+145.3%,-49.2%,2009,$484,"$38,347,543",30,Sony Pictures Entertainment (SPE),False,False
12,12,Escape Room,"$788,915",+86.8%,-49.1%,1339,$589,"$54,251,421",37,Sony Pictures Entertainment (SPE),False,False
13,13,They Shall Not Grow Old2018 Re-release,"$750,605",+83%,-31.2%,827,$907,"$13,053,394",55,Warner Bros.,False,False
14,16,The Kid Who Would Be King,"$719,643",+167.1%,-68%,1846,$389,"$15,203,839",16,Twentieth Century Fox,False,False
15,11,The Wandering Earth,"$705,381",+46.5%,-,64,"$11,021","$1,689,000",5,CMC Pictures,False,False
16,15,Bohemian Rhapsody,"$645,671",+102.7%,-34.4%,839,$769,"$210,228,583",100,Twentieth Century Fox,False,False
17,18,Bumblebee,"$424,076",+132.8%,-58.2%,976,$434,"$125,511,701",51,Paramount Pictures,False,False
18,19,Mary Poppins Returns,"$401,839",+156.3%,-62.1%,842,$477,"$169,491,997",53,-,False,False
19,17,The Favourite,"$381,914",+96.2%,-51.6%,605,$631,"$29,976,600",79,Fox Searchlight Pictures,False,False
20,-,BTS World Tour: Love Yourself in Seoul,"$367,206",-,-,827,$444,"$3,227,222",15,Fathom Events,False,False
21,20,Vice,"$309,812",+102.8%,-49.3%,707,$438,"$45,032,607",47,Annapurna Pictures,False,False
22,21,A Star Is Born,"$254,849",+94%,-44.3%,456,$558,"$208,572,098",128,Warner Bros.,False,False
23,22,Cold War2018 Re-release,"$234,925",+82.7%,-5.5%,270,$870,"$2,745,211",51,Amazon Studios,False,False
24,23,On the Basis of Sex,"$226,090",+85.1%,-56.6%,416,$543,"$23,664,952",47,Focus Features,False,False
25,24,The Mule,"$209,165",+81.8%,-56.4%,503,$415,"$102,477,130",58,Warner Bros.,False,False
26,29,Ralph Breaks the Internet,"$167,615",+203.5%,-58.7%,398,$421,"$197,453,834",81,-,False,False
27,25,Free Solo,"$143,575",+98%,-78.9%,153,$938,"$15,825,108",135,National Geographic Entertainment,False,False
28,27,If Beale Street Could Talk,"$127,600",+95%,-48.8%,266,$479,"$13,688,435",58,Annapurna Pictures,False,False
29,28,Uri: The Surgical Strike2019 Re-release,"$118,547",+102.9%,-39.9%,87,"$1,362","$3,653,883",30,-,False,False
30,26,Ek Ladki Ko Dekha Toh Aisa Laga,"$113,622",+62.8%,-59.1%,192,$591,"$974,005",9,FIP,False,False
31,30,Dragon Ball Super: Broly,"$98,147",+101.6%,-78.6%,190,$516,"$30,529,422",25,FUNimation Entertainment,False,False
32,31,Serenity,"$56,806",+62.5%,-93.2%,283,$200,"$8,413,380",16,Aviron Pictures,False,False
33,33,Can You Ever Forgive Me?,"$50,764",+126.1%,-45.8%,103,$492,"$8,517,085",114,Fox Searchlight Pictures,False,False
34,32,Arctic2019 Re-release,"$38,174",+44.5%,+57.3%,15,"$2,544","$131,495",9,Bleecker Street Media,False,False
35,43,Peppa Celebrates Chinese New Year,"$37,864",+435.3%,-,67,$565,"$92,133",4,STX Entertainment,False,False
36,38,Fantastic Beasts: The Crimes of Grindelwald,"$35,546",+112.7%,-38.4%,149,$238,"$159,414,889",86,Warner Bros.,False,False
37,34,Destroyer,"$34,922",+58.7%,-70.2%,144,$242,"$1,430,228",47,Annapurna Pictures,False,False
38,37,Second Act,"$34,658",+81.6%,-83%,127,$272,"$39,187,085",51,STX Entertainment,False,False
39,39,Dr. Seuss' the Grinch,"$32,035",+157%,-26.4%,110,$291,"$270,579,460",93,Universal Pictures,False,False
40,36,Everybody Knows,"$30,938",+48.5%,-,4,"$7,734","$51,770",2,Focus Features,False,False
41,35,Qué León,"$28,983",+35.8%,-46.7%,71,$408,"$2,317,311",73,Spanglish Movies,False,False
42,41,Creed II,"$19,755",+109.6%,-40.1%,69,$286,"$115,599,425",81,Metro-Goldwyn-Mayer (MGM),False,False
43,44,The Invisibles,"$18,066",+159%,+4.5%,18,"$1,003","$109,470",16,Greenwich Entertainment,False,False
44,40,Holmes & Watson,"$16,292",+71.5%,+69.3%,71,$229,"$30,521,976",47,Sony Pictures Entertainment (SPE),False,False
45,42,Perfect Strangers,"$13,347",+74.4%,-5.5%,83,$160,"$989,369",30,Pantelion Films,False,False
46,47,The World Before Your Feet,"$5,674",+105%,+97.2%,5,"$1,134","$220,408",81,Greenwich Entertainment,False,False
47,46,Racetime,"$5,407",+93.2%,-67.5%,25,$216,"$1,826,407",65,Entertainment One,False,False
48,49,At Eternity's Gate,"$4,940",+94%,-59.3%,18,$274,"$2,289,672",86,CBS Films,False,False
49,48,The Possession of Hannah Grace,"$4,803",+83.5%,-54.9%,25,$192,"$14,821,137",72,Screen Gems,False,False
50,45,Ben Is Back,"$4,663",+58.9%,-50.1%,20,$233,"$3,683,939",65,Roadside Attractions,False,False
