TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,2,Pirates of the Caribbean: The Curse of the Black Pearl,"$5,449,233",+2.2%,-25.9%,3359,"$1,622","$143,788,932",14,Walt Disney Studios Motion Pictures,False,False
2,1,Bad Boys II,"$5,353,394",-11%,-,3186,"$1,680","$57,893,256",5,Sony Pictures Releasing,False,False
3,3,The League of Extraordinary Gentlemen,"$1,427,397",+4.2%,-41.9%,3002,$475,"$45,329,337",12,Twentieth Century Fox,False,False
4,4,Johnny English,"$1,397,465",+9.6%,-,2236,$624,"$11,806,070",5,Universal Pictures,False,False
5,5,Finding Nemo,"$1,296,119",+8.9%,-7.7%,2480,$522,"$306,282,514",54,Walt Disney Studios Motion Pictures,False,False
6,6,Terminator 3: Rise of the Machines,"$1,234,449",+7%,-44.2%,3404,$362,"$130,281,598",21,Warner Bros.,False,False
7,8,Legally Blonde 2,"$1,098,448",+12%,-37.3%,3205,$342,"$77,532,992",21,Metro-Goldwyn-Mayer (MGM),False,False
8,7,How to Deal,"$920,000",-7.1%,-,2319,$396,"$7,719,960",5,New Line Cinema,False,True
9,9,Charlie's Angels: Full Throttle,"$663,916",+16.1%,-36.7%,2261,$293,"$90,470,945",26,Sony Pictures Releasing,False,False
10,10,28 Days Later...,"$409,502",+4.4%,-36.7%,1310,$312,"$34,200,307",26,Fox Searchlight Pictures,False,False
11,11,Sinbad: Legend of the Seven Seas,"$385,272",+15.5%,-44.2%,2017,$191,"$24,144,357",21,DreamWorks Distribution,False,False
12,13,The Italian Job,"$253,664",+11.4%,-37.9%,953,$266,"$92,563,143",54,Paramount Pictures,False,False
13,12,Hulk,"$237,125",+2.7%,-52.8%,1319,$179,"$128,611,265",33,Universal Pictures,False,False
14,14,Bruce Almighty,"$228,985",+9.5%,-33.2%,996,$229,"$236,379,535",61,Universal Pictures,False,False
15,15,Whale Rider,"$192,347",+6.3%,+31.4%,442,$435,"$8,108,884",47,Newmarket Films,False,False
16,16,The Matrix Reloaded,"$127,192",+16.2%,-26.2%,275,$462,"$275,490,913",69,Warner Bros.,False,False
17,17,2 Fast 2 Furious,"$113,750",+9.5%,-44.8%,650,$175,"$124,246,020",47,Universal Pictures,False,False
18,18,Rugrats Go Wild,"$105,190",+18.4%,-20.5%,706,$148,"$37,934,424",40,Paramount Pictures,False,False
19,19,Bend It Like Beckham,"$54,656",+19.5%,-11.6%,156,$350,"$25,979,949",133,Fox Searchlight Pictures,False,False
20,20,X2: X-Men United,"$29,916",+10.3%,-21.8%,192,$155,"$214,238,718",82,Twentieth Century Fox,False,False
21,21,Northfork,"$11,563",+2.7%,+81.3%,14,$825,"$214,495",12,Paramount Classics,False,False
22,22,Man on the Train,"$10,233",+10.1%,-2.7%,76,$134,"$2,249,869",75,Paramount Classics,False,False
23,23,L'auberge espagnole2003 Re-release,"$9,874",+20.3%,-23%,42,$235,"$2,548,068",68,Fox Searchlight Pictures,False,False
24,24,Alex & Emma,"$9,317",+15.6%,-70.3%,77,$121,"$13,987,238",33,Warner Bros.,False,False
25,25,The In-Laws,"$8,742",+23.5%,-44.6%,136,$64,"$20,400,023",61,Warner Bros.,False,False
26,26,The Lord of the Rings: The Two Towers,"$6,570",+20.5%,-11.8%,57,$115,"$339,699,631",217,New Line Cinema,False,False
27,27,A Mighty Wind,"$4,830",-6.9%,-23.6%,34,$142,"$17,485,828",98,Warner Bros.,False,False
28,28,The Holy Land,"$4,347",+4.7%,+37.1%,3,"$1,449","$67,244",12,-,False,False
29,29,Together with You,"$4,074",+3.7%,-37.3%,32,$127,"$1,026,150",54,United Artists,False,False
30,30,Garage Days,"$3,023",-3.8%,-,23,$131,"$26,767",5,Fox Searchlight Pictures,False,False
31,31,The Dancer Upstairs,"$1,131",+5.6%,-39.3%,11,$102,"$2,354,269",82,Fox Searchlight Pictures,False,False
32,32,New Suit,$85,+117.9%,-,1,$85,"$46,328",82,-,False,False
33,33,House of Fools,$9,-,-97.7%,1,$9,"$54,049",89,Paramount Classics,False,False
