TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Pirates of the Caribbean: The Curse of the Black Pearl,"$14,374,903",-17.5%,-,3269,"$4,397","$70,625,971",5,Walt Disney Studios Motion Pictures,False,False
2,2,The League of Extraordinary Gentlemen,"$6,126,607",-27.3%,-,3002,"$2,040","$23,075,892",3,Twentieth Century Fox,False,False
3,3,Terminator 3: Rise of the Machines,"$5,751,189",-25.7%,-56.6%,3504,"$1,641","$110,313,912",12,Warner Bros.,False,False
4,4,Legally Blonde 2,"$3,049,807",-33.1%,-54.1%,3375,$903,"$62,897,554",12,Metro-Goldwyn-Mayer (MGM),False,False
5,5,Finding Nemo,"$2,393,855",-26.8%,-32.3%,2643,$905,"$291,068,455",45,Walt Disney Studios Motion Pictures,False,False
6,6,Charlie's Angels: Full Throttle,"$1,935,082",-30.8%,-55%,3202,$604,"$81,533,742",17,Sony Pictures Releasing,False,False
7,7,28 Days Later...,"$1,335,241",-17.7%,-38.1%,1396,$956,"$28,448,989",17,Fox Searchlight Pictures,False,False
8,8,Sinbad: Legend of the Seven Seas,"$1,237,339",-22.1%,-44.6%,3086,$400,"$18,804,444",12,DreamWorks Distribution,False,False
9,9,Hulk,"$1,081,995",-27.6%,-57.8%,2575,$420,"$124,669,950",24,Universal Pictures,False,False
10,10,The Italian Job,"$739,513",-34.8%,-41.3%,1364,$542,"$88,833,887",45,Paramount Pictures,False,False
11,11,Bruce Almighty,"$621,615",-36.5%,-47.6%,1429,$435,"$233,195,315",52,Universal Pictures,False,False
12,12,2 Fast 2 Furious,"$412,385",-34.4%,-50.1%,1031,$399,"$122,454,585",38,Universal Pictures,False,False
13,14,Whale Rider,"$324,638",-28.8%,-13.5%,271,"$1,197","$5,800,911",38,Newmarket Films,False,False
14,13,The Matrix Reloaded,"$304,157",-33.8%,-33.5%,506,$601,"$273,905,370",60,Warner Bros.,False,False
15,15,Rugrats Go Wild,"$234,538",-20.8%,-56.4%,1172,$200,"$36,800,984",31,Paramount Pictures,False,False
16,16,Bend It Like Beckham,"$106,952",-35.9%,-23%,195,$548,"$25,335,497",124,Fox Searchlight Pictures,False,False
17,17,Daddy Day Care,"$66,572",-29.3%,-61.6%,273,$243,"$100,037,289",66,Revolution Studios,False,False
18,18,X2: X-Men United,"$61,131",-32.2%,-83.7%,248,$246,"$213,871,302",73,Twentieth Century Fox,False,False
19,19,Hollywood Homicide,"$54,346",-34.5%,-73%,260,$209,"$29,743,738",31,Revolution Studios,False,False
20,20,Alex & Emma,"$42,571",-39.7%,-79%,255,$166,"$13,805,285",24,Warner Bros.,False,False
21,22,L'auberge espagnole2003 Re-release,"$30,115",-33.8%,-36.5%,70,$430,"$2,410,821",59,Fox Searchlight Pictures,False,False
22,23,The In-Laws,"$29,975",-32.5%,+128%,184,$162,"$20,271,953",52,Warner Bros.,False,False
23,21,Man on the Train,"$29,242",-38.4%,-32.2%,79,$370,"$2,099,387",66,Paramount Classics,False,False
24,24,Northfork,"$18,209",-29.5%,-,5,"$3,641","$61,481",3,Paramount Classics,False,False
25,25,Together with You,"$14,836",-33.7%,-45.7%,38,$390,"$959,436",45,United Artists,False,False
26,27,The Lord of the Rings: The Two Towers,"$11,676",-18.6%,-31.4%,71,$164,"$339,628,782",208,New Line Cinema,False,False
27,26,A Mighty Wind,"$11,221",-44.7%,-45.5%,50,$224,"$17,418,375",89,Warner Bros.,False,False
28,28,The Holy Land,"$6,058",-19.5%,-,1,"$6,058","$19,014",3,-,False,False
29,29,How to Lose a Guy in 10 Days,"$3,089",-40.3%,-77.5%,23,$134,"$105,805,631",157,Paramount Pictures,False,False
30,30,The Dancer Upstairs,"$2,405",-43.5%,-57.4%,19,$126,"$2,339,106",73,Fox Searchlight Pictures,False,False
31,31,Washington Heights,"$1,641",-13.6%,"+1,645.7%",5,$328,"$122,662",66,MAC Releasing,False,False
32,32,House of Fools,"$1,082",-11.1%,"+4,604.3%",5,$216,"$52,730",80,Paramount Classics,False,False
