TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Texas Chainsaw Massacre,"$2,212,000",-9%,-,3016,$733,"$32,737,014",5,New Line Cinema,False,True
2,2,Kill Bill: Vol. 1,"$1,287,000",+12%,-39.5%,3102,$414,"$45,671,778",12,Miramax,False,True
3,3,Runaway Jury,"$1,024,783",+12.8%,-,2815,$364,"$13,770,319",5,Twentieth Century Fox,False,False
4,4,Mystic River,"$904,201",+6.2%,"+1,337.6%",1467,$616,"$15,288,621",14,Warner Bros.,False,False
5,6,Intolerable Cruelty,"$526,850",+20.3%,-41.2%,2570,$205,"$23,685,380",12,Universal Pictures,False,False
6,5,School of Rock,"$501,897",+2.3%,-31.5%,2951,$170,"$55,890,636",19,Paramount Pictures,False,False
7,8,Under the Tuscan Sun,"$355,824",+26.9%,-22.7%,1663,$213,"$34,293,445",26,Walt Disney Studios Motion Pictures,False,False
8,7,Good Boy,"$301,555",-12.4%,-45.3%,3225,$93,"$26,359,643",12,Metro-Goldwyn-Mayer (MGM),False,False
9,9,Out of Time,"$270,587",+7%,-51.2%,2344,$115,"$35,754,179",19,Metro-Goldwyn-Mayer (MGM),False,False
10,10,The Rundown,"$178,415",+5.8%,-42.6%,2099,$85,"$44,865,755",26,Universal Pictures,False,False
11,11,Lost in Translation,"$177,000",+16.4%,-21%,771,$229,"$21,293,000",40,Focus Features,False,True
12,12,Secondhand Lions,"$131,000",-3%,-46.3%,1610,$81,"$38,672,515",33,New Line Cinema,False,True
13,13,Veronica Guerin,"$80,685",+15.1%,-,472,$170,"$762,045",5,Walt Disney Studios Motion Pictures,False,False
14,14,Underworld,"$74,928",+7.8%,-59.3%,904,$82,"$50,647,619",33,Screen Gems,False,False
15,16,Pirates of the Caribbean: The Curse of the Black Pearl,"$51,782",+6%,-47.6%,493,$105,"$300,658,188",105,Walt Disney Studios Motion Pictures,False,False
16,15,The Fighting Temptations,"$50,612",-14.3%,-43%,867,$58,"$28,882,899",33,Paramount Pictures,False,False
17,17,Seabiscuit,"$23,545",+13.1%,-21.4%,277,$85,"$119,136,295",89,Universal Pictures,False,False
18,18,Matchstick Men,"$20,262",+26.9%,-72.3%,314,$64,"$36,296,757",40,Warner Bros.,False,False
19,20,American Wedding,"$10,785",+24.8%,-11.5%,144,$74,"$104,373,630",82,Universal Pictures,False,False
20,21,Thirteen,"$9,800",+23.8%,-38.1%,78,$125,"$4,446,619",63,Fox Searchlight Pictures,False,False
21,19,Lara Croft Tomb Raider: The Cradle of Life,"$9,735",+0.9%,-31.2%,177,$55,"$65,479,769",89,Paramount Pictures,False,False
22,23,Whale Rider,"$6,945",+28.7%,-37%,130,$53,"$20,609,028",138,Newmarket Films,False,False
23,22,Bruce Almighty,"$6,825",+15.4%,-9.7%,91,$75,"$242,602,320",152,Universal Pictures,False,False
24,24,The Matrix Reloaded,"$6,612",+32.2%,-23.9%,32,$206,"$281,425,656",160,Warner Bros.,False,False
25,25,Pieces of April,"$5,584",+15.8%,-,6,$930,"$58,830",5,United Artists,False,False
26,26,The Italian Job,"$3,123",-17.4%,-68.8%,69,$45,"$106,066,357",145,Paramount Pictures,False,False
27,28,The League of Extraordinary Gentlemen,"$2,744",+43.4%,-34.8%,37,$74,"$66,420,790",103,Twentieth Century Fox,False,False
28,27,Dickie Roberts: Former Child Star,"$2,540",+7%,-72.1%,280,$9,"$22,528,183",47,Paramount Pictures,False,False
29,29,Terminator 3: Rise of the Machines,"$2,175",+33.8%,-34.8%,55,$39,"$150,353,993",112,Warner Bros.,False,False
30,30,Man on the Train,$493,-42.2%,-46.4%,13,$37,"$2,529,252",166,Paramount Classics,False,False
31,32,Northfork,$427,-23.8%,-39.8%,12,$35,"$1,398,965",103,Paramount Classics,False,False
32,31,And Now Ladies & Gentlemen,$363,-42.5%,-57.4%,6,$60,"$724,640",82,Paramount Classics,False,False
