TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Catch Me If You Can,"$1,067,401",-14.4%,-39.8%,3225,$330,"$122,708,440",22,DreamWorks Distribution,False,False
2,2,The Lord of the Rings: The Two Towers,"$981,064",-17.9%,-43.9%,3477,$282,"$286,637,101",29,New Line Cinema,False,False
3,3,Just Married,"$903,622",-20%,-,2766,$326,"$20,570,941",6,Twentieth Century Fox,False,False
4,4,Chicago,"$640,000",-4.5%,+11.7%,362,"$1,767","$19,026,239",20,Miramax,False,True
5,5,About Schmidt,"$580,000",-8.7%,-26.6%,865,$670,"$23,307,264",34,New Line Cinema,False,True
6,6,Two Weeks Notice,"$463,377",-13.7%,-42.5%,2755,$168,"$80,427,226",27,Warner Bros.,False,False
7,7,Gangs of New York,"$450,000",-11.8%,-38.8%,2340,$192,"$56,335,876",27,Miramax,False,True
8,8,Maid in Manhattan,"$337,027",-16.3%,-40.5%,2926,$115,"$84,902,235",34,Revolution Studios,False,False
9,9,25th Hour,"$304,647",-8.7%,"+1,170.1%",490,$621,"$4,508,172",28,Walt Disney Studios Motion Pictures,False,False
10,10,Narc,"$269,365",-14.3%,"+2,592%",822,$327,"$4,063,749",27,Paramount Pictures,False,False
11,11,Antwone Fisher,"$265,534",-4.1%,+100.2%,1002,$265,"$11,259,391",28,Fox Searchlight Pictures,False,False
12,12,Adaptation.,"$212,136",-11.3%,+81.2%,560,$378,"$9,847,481",41,Sony Pictures Releasing,False,False
13,13,My Big Fat Greek Wedding,"$195,000",-13.3%,-12.2%,1212,$160,"$231,471,712",272,IFC Films,False,True
14,16,Drumline,"$126,058",-3.5%,-41.9%,1525,$82,"$51,752,392",34,Twentieth Century Fox,False,False
15,14,Harry Potter and the Chamber of Secrets,"$125,862",-18.4%,-39.3%,1550,$81,"$255,856,763",62,Warner Bros.,False,False
16,17,The Hours,"$123,064",-2.3%,+117.4%,45,"$2,734","$2,558,404",20,Paramount Pictures,False,False
17,18,The Wild Thornberrys,"$108,183",-5.7%,-33.3%,2608,$41,"$35,494,095",27,Paramount Pictures,False,False
18,15,Die Another Day,"$107,707",-23.1%,-49.4%,1180,$91,"$156,507,404",55,Metro-Goldwyn-Mayer (MGM),False,False
19,20,The Hot Chick,"$90,658",-10.3%,-58.3%,1601,$56,"$32,832,025",34,Walt Disney Studios Motion Pictures,False,False
20,19,Star Trek: Nemesis,"$90,541",-14.4%,-57%,1777,$50,"$41,902,832",34,Paramount Pictures,False,False
21,21,Bowling for Columbine,"$47,404",-1%,-26.6%,204,$232,"$16,764,479",97,United Artists,False,False
22,22,Analyze That,"$31,815",-6.9%,-64%,502,$63,"$31,601,945",41,Warner Bros.,False,False
23,23,Empire,"$25,920",-15.8%,-57.5%,324,$80,"$17,272,960",41,Universal Pictures,False,False
24,24,8 Mile,"$24,345",-16.8%,-25.9%,325,$74,"$115,711,795",69,Universal Pictures,False,False
25,25,Nicholas Nickleby,"$21,638",+4.9%,+85%,100,$216,"$573,716",20,Metro-Goldwyn-Mayer (MGM),False,False
26,26,The Ring,"$11,999",-12.4%,-30.3%,195,$61,"$127,517,192",90,DreamWorks Distribution,False,False
27,27,Evelyn,"$11,664",-10.6%,-26.2%,107,$109,"$1,233,787",34,Metro-Goldwyn-Mayer (MGM),False,False
28,28,The Emperor's Club,"$7,560",-24.9%,-30.9%,168,$45,"$13,981,330",55,Universal Pictures,False,False
29,29,Ghost Ship,"$5,056",-4%,-60.3%,129,$39,"$30,019,746",83,Warner Bros.,False,False
30,33,Star Wars: Episode II - Attack of the Clones2002 IMAX Release,"$4,184",+177.8%,+115.8%,5,$836,"$8,165,176",76,Twentieth Century Fox,False,False
31,30,Jackass: The Movie,"$2,831",-29%,-54.8%,94,$30,"$64,251,269",83,Paramount Pictures,False,False
32,31,Personal Velocity,"$2,418",+8.6%,-34.6%,25,$96,"$750,127",55,Metro-Goldwyn-Mayer (MGM),False,False
33,32,Extreme Ops,"$1,695",+0.2%,-42.2%,33,$51,"$4,840,424",50,Paramount Pictures,False,False
34,34,Solaris,"$1,179",-14.9%,-26%,22,$53,"$14,886,732",50,Twentieth Century Fox,False,False
35,35,Brown Sugar,"$1,066",-9.7%,-37.3%,42,$25,"$27,342,386",97,Fox Searchlight Pictures,False,False
36,36,Mostly Martha,$706,+3.2%,-46.6%,15,$47,"$4,151,655",153,Paramount Classics,False,False
37,37,The Way Home,$268,-42%,-19%,4,$67,"$310,779",62,Paramount Classics,False,False
38,38,Bloody Sunday,$155,+72.2%,-81.1%,4,$38,"$765,792",104,Paramount Classics,False,False
