TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,26,Brother Bear,"$11,054,309","+66,129.2%","+9,472.5%",3030,"$3,648","$11,452,626",9,Walt Disney Studios Motion Pictures,False,False
2,1,Scary Movie 3,"$10,225,000",+131.5%,-46.2%,3505,"$2,917","$72,164,246",9,Dimension Films,False,True
3,3,Radio,"$4,953,122",+148.3%,-10%,3074,"$1,611","$23,553,927",9,Revolution Studios,False,False
4,2,The Texas Chainsaw Massacre,"$4,673,000",+26%,-21.1%,2970,"$1,573","$63,609,713",16,New Line Cinema,False,True
5,4,Runaway Jury,"$3,274,164",+104.9%,-10.2%,2736,"$1,196","$31,662,253",16,Twentieth Century Fox,False,False
6,5,Mystic River,"$3,081,226",+123.5%,-6.1%,1551,"$1,986","$31,773,885",25,Warner Bros.,False,False
7,7,School of Rock,"$2,412,812",+228.8%,-14.2%,2786,$866,"$67,868,410",30,Paramount Pictures,False,False
8,6,Kill Bill: Vol. 1,"$2,197,000",+131.5%,-12.9%,2429,$904,"$59,418,322",23,Miramax,False,True
9,8,Intolerable Cruelty,"$1,312,190",+132.4%,-15.7%,1661,$790,"$31,274,455",23,Universal Pictures,False,False
10,10,Good Boy,"$1,035,991",+149.5%,-52.4%,2415,$428,"$34,447,176",23,Metro-Goldwyn-Mayer (MGM),False,False
11,9,In the Cut,"$959,726",+74%,"+2,544.4%",825,"$1,163","$1,687,691",11,Screen Gems,False,False
12,11,Under the Tuscan Sun,"$833,053",+115.6%,-14.3%,1142,$729,"$39,353,310",37,Walt Disney Studios Motion Pictures,False,False
13,14,Lost in Translation,"$630,000",+150%,-2.5%,522,"$1,206","$24,493,000",51,Focus Features,False,True
14,16,Out of Time,"$548,388",+124.5%,-20%,1096,$500,"$39,025,004",30,Metro-Goldwyn-Mayer (MGM),False,False
15,13,The Human Stain,"$491,000",+88.1%,-,160,"$3,068","$752,000",2,Miramax,False,True
16,15,Beyond Borders,"$481,503",+91.9%,-41.8%,1798,$267,"$3,533,748",9,Paramount Pictures,False,False
17,12,Alien2003 Director's Cut,"$404,879",+11.6%,-,347,"$1,166","$1,031,670",4,Twentieth Century Fox,False,False
18,17,Secondhand Lions,"$313,000",+84.1%,-26.7%,794,$394,"$40,754,000",44,New Line Cinema,False,True
19,19,The Rundown,"$244,445",+118%,-42.2%,575,$425,"$46,827,480",37,Universal Pictures,False,False
20,20,Pirates of the Caribbean: The Curse of the Black Pearl,"$209,000",+120%,-0.9%,331,$631,"$301,694,093",116,Walt Disney Studios Motion Pictures,False,True
21,18,Underworld,"$166,430",+0.8%,+88%,1351,$123,"$51,401,869",44,Screen Gems,False,False
22,22,Pieces of April,"$114,924",+155.7%,+47.6%,57,"$2,016","$478,842",16,United Artists,False,False
23,21,The Fighting Temptations,"$101,182",+104.5%,-41%,267,$378,"$29,559,638",44,Paramount Pictures,False,False
24,24,Matchstick Men,"$74,913",+126.2%,+146.4%,250,$299,"$36,530,382",51,Warner Bros.,False,False
25,23,Seabiscuit,"$69,225",+103.1%,-6.2%,213,$325,"$119,525,735",100,Universal Pictures,False,False
26,27,S.W.A.T.,"$43,792",+171.3%,-19.9%,169,$259,"$116,611,464",86,Sony Pictures Releasing,False,False
27,25,Shattered Glass,"$35,937",+115.2%,-,8,"$4,492","$52,639",2,Lionsgate,False,False
28,28,Elephant,"$28,234",+267.1%,-16.9%,6,"$4,705","$172,579",9,Fine Line Features,False,False
29,29,Lara Croft Tomb Raider: The Cradle of Life,"$18,096",+179.1%,-41.8%,77,$235,"$65,616,267",100,Paramount Pictures,False,False
30,30,The Singing Detective,"$14,580",+152.7%,+35.8%,21,$694,"$59,542",9,Paramount Classics,False,False
31,31,Whale Rider,"$11,274",+243.2%,-42.2%,61,$184,"$20,696,201",149,Newmarket Films,False,False
32,32,Thirteen,"$8,110",+169.7%,-48.3%,39,$207,"$4,527,863",74,Fox Searchlight Pictures,False,False
33,34,The Italian Job,"$4,368",+156.5%,-53.1%,18,$242,"$106,124,422",156,Paramount Pictures,False,False
34,33,The League of Extraordinary Gentlemen,"$3,781",+71.8%,-40.2%,16,$236,"$66,452,837",114,Twentieth Century Fox,False,False
35,35,Dickie Roberts: Former Child Star,"$3,737",+241.9%,-61.5%,24,$155,"$22,564,154",58,Paramount Pictures,False,False
36,37,And Now Ladies & Gentlemen,"$1,925",+176.6%,+111.1%,4,$481,"$730,978",93,Paramount Classics,False,False
37,36,Northfork,"$1,497",+77%,+16.5%,10,$149,"$1,408,601",114,Paramount Classics,False,False
38,38,Man on the Train,$804,+162.7%,+40.6%,6,$134,"$2,535,748",177,Paramount Classics,False,False
