TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Terminator 3: Rise of the Machines,"$17,740,575",+36.1%,-,3504,"$5,062","$59,122,901",4,Warner Bros.,False,False
2,2,Legally Blonde 2,"$9,442,081",+53.9%,-,3350,"$2,818","$31,862,266",4,Metro-Goldwyn-Mayer (MGM),False,False
3,3,Charlie's Angels: Full Throttle,"$6,058,708",+66.1%,-53.4%,3485,"$1,738","$62,764,929",9,Sony Pictures Releasing,False,False
4,4,Finding Nemo,"$4,618,891",+59%,-15.7%,2902,"$1,591","$271,401,136",37,Walt Disney Studios Motion Pictures,False,False
5,5,Hulk,"$3,537,845",+66.7%,-52.2%,3291,"$1,075","$114,445,605",16,Universal Pictures,False,False
6,6,Sinbad: Legend of the Seven Seas,"$2,898,530",+66.4%,-,3086,$939,"$7,822,905",4,DreamWorks Distribution,False,False
7,7,28 Days Later...,"$2,522,390",+90.1%,-29.9%,1407,"$1,792","$18,398,637",9,Fox Searchlight Pictures,False,False
8,8,The Italian Job,"$1,875,243",+80.7%,-15.2%,1584,"$1,183","$82,617,515",37,Paramount Pictures,False,False
9,9,Bruce Almighty,"$1,832,550",+84.5%,-28.4%,1929,$950,"$227,460,235",44,Universal Pictures,False,False
10,10,2 Fast 2 Furious,"$1,218,620",+104.5%,-51.1%,1779,$685,"$118,610,730",30,Universal Pictures,False,False
11,11,The Matrix Reloaded,"$729,132",+98.1%,-31.4%,801,$910,"$271,479,352",52,Warner Bros.,False,False
12,12,Rugrats Go Wild,"$611,703",+86.3%,-56.6%,2021,$302,"$34,257,430",23,Paramount Pictures,False,False
13,13,Whale Rider,"$547,817",+71.7%,+32.7%,210,"$2,608","$3,765,635",30,Newmarket Films,False,False
14,14,X2: X-Men United,"$492,683",+78.9%,+31.2%,1100,$447,"$212,721,720",65,Twentieth Century Fox,False,False
15,15,Hollywood Homicide,"$334,813",+85.8%,-74%,685,$488,"$29,006,109",23,Revolution Studios,False,False
16,16,Alex & Emma,"$301,354",+89.5%,-70.7%,1005,$299,"$13,078,670",16,Warner Bros.,False,False
17,17,Daddy Day Care,"$262,837",+78.2%,-72.5%,532,$494,"$99,203,233",58,Revolution Studios,False,False
18,18,Bend It Like Beckham,"$223,322",+78.4%,-7.2%,219,"$1,019","$24,561,990",116,Fox Searchlight Pictures,False,False
19,19,Swimming Pool,"$121,000",+49.4%,-,13,"$9,307","$288,539",4,Focus Features,False,True
20,21,L'auberge espagnole2003 Re-release,"$75,992",+94%,-7.4%,80,$949,"$2,175,021",51,Fox Searchlight Pictures,False,False
21,20,Man on the Train,"$72,317",+79.7%,+11.4%,83,$871,"$1,889,490",58,Paramount Classics,False,False
22,23,Wrong Turn,"$43,024",+97.8%,-54.2%,133,$323,"$14,287,476",37,Twentieth Century Fox,False,False
23,22,Together with You,"$37,692",+49.5%,-10.1%,45,$837,"$849,418",37,United Artists,False,False
24,24,A Mighty Wind,"$35,641",+87.2%,-16.1%,64,$556,"$17,315,414",81,Warner Bros.,False,False
25,25,The In-Laws,"$31,209",+91.8%,+28%,58,$538,"$20,127,298",44,Warner Bros.,False,False
26,26,Down with Love,"$28,041",+85.2%,-20.2%,117,$239,"$20,168,111",58,Twentieth Century Fox,False,False
27,27,Phone Booth,"$26,512",+76%,-25.6%,93,$285,"$46,427,768",93,Twentieth Century Fox,False,False
28,28,How to Lose a Guy in 10 Days,"$22,795",+85.7%,-11.2%,65,$350,"$105,750,012",149,Paramount Pictures,False,False
29,29,The Lord of the Rings: The Two Towers,"$22,244",+91.3%,-23.9%,79,$281,"$339,537,257",200,New Line Cinema,False,False
30,30,Malibu's Most Wanted,"$19,647",+118.3%,-1.9%,55,$357,"$34,293,504",79,Warner Bros.,False,False
31,31,From Justin to Kelly,"$10,424",+104.7%,-95.4%,108,$96,"$4,869,122",16,Twentieth Century Fox,False,False
32,32,The Dancer Upstairs,"$8,844",+76.1%,-23.5%,30,$294,"$2,312,318",65,Fox Searchlight Pictures,False,False
33,33,The Core,"$3,504",+50.8%,-51.3%,29,$120,"$31,106,206",100,Paramount Pictures,False,False
34,34,Washington Heights,$238,+190.2%,+17.2%,1,$238,"$117,089",58,MAC Releasing,False,False
35,35,House of Fools,$50,+4.2%,-77.8%,1,$50,"$49,681",72,Paramount Classics,False,False
