TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,-,Scary Movie 3,"$18,397,000",-,-,3505,"$5,248","$18,397,000",1,Dimension Films,True,True
2,1,The Texas Chainsaw Massacre,"$4,988,000",+167.2%,-53%,3018,"$1,652","$41,438,907",8,New Line Cinema,False,True
3,-,Radio,"$4,354,219",-,-,3074,"$1,416","$4,354,219",1,Revolution Studios,True,False
4,3,Runaway Jury,"$2,633,647",+186.8%,-34.7%,2815,$935,"$18,244,430",8,Twentieth Century Fox,False,False
5,4,Mystic River,"$2,284,112",+182.9%,-30.5%,1493,"$1,529","$19,229,890",17,Warner Bros.,False,False
6,2,Kill Bill: Vol. 1,"$2,035,000",+104.5%,-52.3%,2633,$772,"$49,717,091",15,Miramax,False,True
7,5,School of Rock,"$1,977,916",+270%,-42.9%,2951,$670,"$58,849,487",22,Paramount Pictures,False,False
8,7,Good Boy,"$1,194,012",+225.4%,-50.8%,2762,$432,"$28,233,776",15,Metro-Goldwyn-Mayer (MGM),False,False
9,6,Intolerable Cruelty,"$1,145,225",+140.9%,-46.9%,2290,$500,"$25,768,180",15,Universal Pictures,False,False
10,8,Under the Tuscan Sun,"$681,804",+103.9%,-34.9%,1224,$557,"$35,643,984",29,Walt Disney Studios Motion Pictures,False,False
11,-,Beyond Borders,"$678,966",-,-,1798,$377,"$678,966",1,Paramount Pictures,True,False
12,9,Out of Time,"$476,154",+93.5%,-60.9%,1565,$304,"$36,718,568",22,Metro-Goldwyn-Mayer (MGM),False,False
13,10,Lost in Translation,"$430,000",+150%,-24.2%,568,$757,"$22,058,000",43,Focus Features,False,True
14,11,The Rundown,"$310,185",+85.9%,-62.6%,1128,$274,"$45,500,950",29,Universal Pictures,False,False
15,12,Secondhand Lions,"$279,000",+80%,-54%,986,$282,"$39,241,345",36,New Line Cinema,False,True
16,16,Pirates of the Caribbean: The Curse of the Black Pearl,"$130,000",+135.5%,-28.9%,379,$343,"$300,891,777",108,Walt Disney Studios Motion Pictures,False,True
17,15,The Fighting Temptations,"$91,592",+64.6%,-66.5%,452,$202,"$29,078,866",36,Paramount Pictures,False,False
18,13,Veronica Guerin,"$86,099",+26.6%,-53.4%,472,$182,"$990,486",8,Walt Disney Studios Motion Pictures,False,False
19,-,Brother Bear,"$81,361",-,-,2,"$40,680","$81,361",1,Walt Disney Studios Motion Pictures,True,False
20,14,Underworld,"$59,291",-12.2%,-74.3%,278,$213,"$50,840,196",36,Screen Gems,False,False
21,26,Pieces of April,"$51,193",+920.8%,+265.1%,35,"$1,462","$120,437",8,United Artists,False,False
22,17,Seabiscuit,"$49,940",+124.7%,-27.9%,227,$220,"$119,230,605",92,Universal Pictures,False,False
23,-,S.W.A.T.,"$34,887",-,-26.4%,188,$185,"$116,428,479",78,Sony Pictures Releasing,False,False
24,-,Elephant,"$30,817",-,-,6,"$5,136","$30,817",1,Fine Line Features,True,False
25,19,In the Cut,"$29,370",+83.8%,-,6,"$4,895","$63,158",3,Screen Gems,False,True
26,-,Once Upon a Time in Mexico,"$26,778",-,-62.4%,114,$234,"$55,787,668",43,Sony Pictures Releasing,False,False
27,18,Matchstick Men,"$20,663",+12.3%,-67.3%,118,$175,"$36,352,972",43,Warner Bros.,False,False
28,20,Lara Croft Tomb Raider: The Cradle of Life,"$19,203",+100.2%,-36.7%,130,$147,"$65,516,399",92,Paramount Pictures,False,False
29,24,The Matrix Reloaded,"$14,812",+139.9%,-18.9%,25,$592,"$281,452,580",163,Warner Bros.,False,False
30,23,Whale Rider,"$10,649",+38.7%,-40.3%,96,$110,"$20,631,395",141,Newmarket Films,False,False
31,22,Thirteen,"$9,718",+9%,-44.4%,44,$220,"$4,473,689",66,Fox Searchlight Pictures,False,False
32,-,The Singing Detective,"$8,234",-,-,5,"$1,646","$8,234",1,Paramount Classics,True,False
33,27,The Italian Job,"$7,846",+103%,-36.6%,33,$237,"$106,080,956",148,Paramount Pictures,False,False
34,28,Dickie Roberts: Former Child Star,"$7,111",+143.1%,-57.4%,56,$126,"$22,540,447",50,Paramount Pictures,False,False
35,30,The League of Extraordinary Gentlemen,"$3,929",+94.3%,-16.4%,25,$157,"$66,428,893",106,Twentieth Century Fox,False,False
36,-,"Vendetta: No Conscience, No Mercy","$1,581",-,-,14,$112,"$1,581",1,R.S. Entertainment,True,False
37,31,Northfork,$987,+174.9%,-51.3%,12,$82,"$1,400,838",106,Paramount Classics,False,False
38,32,Man on the Train,$690,+121.2%,+2.7%,12,$57,"$2,530,593",169,Paramount Classics,False,False
39,33,And Now Ladies & Gentlemen,$564,+149.6%,-71.9%,2,$282,"$725,735",85,Paramount Classics,False,False
