TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,Hulk,"$21,539,100",-11.3%,-,3660,"$5,885","$45,823,165",2,Universal Pictures,False,False
2,2,Finding Nemo,"$8,247,108",+31%,-27.1%,3404,"$2,422","$221,950,891",23,Walt Disney Studios Motion Pictures,False,False
3,3,2 Fast 2 Furious,"$4,364,615",+18.3%,-40.6%,3140,"$1,390","$99,843,375",16,Universal Pictures,False,False
4,4,Bruce Almighty,"$4,011,570",+27.9%,-31.7%,3074,"$1,305","$207,883,700",30,Universal Pictures,False,False
5,6,The Italian Job,"$2,899,145",+34%,-26.8%,2095,"$1,383","$65,532,987",23,Paramount Pictures,False,False
6,7,Rugrats Go Wild,"$2,762,594",+31.4%,-36.6%,3041,$908,"$21,723,504",9,Paramount Pictures,False,False
7,8,Hollywood Homicide,"$2,399,942",+26.7%,-44%,2840,$845,"$19,927,133",9,Revolution Studios,False,False
8,5,Alex & Emma,"$2,277,056",-2%,-,2310,$985,"$4,599,540",2,Warner Bros.,False,False
9,11,The Matrix Reloaded,"$1,625,359",+46.9%,-31.6%,1850,$878,"$263,190,913",38,Warner Bros.,False,False
10,9,Dumb and Dumberer: When Harry Met Lloyd,"$1,559,000",+1%,-58.1%,2609,$597,"$18,761,336",9,New Line Cinema,False,True
11,10,From Justin to Kelly,"$919,135",-22.1%,-,2001,$459,"$2,099,044",2,Twentieth Century Fox,False,False
12,12,X2: X-Men United,"$548,124",+30.1%,-20.5%,1301,$421,"$209,247,141",51,Twentieth Century Fox,False,False
13,13,Daddy Day Care,"$411,231",+24%,-51.6%,1040,$395,"$94,460,843",44,Revolution Studios,False,False
14,14,Bend It Like Beckham,"$321,390",+56.8%,-9.3%,317,"$1,013","$22,745,837",102,Fox Searchlight Pictures,False,False
15,16,Whale Rider,"$260,308",+67%,+293%,78,"$3,337","$862,538",16,Newmarket Films,False,False
16,15,Wrong Turn,"$198,138",+19.3%,-61.7%,437,$453,"$13,491,762",23,Twentieth Century Fox,False,False
17,17,L'auberge espagnole2003 Re-release,"$106,506",+66.7%,-4.3%,99,"$1,075","$1,589,905",37,Fox Searchlight Pictures,False,False
18,18,A Mighty Wind,"$94,381",+50%,-32.5%,170,$555,"$16,944,656",67,Warner Bros.,False,False
19,20,Man on the Train,"$85,045",+71.7%,-2.7%,85,"$1,000","$1,419,470",44,Paramount Classics,False,False
20,19,The In-Laws,"$73,696",+35.2%,-73.8%,301,$244,"$19,876,661",30,Warner Bros.,False,False
21,21,Down with Love,"$52,822",+28.6%,-64.6%,184,$287,"$19,893,685",44,Twentieth Century Fox,False,False
22,24,Together with You,"$49,435",+67.8%,-22.6%,43,"$1,149","$562,019",23,United Artists,False,False
23,22,Phone Booth,"$46,158",+30.6%,-26.4%,175,$263,"$46,151,515",79,Twentieth Century Fox,False,False
24,23,How to Lose a Guy in 10 Days,"$37,856",+20.7%,-24.8%,123,$307,"$105,501,981",135,Paramount Pictures,False,False
25,25,Malibu's Most Wanted,"$30,595",+31.1%,-24.7%,140,$218,"$34,108,920",65,Warner Bros.,False,False
26,27,The Lord of the Rings: The Two Towers,"$23,362",+41.1%,-23.8%,101,$231,"$339,324,391",186,New Line Cinema,False,False
27,26,The Core,"$21,704",+22.1%,-22.9%,96,$226,"$31,012,212",86,Paramount Pictures,False,False
28,28,The Dancer Upstairs,"$18,105",+47%,-51.9%,54,$335,"$2,223,521",51,Fox Searchlight Pictures,False,False
29,29,Daredevil,"$8,033",+50%,-26.2%,38,$211,"$102,492,390",128,Twentieth Century Fox,False,False
30,30,Assassination Tango,"$6,587",+50.9%,-36.5%,23,$286,"$953,856",86,United Artists,False,False
31,31,The Good Thief,"$6,440",+75.8%,-37.3%,23,$280,"$3,474,321",81,Fox Searchlight Pictures,False,False
32,32,City of Ghosts,"$4,696",+46.7%,-46.8%,18,$260,"$321,904",58,United Artists,False,False
33,33,Better Luck Tomorrow,"$1,259",+33.5%,-71.9%,14,$89,"$3,798,073",72,Paramount Pictures,False,False
34,34,House of Fools,$769,+59.9%,-68.5%,4,$192,"$47,513",58,Paramount Classics,False,False
35,35,New Suit,$629,+51.6%,+6.6%,1,$629,"$38,747",51,-,False,False
