TD,YD,Release,Daily,%± YD,%± LW,Theaters,Avg,To Date,Days,Distributor,New This Day,Estimated
1,1,The Texas Chainsaw Massacre,"$1,847,000",-16.5%,-,3016,$612,"$34,584,014",6,New Line Cinema,False,True
2,2,Kill Bill: Vol. 1,"$1,015,000",-21.1%,-40.3%,3102,$327,"$46,686,778",13,Miramax,False,True
3,3,Runaway Jury,"$922,057",-10%,-,2815,$327,"$14,692,376",6,Twentieth Century Fox,False,False
4,4,Mystic River,"$849,820",-6%,-19.9%,1467,$579,"$16,138,441",15,Warner Bros.,False,False
5,5,Intolerable Cruelty,"$462,125",-12.3%,-36.9%,2570,$179,"$24,147,505",13,Universal Pictures,False,False
6,6,School of Rock,"$446,325",-11.1%,-28.2%,2951,$151,"$56,336,961",20,Paramount Pictures,False,False
7,7,Under the Tuscan Sun,"$334,394",-6%,-21.9%,1663,$201,"$34,627,839",27,Walt Disney Studios Motion Pictures,False,False
8,8,Good Boy,"$313,237",+3.9%,-34.3%,3225,$97,"$26,672,880",13,Metro-Goldwyn-Mayer (MGM),False,False
9,9,Out of Time,"$242,214",-10.5%,-46.2%,2344,$103,"$35,996,393",20,Metro-Goldwyn-Mayer (MGM),False,False
10,11,Lost in Translation,"$162,000",-8.5%,-7.4%,771,$210,"$21,455,000",41,Focus Features,False,True
11,10,The Rundown,"$158,125",-11.4%,-41.2%,2099,$75,"$45,023,880",27,Universal Pictures,False,False
12,12,Secondhand Lions,"$135,000",+3.1%,-38.4%,1610,$83,"$38,807,515",34,New Line Cinema,False,True
13,13,Veronica Guerin,"$74,345",-7.9%,-,472,$157,"$836,390",6,Walt Disney Studios Motion Pictures,False,False
14,14,Underworld,"$65,748",-12.3%,-58.4%,904,$72,"$50,713,367",34,Screen Gems,False,False
15,16,The Fighting Temptations,"$48,713",-3.8%,-44%,867,$56,"$28,931,612",34,Paramount Pictures,False,False
16,15,Pirates of the Caribbean: The Curse of the Black Pearl,"$48,376",-6.6%,-31.6%,493,$98,"$300,706,564",106,Walt Disney Studios Motion Pictures,False,False
17,17,Seabiscuit,"$22,145",-5.9%,-15.6%,277,$79,"$119,158,440",90,Universal Pictures,False,False
18,-,In the Cut,"$17,810",-,-,6,"$2,968","$17,810",1,Screen Gems,True,False
19,18,Matchstick Men,"$17,155",-15.3%,-65.6%,314,$54,"$36,313,912",41,Warner Bros.,False,False
20,19,American Wedding,"$9,360",-13.2%,-10.3%,144,$65,"$104,382,990",83,Universal Pictures,False,False
21,20,Thirteen,"$8,440",-13.9%,-30.3%,78,$108,"$4,455,059",64,Fox Searchlight Pictures,False,False
22,21,Lara Croft Tomb Raider: The Cradle of Life,"$7,836",-19.5%,-32%,177,$44,"$65,487,605",90,Paramount Pictures,False,False
23,24,The Matrix Reloaded,"$5,938",-10.2%,-26.8%,32,$185,"$281,431,594",161,Warner Bros.,False,False
24,23,Bruce Almighty,"$5,895",-13.6%,-14.9%,91,$64,"$242,608,215",153,Universal Pictures,False,False
25,22,Whale Rider,"$5,875",-15.4%,-50%,130,$45,"$20,614,903",139,Newmarket Films,False,False
26,25,Pieces of April,"$5,399",-3.3%,-,6,$899,"$64,229",6,United Artists,False,False
27,26,The Italian Job,"$2,888",-7.5%,-70.2%,69,$41,"$106,069,245",146,Paramount Pictures,False,False
28,28,Dickie Roberts: Former Child Star,"$2,228",-12.3%,-60.8%,280,$7,"$22,530,411",48,Paramount Pictures,False,False
29,27,The League of Extraordinary Gentlemen,"$2,152",-21.6%,-30.9%,37,$58,"$66,422,942",104,Twentieth Century Fox,False,False
30,29,Terminator 3: Rise of the Machines,"$1,969",-9.5%,-26.6%,55,$35,"$150,355,962",113,Warner Bros.,False,False
31,31,Northfork,$527,+23.4%,-25.5%,12,$43,"$1,399,492",104,Paramount Classics,False,False
32,30,Man on the Train,$339,-31.2%,-49.4%,13,$26,"$2,529,591",167,Paramount Classics,False,False
33,32,And Now Ladies & Gentlemen,$305,-16%,-61%,6,$50,"$724,945",83,Paramount Classics,False,False
